text,source_party,label,source,reliability,bias
"Without complaints or registration, it is difficult for authorities to even know there is bad behavior to monitor.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
A woman with a gun threatened to shoot herself or passersby in the parking lot.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
That is really annoying because AJC publishes a ton of good articles about the Braves and I’m unable to even access them through the app.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
Atlanta Attorney Suzy Ockleberry testified to City Council last week and said that Webster paved the way for Black female attorneys to sit on the bench.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"He said the company does not routinely keep heart monitoring data, but for inmates with known heart conditions may do so for 90 days.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"Led by CCPS Foundation Executive Director Nina Packer and CCPS Foundation Board Chair Hayelom Tadesse the Foundation presented the $25,000 in the JHS band room.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"Convinced that her doctor had sexually violated her during her last visit, she believed she had to do something to expose him.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"It was early in the morning on April 8, 2020, and the sheet on the door indicated that Powell had looked in every 15 minutes throughout the night.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
Baugh had been recruited to crochet a quilt that would be mounted on the back of the main piece to make it double-sided.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"Maintenance workers came to fix warped flooring, he said, but they merely tore out damaged pieces and left.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"At least two of the units, according to the reports, were illicitly occupied by drug dealers and their customers.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
Jews and Muslims have shared seder meals during Passover and Iftar meals during Ramadan.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
Articles in the app are also limited to those published in the last few days.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
But the energy interests that sent representatives said the fact that they account for a big part of the world's emissions is the very reason they need to be there.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"Credit: Courtesy Adalberto Jordan Credit: Courtesy Adalberto Jordan O’Connor’s tendency to handle things incrementally, with small steps at a time, has influenced Jordan’s judicial career.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
A network of transfer facilities would provide new amenities such as real-time route information and bathrooms.,Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"If the homeowner loses, Georgia law allows for an association to charge the homeowner for its attorneys fees.",Lean Left,0,atlanta-journal-constitution,44.83,-3.84
"This leads to a race to the bottom of minimum accepted standards, including a lack of investment in quality systems and limited redundancy.",Lean Right,0,fiscal-times,43.33,-4.18
"On Friday, hours after the evacuation leaflets began to land, Hussam Abu Safiya, a doctor in Kamal Adwan Hospital in northern Gaza, was still treating a stream of patients wounded by airstrikes.",Lean Left,0,npr,42.99,-4.27
"Then, Moens proceeded to testify that all the valuations of Mar-a-Lago in Trump’s documents were wrong - that they were too low!",Left,1,occupy-democrats,25.3,-21.06
Cheney says that her party now accepts threats of violence as a means to political ends.,Left,1,occupy-democrats,25.3,-21.06
"Sources told CNN that the most recent version of the witness list, which was produced by prosecutors just days ago, included upward of 150 names.",Left,0,occupy-democrats,25.3,-21.06
Because he could easily end democracy in America and far too few Americans would know or even care?,Left,1,occupy-democrats,25.3,-21.06
"He’s also leveled attacks at others who have spilled on his plotting, or on military-related matters (such as when General Mark Milley shared that he had to assure Chinese officials there was no sneak attack planned).",Left,1,occupy-democrats,25.3,-21.06
It’s no secret that House Speaker Mike Johnson (R-LA) supports some rather horrifying conspiracy theories and anti-freedom beliefs.,Left,1,occupy-democrats,25.3,-21.06
"Unfortunately for the Bush dynasty, the movie is coming out at a time when yet another Bush is running for office - although Jeb Bush does not seem to stand a chance because the Bush name carries too much baggage.",Left,1,occupy-democrats,25.3,-21.06
"George Santos was not facing any indictments when he was elected on the back of what we now know to be a brazenly illegal campaign by a candidate who falsified most of his resume, even down to the detail of what sports he didn’t play at the universities he didn’t attend.",Left,1,occupy-democrats,25.3,-21.06
McCarthy’s feelings over being dumped as Speaker have already caused rifts - he’s been accused of elbowing one fellow legislator as he passed in the hall in retaliation.,Left,1,occupy-democrats,25.3,-21.06
"But then, after a few minutes, he realized somebody was firing a gun nearby.",Lean Left,0,nbc-news,43.21,-5.79
"In September, then-Speaker Kevin McCarthy, R-Calif., called for Bowman to be punished and likened the incident to the Capitol riot on Jan. 6, 2021.",Lean Left,1,nbc-news,43.21,-5.79
"They worried that if the president continued picking fights, they, too, would be pulled into the battle.",Lean Left,1,nbc-news,43.21,-5.79
Relatives and friends of UNLV students lined up across the street from the campus as they waited for word about their loved ones.,Lean Left,0,nbc-news,43.21,-5.79
"McDonald’s IDL segment includes China, which will account for more than half of the division’s new locations.",Lean Left,0,nbc-news,43.21,-5.79
"The competing claims of Palestinians and Israelis have left their scars on Nabi Saleh, home to charismatic activists, journalists and lawyers known for their refusal to submit to occupation.",Lean Left,1,nbc-news,43.21,-5.79
"Share this - Copied Allan Smith writes: DeSantis and Ramaswamy's are teaming up against Haley to attack her for being supported by Larry Fink, the CEO of BlackRock, who they say is at the forefront of the ESG effort - a top target for conservatives in recent years.",Lean Left,1,nbc-news,43.21,-5.79
What many of us can’t comprehend why these elected officials prefer to placate the misinformed rather than correcting the record.,Lean Left,1,nbc-news,43.21,-5.79
"According to a police affidavit which officers wrote, Miller twice put his hands on the neck of the woman, pulled out a chunk of her hair and threw her onto a couch.",Lean Left,0,nbc-news,43.21,-5.79
"Her daughter eventually called and, through tears, said she was in a dorm, but a bit later she was moved to a different room with all of the lights off, the mom told NBC News.",Lean Left,0,nbc-news,43.21,-5.79
"Share this - Copied Death toll in Gaza from the war is now more than 16,000, Health Ministry says KHAN YOUNIS, Gaza Strip - The Health Ministry in Hamas-run Gaza says 16,248 Palestinians have been killed and more than 42,000 wounded since the Israel-Hamas war broke out two months ago.",Lean Left,1,nbc-news,43.21,-5.79
The scandal is about a decade old and more than a thousand miles away from Des Moines - and the attack still lands with the audience.,Lean Left,1,nbc-news,43.21,-5.79
Share this - Copied Christie’s first answer: Why are you guys arguing with each other and ignoring Trump?,Lean Left,1,nbc-news,43.21,-5.79
"In interviews, first responders haltingly describe finding naked female corpses tied to beds and survivors recount witnessing a gang rape at the music festival.",Lean Left,1,nbc-news,43.21,-5.79
Christie and Ramaswamy are long shots for the nomination - they trail former President Donald Trump by even more in the early states and nationally than Haley and former Florida Gov.,Lean Left,1,nbc-news,43.21,-5.79
"According to police, Miller threw the woman’s laptop on the couch and stomped on it.",Lean Left,0,nbc-news,43.21,-5.79
"During the broadcast, which came just after his dinner with Trump and Nick Fuentes, Ye made positive comments about Hitler that went viral.",Lean Left,1,nbc-news,43.21,-5.79
Share this - Copied Biden campaign slams Republicans on health care policies The Biden campaign slammed the Republicans' health care policy positions in a statement after the debate.,Lean Left,1,nbc-news,43.21,-5.79
Can this queen’s BFA in Musical Theatre Performance raise the roof at RuPaul’s Drag Race?,Lean Left,1,nbc-news,43.21,-5.79
"Realistically, only two of them seem to have even the potential to do it.",Lean Left,1,nbc-news,43.21,-5.79
"The officer fired back at the man, who fled the home, according to the interim chief.",Lean Left,0,nbc-news,43.21,-5.79
"In a rare speech last week dedicated solely to the carbon capture pipelines, Ramaswamy warned of the ramifications of using eminent domain for private construction.",Lean Left,0,nbc-news,43.21,-5.79
The police arrived and moved people out of the classroom quickly.,Lean Left,0,nbc-news,43.21,-5.79
Israeli officials say that Hamas militants were instructed to systematically carry out sexual violence on women and children.,Lean Left,1,nbc-news,43.21,-5.79
"Whether voters praise or punish him for the shenanigans, Christie ripped into him hard.",Lean Left,1,nbc-news,43.21,-5.79
"DeSantis has a decent organization already in the state because of his Never Back Down PAC, which uses many Ted Cruz advisers and politicos.",Lean Left,1,nbc-news,43.21,-5.79
His usual answer on the trail is that the Israelis are able to ask and like to handle these battles themselves.,Lean Left,0,nbc-news,43.21,-5.79
"Adding that element to Ramaswamy’s nonstop bashing of her, and she’s suddenly drowning in attacks.",Lean Left,1,nbc-news,43.21,-5.79
"The STRAT hotel and casino, too, used the hashtags on its marquee.",Lean Left,0,nbc-news,43.21,-5.79
"The CDC also still recommends staying away from whole cantaloupes from the brands Malichita or Rudy, and warns not to eat pre-cut or whole cantaloupe if it's unknown whether the fruit came from those brands.",Lean Left,0,nbc-news,43.21,-5.79
"In recent weeks, Haley has captured momentum among Republican donors who see her as the most viable alternative to former President Donald Trump, who is dominating the field in polls and has skipped all four presidential primary debates.",Lean Left,1,nbc-news,43.21,-5.79
Share this - Copied That DeSantis dig at Haley has been weeks in the making.,Lean Left,1,nbc-news,43.21,-5.79
Bowman has admitted to activating the fire alarm in the Cannon House Office Building in September as GOP lawmakers sought to kick off a vote on a spending measure to keep the government open.,Lean Left,0,nbc-news,43.21,-5.79
"Joseph Vincent, a dual Haitian-American citizen who lived in the U.S. and attended meetings in South Florida and Haiti ahead of the assassination, is the fourth of 11 defendants in Miami to plead guilty.",Lean Left,0,nbc-news,43.21,-5.79
"Last week, Nelson said NASA will train an Indian astronaut for an upcoming mission to the International Space Station.",Lean Left,0,nbc-news,43.21,-5.79
"Mohammed Deif, the shadowy military leader of Hamas, is from the camp, as well.",Lean Left,1,nbc-news,43.21,-5.79
"Trump told Stone that Ye had never been to Mar-a-Lago, and when they’d finally arranged to meet, Ye had shown up with Fuentes and asked if he could join.",Lean Left,0,nbc-news,43.21,-5.79
"Stone has long been an unquestioned Trump foot soldier and would do anything to help him, but there also exists a distinct strand of DeSantis hatred that is a part of his DNA and has nothing to do with his advisee.",Lean Left,1,nbc-news,43.21,-5.79
"Lead exposure can cause serious health problems in children, and the effects are more harmful in children younger than 6, according to the Centers for Disease Control and Prevention.",Lean Left,0,nbc-news,43.21,-5.79
"Police identified the suspect Wednesday as Shane James Jr., and the two victims in San Antonio were identified as his parents, Shane James Sr., 56, and Phyllis James, 55.",Lean Left,0,nbc-news,43.21,-5.79
Many others had warrants for drug crimes and gun possession by a felon.,Lean Left,0,nbc-news,43.21,-5.79
But even partisan media is only as honest as the sources it puts on air.,Lean Left,1,nbc-news,43.21,-5.79
He added the the entire hospital is without fuel and the Israeli troops were firing on people.,Lean Left,1,nbc-news,43.21,-5.79
He added it was disheartening to watch the U.S. refuse to call for an immediate cease-fire despite the humanitarian disaster unfolding in Gaza.,Lean Left,1,nbc-news,43.21,-5.79
Hamas has released two female Israeli hostages thus far and have agreed to release eight more in exchange for 30 Palestinian prisoners.,Lean Left,0,nbc-news,43.21,-5.79
"Rep. Kevin McCarthy, who this fall became the first speaker to be ousted from power in the middle of a congressional term, said he will resign from office at the end of December.",Lean Left,0,nbc-news,43.21,-5.79
"The victim was found dead and naked in a city park, and court records show he was fatally shot, with his body later mutilated with a knife.",Lean Left,0,nbc-news,43.21,-5.79
"Share this - Copied NBC News is watching the debate in Atlanta with Republican voters from DeKalb, Cobb and Fulton counties.",Lean Left,0,nbc-news,43.21,-5.79
"TUSCALOOSA, Ala. - Nikki Haley’s rise through the GOP presidential field has won her increased attention - and increased attacks from the other Republicans at Wednesday's debate, starting right away over the subject of her campaign cash.",Lean Left,1,nbc-news,43.21,-5.79
"Gupta allegedly reached out to someone he believed was a criminal associate for assistance with finding a hit man, prosecutors said, noting that the person Gupta reached out to was a source working with the DEA.",Lean Left,0,nbc-news,43.21,-5.79
"Last week, Comer and Jordan accused Hunter Biden of seeking special treatment in requesting a public hearing instead of appearing for a closed-door deposition.",Lean Left,0,nbc-news,43.21,-5.79
"DeSantis has taken an aggressive - and controversial - stand against majority Muslim countries, having as a congressman in 2015 introduced the Terrorist Refugee Infiltration Prevention Act, which essentially would have acted as an early version of Donald Trump's so-called Muslim travel ban.",Lean Left,1,nbc-news,43.21,-5.79
"The suspect spent months in jail and was released in March 2022, but he promptly cut off his ankle monitor on March 8, Salazar said, which prompted authorities to obtain an arrest warrant for violating bond on the assault charges.",Lean Left,0,nbc-news,43.21,-5.79
"For nearly three decades, policymakers representing nearly 200 countries at the U.N.’s annual climate conference have failed to meaningfully address the chief driver of the climate crisis: the burning of coal, oil and gas.",Lean Left,1,nbc-news,43.21,-5.79
"In the aftermath of the 2022 midterms, the fast-approaching 2024 Republican primary was largely seen as a two-person race, and for good reason: Trump remained a commanding presence in the party and still had a stranglehold on a large percentage of the Republican base, some of whom, it seems, would not abandon Trump under any circumstances.",Lean Left,1,nbc-news,43.21,-5.79
The Directors Guild of America resoundingly approved its contract in June without striking.,Lean Left,0,nbc-news,43.21,-5.79
"The attack comes six years after the deadliest mass shooting in modern U.S. history took place in Las Vegas, during a country music festival in October 2017.",Lean Left,0,nbc-news,43.21,-5.79
"The College Board, a nonprofit testing company, had faced criticism last winter for removing intersectionality from this unit.",Lean Left,0,nbc-news,43.21,-5.79
Ramaswamy isn't the only Republican politician to have promoted a Jan. 6 conspiracy theory in recent weeks.,Lean Left,0,nbc-news,43.21,-5.79
"That same year, the Congressional Hispanic Caucus Institute honored Lear with its inaugural Pioneer Award, in recognition of his long-standing commitment to diversity and representation in television.",Lean Left,0,nbc-news,43.21,-5.79
Murdock added that she thinks DeSantis sounds stronger tonight but that she still doesn’t agree with his policy proposals.,Lean Left,0,nbc-news,43.21,-5.79
"In these circumstances, there is a heightened risk of atrocity crimes.",Lean Left,0,nbc-news,43.21,-5.79
"Share this - Copied Megyn Kelly saying the quiet part out loud: Trump might not be on the stage, but he’s the man they all still have to beat if they want to win.",Lean Left,1,nbc-news,43.21,-5.79
"Deputies then said they would stay in the area and would come back in case he left the bedroom so they could arrest him, Salazar said.",Lean Left,0,nbc-news,43.21,-5.79
Several more children sickened by fruit pouches tainted with lead More children were apparently sickened by apple puree pouches recently recalled due to dangerous lead contamination.,Lean Left,0,nbc-news,43.21,-5.79
"The leaks triggered a wave of negative attention for the company including congressional hearings, and Facebook announced a corporate reorganization under the name Meta soon after.",Lean Left,0,nbc-news,43.21,-5.79
"He caught some of the incident on video, recording her as she hurled her phone and a hot drink at them, according to a police report.",Lean Left,0,nbc-news,43.21,-5.79
There’s no good answer for it to give unless it is honest about what it is really up to.,Lean Left,1,nbc-news,43.21,-5.79
"Our families and communities are experiencing unprecedented trauma, and it has been kept under cover.",Center,1,poynter,41.75,-7.32
"Is it a just pivot-to-video-style mirage, or are we truly entering the post-social media era?",Center,0,poynter,41.75,-7.32
"Not long ago, fact-checkers were cobbling together projects with only bare-bones financing, or no money at all.",Center,0,poynter,41.75,-7.32
"These text messages have actually anthropomorphized fear, and now it’s walking around us.",Center,1,poynter,41.75,-7.32
"As I’ve heard so often over the years, including from fact-checkers in the U.S., it’s deplorable that the shape of platforms’ disinformation programs around the world depends so much on partisan fights in Washington.",Center,1,poynter,41.75,-7.32
"NewsNation’s subscriber base is seen falling to 62.6 million next year, according to Kagan, compared to a projection of 67.5 million for 2023.",Center,0,poynter,41.75,-7.32
He would use the power of government to punish media outlets who do critical reporting about him.,Center,1,poynter,41.75,-7.32
"It also supports exploration of sustainability measures, new markets, audience research, metrics and analytics, digital media, community engagement, and innovation and experimentation to develop tools for fact-checking.",Center,0,poynter,41.75,-7.32
What are the key insights from this field that fact-checkers should keep in mind?,Center,0,poynter,41.75,-7.32
"Thanks for tools to do our jobs better, including Otter.ai to transcribe speeches, Photoshop to make pictures look their best, Infogram to create tables, iPads, laptops and Wi-Fi to allow work anywhere.",Center,0,poynter,41.75,-7.32
"To be clear, I’m under no illusions that ChatGPT and its ilk represent some new class of flawless wonder tools.",Center,0,poynter,41.75,-7.32
"It seemed like a stunning moment, even for the unpredictable Musk.",Center,1,poynter,41.75,-7.32
"People want judges to take all these risks based on a constitutional provision that has been functionally ignored for 150 years-and back when it was used to bar Southern office holders who voted for secession from running for office again, it had to be enforced by a literal occupying army.",Left,1,the-nation,31.32,-19.23
"Diversity, equity, and inclusion divisions were rapidly namechecked, as were course offerings that mentioned settler colonialism in the context of the Middle East.",Left,1,the-nation,31.32,-19.23
"Biden and Trump are not young men, something could happen to them, and both parties need alternatives.",Left,1,the-nation,31.32,-19.23
"Since the arrival of the first trailer, critics have cataloged Napoleon’s litany of errors, misrepresentations, and outright fabrications.",Left,1,the-nation,31.32,-19.23
"Cruger-Zaken’s family members have told her she is naïve, that she should go to Gaza, that she doesn’t understand what it’s like to be in Israel now.",Left,0,the-nation,31.32,-19.23
"So Republican members, following Foxx’s lead, set about trying to demonstrate that universities are warrens of fifth columnist Hamas sympathizers.",Left,1,the-nation,31.32,-19.23
Concepts like the significance of bonding between a baby and its mother during the first year of life were not as widely recognized or prioritized.,Left,0,huffpost,37.82,-10.75
Remy Ma redefined ‘Conceited’ from a character flaw to a self-esteem boost.,Left,1,huffpost,37.82,-10.75
"But the lyrics in Japanese reveal that the song is in fact an ode to their bandmate Yuuki’s moles, which they depict as nibbles of sweetness.",Left,0,huffpost,37.82,-10.75
"Peter Smith, a researcher and journalist for the Canadian Anti-Hate Network , has studied Active Clubs since they began to pop up in Canada.",Left,0,vice,38.96,-9.39
The infinitesimal size of nanoplastics is partly why scientists know little about them.,Left,0,vice,38.96,-9.39
"There, perfection-defined not by the gender you’re attempting to attract but by your online competition-is measured in millimeters and graphs.",Left,1,vice,38.96,-9.39
"The home has 12-inch wide plank pine floors, solid pine wood doors and a double-sided Rumford fireplace, known for having a shallow box which distributes heat more efficiently.",Lean Left,0,nj.com,43.92,-2.88
"She earned her associate degree from Thomas Edison, a bachelor’s degree from Rutgers School of Management and Labor Relations and started law school at Washington University School in St. Louis.",Lean Left,0,nj.com,43.92,-2.88
"Raised in Clifton, Mueller was a songwriter, guitarist, and singer who first appeared at a talent show at Clifton High School.",Lean Left,0,nj.com,43.92,-2.88
"Two thoughts about that rumor: First, the Yankees aren’t alone believing they’ve got Yamamoto’s attention.",Lean Left,0,nj.com,43.92,-2.88
The Pirates (5-3) have now lost 3-of-4 since a 4-0 start.,Lean Left,0,nj.com,43.92,-2.88
"And while Brick Memorial showcased some new faces in this match, others could take over down the line.",Lean Left,0,nj.com,43.92,-2.88
But Dennis and Walter hit back-to-back 3-pointers -- one from the left side and one from the right -- to key an 8-0 run that Baylor up 58-47.,Lean Left,0,nj.com,43.92,-2.88
"The usual problem-solving techniques won’t work, which is a blessing and an invitation.",Lean Left,0,nj.com,43.92,-2.88
"He played a strong right field with the Red Sox in 2023, flashing elite arm strength.",Lean Left,0,nj.com,43.92,-2.88
The town’s animal control officer is working closely with Princeton University to capture the raccoon.,Lean Left,0,nj.com,43.92,-2.88
"By Ye Xie, Bloomberg Markets Live reporter and strategist While stocks in India make new all-time highs, investors in Chinese stocks are staring down a dismal year of losses.",Lean Right,1,zerohedge,20.78,16.08
"Of course, neither Gulf leaders have signed the founding ICC treaty, and their warm embrace of Putin is sure to greatly annoy Washington and European leaders.",Lean Right,1,zerohedge,20.78,16.08
"In 1990, Citrus and Allied landed in Belcamp, in a 34,000-square-foot warehouse and manufacturing plant.",Center,0,baltimore-sun,44.41,-4.13
"Based on the terms of that borrowing, the city is required to pitch in money if the Baltimore Hilton cannot cover its bond payments.",Center,0,baltimore-sun,44.41,-4.13
"Walker: There are so many answers to this question, starting with Macdonald, who’s deservedly talked up as one of the league’s top young defensive minds and as a head coaching candidate.",Center,1,baltimore-sun,44.41,-4.13
"In an email, Kimberly McKay - assistant secretary of programs at the Department of Disabilities - confirmed that the agency does not have an official language access plan, but said creating one is a priority.",Center,0,baltimore-sun,44.41,-4.13
And the weaponization of death tolls only exposes and deepens existing divisions rather than change minds or help resolve conflicts.,Lean Left,1,politico,42.32,-5.58
"Reinvigorated far-right parties across the bloc are also using the green agenda to attack more mainstream parties, a trend that is spooking the center.",Lean Left,1,politico,42.32,-5.58
"So will a central tenet of Kerry’s climate diplomacy - the notion that the countries, companies and executives who have profited the most from greenhouse gas pollution, those with the power to steer energy markets and the money to kickstart multibillion-dollar disaster funds, should play an essential role in solving the problem.",Lean Left,1,politico,42.32,-5.58
"Previous peacemakers such as former German Chancellor Angela Merkel or other Orbán-whisperers from the so-called Visegrád Four - Slovakia, Poland, Hungary and the Czech Republic - are no longer there.",Lean Left,1,politico,42.32,-5.58
"H enry Kissinger has long been held as an icon of realpolitik, a fancier word than realism to connote an approach to foreign affairs that is dictated by doing whatever the moment demands to maximize advantage rather than looking to grand philosophy and morality.",Lean Left,1,politico,42.32,-5.58
"After a super-scientific survey of POLITICO Towers, we’ve come up with this definitive rating.",Lean Left,1,politico,42.32,-5.58
A long 10 hours ago: The former PM turned up at the COVID Inquiry several hours early to dodge the sleepiest of the hacks and most of the protesters (via Henry Zeffman as Playbook was still snoozing).,Lean Left,1,politico,42.32,-5.58
"Still, the strategy is proving uncomfortable for some of Kerry’s allies in the climate movement - even those who say they understand the logic.",Lean Left,1,politico,42.32,-5.58
The College Board also prods teachers and students to spend a week discussing some of today’s most hotly-debated topics.,Lean Left,0,politico,42.32,-5.58
"And new regulations in the U.S., South America and Europe are taking force, prompting oil and gas companies to partner with third-party firms to stomp out leaks.",Lean Left,0,politico,42.32,-5.58
But but but: Attempts to focus on Labour reflect the SNP’s deep fear that they’re on track to lose huge chunks of their seats to Anas Sarwar’s Scottish Labour - something almost every single Scotland poll will tell you.,Lean Left,1,politico,42.32,-5.58
"The EU’s largest farm lobby Copa-Cogeca, backed by the chemical industry, fought tooth and nail to avoid hard targets on reducing synthetic pesticides and fertilizers, which are essential to maintaining yields in conventional agriculture but also worth billions of euros to those who produce and sell them to farmers.",Lean Left,1,politico,42.32,-5.58
"The current Palestinian Authority is disliked by many Palestinians, who view it as corrupt, out of touch and weak.",Lean Left,1,politico,42.32,-5.58
That would give the world a 50 percent chance of limiting global warming to 1.5 degrees.,Lean Left,0,politico,42.32,-5.58
"Instead, Biden has presided over a record year for U.S. oil production and natural gas exports, and his administration has greenlit an array of fossil fuel projects, including oil drilling in Alaska and an Appalachian gas pipeline.",Lean Left,1,politico,42.32,-5.58
"Singapore, long seen as an education powerhouse, had the highest scores by far in every subject.",Lean Left,0,pbs-newshour,43.07,-9.07
That is the most ridiculous thing I've ever heard in my life.,Lean Left,1,pbs-newshour,43.07,-9.07
"But, as you indicated, in some cases, he was blind to human rights abuses, too much Machiavelli, too much realpolitik.",Lean Left,1,pbs-newshour,43.07,-9.07
"Motivated by this rejection, Bernice Sandler researched her rights and found what she needed -- a 1967 executive order signed by President Lyndon Johnson that barred organizations with federal contracts from discriminating on the basis of sex.",Lean Left,0,pbs-newshour,43.07,-9.07
"Like, give us a plank-- -Then it wouldn't be as fun.",Lean Left,0,pbs-newshour,43.07,-9.07
"Well, the one person who knows why is lying in South Manchester Cemetery, I'm afraid.",Lean Left,1,pbs-newshour,43.07,-9.07
"And Robert Kagan gets at it in this fantastic op-ed, essay he does for The Washington Post, where he's saying that Trump dictatorship, the headline says, is inevitable.",Lean Left,1,pbs-newshour,43.07,-9.07
"After all of her achievements and a decade of partnership, Nike was penalizing her for choosing to become a mother.",Lean Left,1,pbs-newshour,43.07,-9.07
She received this coveted endorsement from a group that's financed by the Koch brothers.,Lean Left,1,pbs-newshour,43.07,-9.07
Can you imagine how many people saw this behavior from the control room and laughed it off and said nothing?,Lean Left,1,pbs-newshour,43.07,-9.07
"The gunman died after being confronted by officers, but the circumstances were unclear.",Lean Left,0,pbs-newshour,43.07,-9.07
"One Last Call Despite the excruciating wait, now more than 50 minutes from the time the shooter had fired the initial volley of shots, the children continued to follow their training.",Lean Left,0,pbs-newshour,43.07,-9.07
"We've gone from straight comedy into something else, and that other thing is satire.",Lean Left,1,pbs-newshour,43.07,-9.07
"Every time you see a black man on the tube, he is dirt poor, wears...clothes, can't afford nothing.",Lean Left,1,pbs-newshour,43.07,-9.07
"Or are you sad because you're married to my sister, you have a baby with Lois, oh, and you think you can keep it secret, but everybody knows?",Lean Left,1,pbs-newshour,43.07,-9.07
And the program practice department simply didn't want to deal with abortion.,Lean Left,1,pbs-newshour,43.07,-9.07
"So it was the start of us saying to U.S. Soccer, uh-uh, that's not good enough.",Lean Left,1,pbs-newshour,43.07,-9.07
"And so, from everything from Machiavelli to Stalin to artificial intelligence, he was just insightful.",Lean Left,0,pbs-newshour,43.07,-9.07
"And its rules define a quorum as just 35%, or 107 people, who can make key decisions based not even on majority votes, but on pluralities.",Left,1,the-young-turks,25.16,-24.96
"Instead of doing back squats, opt for front squats or use a leg press machine.",Center,0,marketwatch,40.93,-3.88
"Still, in search of a healthier diet that will prolong your life, you will be bombarded by a bevy of diet programs and highly promoted plans.",Center,0,marketwatch,40.93,-3.88
"The board seemingly wanted more guardrails and precautions, and feared that rushed development could irrevocably doom mankind.",Center,1,marketwatch,40.93,-3.88
Like what can we get away with here and there and still have it look in some way kind of spectacular?,Lean Left,1,vanity-fair,33.19,-13.87
"Mike Darnell and Next Entertainment's Mike Fleiss have produced a monster run of reality-TV hits: Who Wants to Marry a Multi-millionaire?, The Bachelor, American Idol, and Joe Millionaire among them.",Lean Left,0,vanity-fair,33.19,-13.87
"Does Grant feel that the pain was worth the final, critically well-received product?",Lean Left,0,vanity-fair,33.19,-13.87
"And Jacob just came in and did this, which was just, he was just this kind of like normal guy.",Lean Left,1,vanity-fair,33.19,-13.87
"Her beauty is quiet and versatile; sitting in a corner, wearing no discernible makeup and clad in a caramel-colored pashmina and old olive-green jeans that match her eyes, she is quite inconspicuous.",Lean Left,1,vanity-fair,33.19,-13.87
"Has there ever been a harder launch of a relationship than Taylor Swift literally sprinting straight past a row of porta potties and into Travis Kelce’s arms after her concert in Buenos Aires, Argentina last Saturday?",Lean Left,0,vanity-fair,33.19,-13.87
Our friend Kris Navako was on stage with us and he was puking the whole time.,Lean Left,0,vanity-fair,33.19,-13.87
It was just one of the funniest things that I've ever read.,Lean Left,1,vanity-fair,33.19,-13.87
"But in John Wick, because we have Keanu Reeves and he's so well trained to do it, what we wanna do what we consider a candy cane or a corkscrew shot.",Lean Left,0,vanity-fair,33.19,-13.87
So do we all.’ He didn’t seem to realize he’d already gone ahead and contributed his chunk.,Lean Left,1,vanity-fair,33.19,-13.87
"Like most of these films, Ender’s Game managed to wrangle some top-tier talent-in this instance, Harrison Ford, Viola Davis, and Ben Kingsley-but then, like too many of these films, subsequently puts them to waste.",Lean Left,1,vanity-fair,33.19,-13.87
"Netflix If anything, this show is unwittingly making a commentary on the brutalization of society, or the theory that legitimized violence begets more violence.",Left,1,the-rachel-maddow-show,36.71,-17.67
He’d soon move into the big office and wield the powerful gavel.,Left,0,the-rachel-maddow-show,36.71,-17.67
Time will tell if Haley is truly willing to do what it takes to defeat an opponent who knows no boundaries and will do whatever it takes to win.,Left,1,the-rachel-maddow-show,36.71,-17.67
One enraged conservative politician rushed the podium and attempted to drag her away.,Left,1,jacobin,31.69,-21.47
"Kawai purred evasive answers at Karasawa, blaming the looming shadow of reparations for the people’s poor living standards.",Left,1,jacobin,31.69,-21.47
"Some people are icon like when they're all, like few years are done.",Left,1,teen-vogue,37.79,-15.5
"Having just turned 20, it felt like the perfect time to move out of my parents’ home.",Left,0,teen-vogue,37.79,-15.5
"Maman’s Nutty Chocolatey Chip cookies, packaged by the dozen, are a great pick-me-up for your bestie.",Left,0,teen-vogue,37.79,-15.5
"The daughter of the St. Louis-born, model-turned-mogul Kimora Lee Simmons and Queens-bred hip-hop legend Russell Simmons, Aoki and her older sister Ming were mainstays in fashion shows for her mom’s streetwear company, Baby Phat.",Left,0,teen-vogue,37.79,-15.5
And how do you determine if someone is your moon phase soulmate?,Left,0,teen-vogue,37.79,-15.5
They are the ones that really made that magic come to life.,Left,0,teen-vogue,37.79,-15.5
"Bruna Prado, AP Don't you dare try to pour cold water on our Detroit Lions fever dream.",Center,1,detroit-news,45.92,-2.2
"In my opinion, waking up at 2 a.m. just to take medicine probably does more harm than good.",Center,1,detroit-news,45.92,-2.2
She froze as he chattered nervously and performed what he told her was a breast exam.,Lean Left,0,propublica,47.17,-6.77
