text,source,label,reliability,bias
The project also found that the African elephant population shrunk nearly 30 percent from 2007 to 2014.,the-new-york-times,0,40.94,-7.94
He added: “I think it is important that we send a message to people at home that the constitution is an important document.”,the-new-york-times,0,40.94,-7.94
"James Carafano, a national security expert at the Heritage Foundation who worked on Mr. Trump’s transition, was among the critics.",the-new-york-times,0,40.94,-7.94
"But at the time, same-sex marriage was a little-discussed item on the agenda of national gay rights leaders, and aides say Mr. Romney has consistently opposed both marriage and civil unions that resemble marriage for gay couples.",the-new-york-times,0,40.94,-7.94
"The new health care law, by contrast, will reduce projected Medicare payments to health maintenance organizations, hospitals and many other health care providers.",the-new-york-times,0,40.94,-7.94
"AUGUSTA, Me. — Paul R. LePage, the embattled Republican governor of Maine, declared on Wednesday that he would not step down despite widespread criticism over a profane threat and generalizations about drugs and race that had prompted him to hint on Tuesday that he might abort his second term.",the-new-york-times,0,40.94,-7.94
"The process began in earnest at 4:20 p.m. on Friday, Sept. 14, when Stephen W. Preston, the C.I.A. general counsel, sent an e-mail to other agency officials warning them not to disclose information that might interfere with the F.B.I.’s investigation.",the-new-york-times,0,40.94,-7.94
"The inspector general, who uncovered the messages, found no evidence that the pair imposed their political views on their investigative decisions but cited that exchange as “not only indicative of a biased state of mind but, even more seriously, implies a willingness to take official action to impact the presidential candidate’s electoral prospects.”",the-new-york-times,0,40.94,-7.94
Another idea that has been kicking around over the last few weeks — proposed by some Democrats — is raising the expiration income ceiling to households with at least $1 million in income.,the-new-york-times,0,40.94,-7.94
"It is the largest employment discrimination class action in history, and the court’s decision, expected by June, will probably be its most important business ruling this term.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — President Trump, facing a growing public backlash over the partial government shutdown, shifted course on Saturday and offered Democrats a deal: temporary protections for roughly 700,000 young undocumented immigrants in exchange for $5.7 billion in funding for a wall along the southern border.",the-new-york-times,0,40.94,-7.94
"“I must leave all of my options open because, above all else, we must make America great again!” he said.",the-new-york-times,0,40.94,-7.94
"With the ousting this month of John F. Kelly as White House chief of staff, Mr. Mattis was the last of Mr. Trump’s old-guard national security team — leaving policy in the hands of Mike Pompeo, the president’s second secretary of state, and John R. Bolton, the third White House national security adviser.",the-new-york-times,0,40.94,-7.94
"“The notion that simply being born within the geographical limits of the United States automatically confers U.S. citizenship is an absurdity — historically, constitutionally, philosophically and practically,” Mr. Anton wrote in July.",the-new-york-times,0,40.94,-7.94
"After the breach, the data was offered for sale by a hacking collective based in Eastern Europe.",the-new-york-times,0,40.94,-7.94
"“Now that’s what I call a good protest,” Jonathan Smith, 45, said.",the-new-york-times,0,40.94,-7.94
"“Look, I expect to be sued,” he said, launching into a mocking riff about how he anticipated lower court rulings against him.",the-new-york-times,0,40.94,-7.94
"Correction: December 1, 2010",the-new-york-times,0,40.94,-7.94
The events underscored the personal and political crosscurrents standing in the way of any compromise between a president unwilling to lose face with his core supporters on his signature campaign promise and newly empowered Democrats — poised to assume control of the House on Thursday — who refuse to give ground on an issue that has come to symbolize Mr. Trump’s immigration policies.,the-new-york-times,0,40.94,-7.94
But Justice Antonin Scalia was unconvinced.,the-new-york-times,0,40.94,-7.94
"As a centrist candidate from the Northeast, he would have a difficult path to the Republican presidential nomination under the best circumstances.",the-new-york-times,0,40.94,-7.94
"He was also expected to be charged with obstruction of justice, for allegedly lying under oath in a federal lawsuit.",the-new-york-times,0,40.94,-7.94
"The Republican demand and the barbed response of the committee’s chairman, Representative Adam B. Schiff, echoed well outside the wood-paneled House hearing room.",the-new-york-times,1,40.94,-7.94
"Mr. Cooper distanced himself, as well.",the-new-york-times,0,40.94,-7.94
"“These are the issues that we will take to the Democratic National Convention in Philadelphia in July,” Mr. Sanders said, declining to answer reporters’ shouted questions about whether he would leave the race.",the-new-york-times,0,40.94,-7.94
"Austin Smythe, the panel’s Republican staff director, said: “We assume those savings.",the-new-york-times,0,40.94,-7.94
"According to one recent poll, immigration was cited by only 4 percent of likely Republican voters as the most important issue.",the-new-york-times,0,40.94,-7.94
"On Friday, the day that Mr. Stone stood on the steps of a courthouse and pledged his enduring loyalty to the president, Mr. Trump bashed the investigation that had led armed federal agents to his friend’s house in the morning darkness.",the-new-york-times,0,40.94,-7.94
"Mr. Steele, a former lieutenant governor of Maryland, was elected in January 2009 to lead Republicans at a bleak moment.",the-new-york-times,0,40.94,-7.94
"His lawyer said then that the congressman intended to cooperate fully and had already repaid about $60,000 to his campaign to correct for mistaken payments for personal items.",the-new-york-times,0,40.94,-7.94
"Senator Mitch McConnell of Kentucky, the majority leader, said after the meeting that he had no intention of putting Democratic bills to reopen the government to a vote if Mr. Trump would not sign them.",the-new-york-times,0,40.94,-7.94
"“We even talked about that today,” he told reporters in the Rose Garden, referring to an exchange with Speaker Nancy Pelosi during a meeting earlier Friday to try to negotiate an end to the shutdown of the government, which Mr. Trump threatened to keep closed for years if he did not get money from Congress for a wall on the southern border.",the-new-york-times,1,40.94,-7.94
"And it’s shaping up to be kind of a nasty day, but it’s still morning in America.”",the-new-york-times,0,40.94,-7.94
Mr. Biden was not quite as amused.,the-new-york-times,0,40.94,-7.94
"He has been a frequent critic of President Trump, a similarity shared with everyone whose names have appeared on the packages discovered so far.",the-new-york-times,0,40.94,-7.94
"“Allowing this relationship to be subjected to party politics does weaken the relationship,” Mr. Earnest said.",the-new-york-times,0,40.94,-7.94
"The video received widespread attention on Monday after it was posted on the Web site of Andrew Breitbart, a conservative Web publisher and former editor of The Drudge Report. ",the-new-york-times,0,40.94,-7.94
"The Atlantic Wire ran a story about that cover called, simply, “How Creepy Is Princess Diana’s Ghost on the Cover of Newsweek?”",the-new-york-times,0,40.94,-7.94
"R. Clarke Cooper, the group’s executive director, said, “Governor Perry is running to be commander-in-chief, not theocrat-in-chief.”",the-new-york-times,0,40.94,-7.94
Republicans said Mr. Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.,the-new-york-times,0,40.94,-7.94
"Twitter, which does not comment on individual user accounts for privacy reasons, has declined to say whether Mr. Weiner’s account was hacked.",the-new-york-times,0,40.94,-7.94
“She has committed no crime except to follow me on Twitter.”,the-new-york-times,0,40.94,-7.94
"WASHINGTON — The House passed the Democrats’ showcase anti-corruption and voting rights legislation on Friday, an expansive measure that aims to dismantle barriers to the ballot box, end big money in politics and impose stricter ethics rules on federal officials.",the-new-york-times,0,40.94,-7.94
Mr. Schumer is not a figure of derision on the left as Mr. McConnell is on the right.,the-new-york-times,0,40.94,-7.94
"As the official, Lois Lerner, appeared under subpoena before the House Committee on Oversight and Government Reform, she sternly told her questioners that accusations that she had misled Congress in previous testimony were false.",the-new-york-times,0,40.94,-7.94
"Mr. O’Rourke, asked if he supported impeaching Mr. Trump, said he believed the president and his 2016 campaign “at least sought to collude with the Russian government to undermine our democracy” and that Mr. Trump “sought to obstruct justice” once in office.",the-new-york-times,0,40.94,-7.94
"Mr. McCabe, a veteran agent who joined the bureau in 1996 and once specialized in Russian organized crime, was named deputy director in 2016.",the-new-york-times,0,40.94,-7.94
"Mr. Fox fired back with a Twitter post of his own, reminding Mr. Trump that he invited him to come to Mexico and personally apologize to all Mexicans.",the-new-york-times,0,40.94,-7.94
"Critics worry that House Republican leaders and Senate Democrats are essentially negotiating a final deal, bypassing formal House-Senate negotiations, where conservatives had hoped to derail the process.",the-new-york-times,0,40.94,-7.94
"“If President Trump is not prepared to hold Putin accountable, the summit in Helsinki should not move forward.”",the-new-york-times,0,40.94,-7.94
But the authorities in New York and elsewhere have warned that the devices should be considered dangerous.,the-new-york-times,0,40.94,-7.94
"It’s special,” he told reporters later at a joint East Room news conference with Mr. Santos.",the-new-york-times,0,40.94,-7.94
"“There won’t be any daylight there at all,” he said.",the-new-york-times,0,40.94,-7.94
"But in a letter to Mr. Gowdy on Friday, a lawyer for Mrs. Clinton said there was no need to turn over the server because an examination of it showed that it had no copies of emails she sent during her time as secretary of state.",the-new-york-times,0,40.94,-7.94
"By Monday, Ms. Lauten had resigned as communications director to Representative Stephen Fincher, a farmer and gospel singer perhaps best known for his whimsically named hometown, Frog Jump.",the-new-york-times,0,40.94,-7.94
"In his statement on Friday afternoon, Mr. Steele did not respond to the call for his resignation.",the-new-york-times,0,40.94,-7.94
"Mr. Cantor, 51, who is in his seventh term, had sought to counter Mr. Brat’s accusations that he was too willing to compromise on immigration.",the-new-york-times,0,40.94,-7.94
“Now we have Schiff chasing after Russian collusion.”,the-new-york-times,0,40.94,-7.94
"“One person can make a difference,” he said at another.",the-new-york-times,0,40.94,-7.94
Wait until when?”,the-new-york-times,0,40.94,-7.94
Some lawmakers questioned whether his run was really a quest to win the majority leader’s post or merely to raise his own profile.,the-new-york-times,0,40.94,-7.94
"In doing so, he left open many questions about what his vision of legally recognizable gay unions would encompass, and what it would exclude.",the-new-york-times,0,40.94,-7.94
"“Mexico is not yours to play with, show some respect.”",the-new-york-times,0,40.94,-7.94
"The indictment details scores of instances, beginning in 2009 and continuing through 2016, in which the Justice Department said the Hunters spent campaign money on themselves.",the-new-york-times,0,40.94,-7.94
"The Democrat, Representative Adam B. Schiff of California, said Mr. Flynn had declined the panel’s request for documents and an interview as part of its investigation into Russian meddling in last year’s election.",the-new-york-times,0,40.94,-7.94
"“We can confirm that the Christie for Governor re-election campaign and the New Jersey Republican State Committee received subpoenas for documents from the U.S. attorney’s office, in addition to the subpoena the campaign previously received from the state legislative committee,” the lawyer, Mark D. Sheridan, said in an email.",the-new-york-times,0,40.94,-7.94
It was the president’s first face-to-face meeting with Democratic leaders since a combative session last month when he said he would insist that any government spending bill include money for a border wall — and would proudly own the consequences if that meant a shutdown.,the-new-york-times,0,40.94,-7.94
"At one point, he said Ms. Pelosi should back it because she was “a good Catholic” and Vatican City is surrounded by a wall, according to one of the officials familiar with the discussion.",the-new-york-times,0,40.94,-7.94
"“You put us in this position,” Mr. Johnson said, according to one of his aides.",the-new-york-times,0,40.94,-7.94
"Mr. Romney has said that he favors allowing domestic partnerships that bestow certain rights on same-sex couples, like hospital visitation, but he has not delineated them in great detail.",the-new-york-times,0,40.94,-7.94
"Noting that Tuesday is the deadline for the government to reopen in time to prevent federal employees from going a second consecutive pay period without a check, Mick Mulvaney, the acting chief of staff, said Senate Democrats had a tricky decision to make.",the-new-york-times,0,40.94,-7.94
More orders are planned for next week.,the-new-york-times,0,40.94,-7.94
"“It’s time for someone new, someone conservative, someone who will put forward a fresh agenda, and someone we know is a proven and talented spokesman. That man is Raúl Labrador.”",the-new-york-times,0,40.94,-7.94
"Mr. Corker, a member of the Banking Committee who had presented a deficit-reduction plan of his own, said that if Republicans gave in to the president’s chief demand, then “all of a sudden the shift goes back to entitlements, and maybe it puts us in a place where we actually can do something that really saves the nation.”",the-new-york-times,0,40.94,-7.94
"Afterward, in a theatrical appearance outside the courthouse, Mr. Stone vowed to beat what he called politically motivated charges.",the-new-york-times,1,40.94,-7.94
"“What seems to me a very serious problem in this case is, how do you work out the back pay?” Justice Ginsburg asked.",the-new-york-times,0,40.94,-7.94
"In the last year, Catholic bishops have emerged as vocal critics of the Obama administration over what they regard as violations of religious freedom, in particular the mandate that even religious employers must provide health insurance that covers birth control.",the-new-york-times,0,40.94,-7.94
"“Yes,” Mr. Barr said. “Under an obstruction statute, yes.”",the-new-york-times,0,40.94,-7.94
"At 6:41 p.m., Shawn Turner, the spokesman for the director of national intelligence, suggested saying that on Sept. 10, the C.I.A. had “notified” the American embassy in Cairo, not “warned” it, of social media reports calling for a demonstration and encouraging jihadists to break into the embassy.",the-new-york-times,0,40.94,-7.94
"In casting the plan as a compromise, the president sought to shift pressure to Democrats — who have repeatedly refused to give Mr. Trump any money for his border wall — to end the shutdown.",the-new-york-times,0,40.94,-7.94
"Scores of senators, including many Democrats, will be wary of voting on any effort to curb access to guns or ammunition.",the-new-york-times,0,40.94,-7.94
"“But whether they do or not, this will ultimately be decided by the American public at the ballot box in South Carolina and in every state of the union.”",the-new-york-times,0,40.94,-7.94
"The indictment is the first in months by Mr. Mueller, who is investigating Russia’s interference in the 2016 election and possible coordination with Trump associates.",the-new-york-times,0,40.94,-7.94
"A new report in The Guardian, published online on Saturday, cited another document that showed that in March 2013 there were 97 billion pieces of data collected from networks worldwide; about 14 percent of it was from Iran, much was from Pakistan and about 3 percent came from inside the United States, though some of that may have been foreign data traffic routed through American-based servers.",the-new-york-times,0,40.94,-7.94
The Justice Department wrote Mr. Issa last week that it did not need a special prosecutor to investigate if it chose to do so.,the-new-york-times,0,40.94,-7.94
"“The grass-roots are rightly furious with a slew of elected Democrats,” said Ben Wikler, the Washington director of MoveOn.org.",the-new-york-times,0,40.94,-7.94
“It is abundantly clear that this kind of conduct is contrary to President Obama’s pledge to change ’business as usual’ and that his administration has engaged in the kind of political shenanigans he once campaigned to end.”,the-new-york-times,1,40.94,-7.94
"“I can’t imagine what this place would be — I can’t imagine what the country would be — with Donald Trump as our president,” Justice Ginsburg told The Times in an interview published Sunday.",the-new-york-times,0,40.94,-7.94
"“I’m not an alcoholic, and I’m not a drug addict, and I don’t have mental issues,” he said.",the-new-york-times,0,40.94,-7.94
"Mr. Lewis, now 77, stared straight ahead for a moment.",the-new-york-times,0,40.94,-7.94
"“In recent days, these e-mails have been selectively and inaccurately read out to the media,” said a White House spokesman, Eric Schultz.",the-new-york-times,0,40.94,-7.94
“He doesn’t know how to run a nation.,the-new-york-times,0,40.94,-7.94
WASHINGTON — President Trump and Democratic congressional leaders dug in Wednesday for a lengthy partial shutdown in a newly divided government after a White House meeting — the first in 22 days — could not break an impasse over Mr. Trump’s demands for billions of dollars for a border wall.,the-new-york-times,0,40.94,-7.94
"The declaration gives Patrick Shanahan, the acting defense secretary, broad latitude to carry out this process.",the-new-york-times,0,40.94,-7.94
"Mr. Huckabee opposes same-sex marriage, suggesting as recently as February that homosexuality is a lifestyle choice akin to drinking or swearing.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — Representative Blake Farenthold, the Texas Republican who used $84,000 in taxpayer funds to settle a sexual harassment case with his former communications director, abruptly resigned from Congress on Friday afternoon.",the-new-york-times,0,40.94,-7.94
"Trying to quell calls to replace her, Ms. Pelosi announced her nominations last week for a handful of other positions, and proposed that three members from Illinois, Pennsylvania and New York share the leadership duties of the party’s messaging committee, offering more regional diversity.",the-new-york-times,0,40.94,-7.94
"A man known for his dapper wardrobe was dressed simply in a navy blue cotton polo shirt, bluejeans and his trademark round, black-rimmed glasses.",the-new-york-times,0,40.94,-7.94
"The bill, which has been approved by committees of the House and Senate, allows great latitude to the secretary of state in denying a presidential candidate a spot on the ballot, saying that the secretary can do so if he or she believes that the documents do not prove citizenship.",the-new-york-times,0,40.94,-7.94
"Because of an editing error, an earlier version of this post said that Senator Harry Reid was from Arizona. He is from Nevada.",the-new-york-times,0,40.94,-7.94
"“If Nebraska and Oklahoma succeed, they will put the violent criminal organizations back in charge,” Michael Elliott, the executive director of the Marijuana Industry Group, a Colorado-based trade group, said in a statement.",the-new-york-times,0,40.94,-7.94
"“There are the voices that are for the deal no matter what’s in it, and there are voices that are against the deal no matter what’s in it.",the-new-york-times,0,40.94,-7.94
"Mr. Christie, 52, honed his political technique, and developed a YouTube following, during a remarkable run of 137 town-hall-style meetings across New Jersey.",the-new-york-times,1,40.94,-7.94
"Dress like you deserve respect, not a spot at a bar.”",the-new-york-times,0,40.94,-7.94
"In that letter he argued that he was more supportive of gay rights than his Democratic opponent at the time, Senator Edward M. Kennedy.",the-new-york-times,0,40.94,-7.94
But he said the groups needed to do more to distance themselves from known hate groups that actively encourage their members to join the Tea Party.,the-new-york-times,0,40.94,-7.94
"President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of Pennsylvania’s Democratic Senate primary if given a prominent, but unpaid, advisory position, the White House said on Friday.",the-new-york-times,0,40.94,-7.94
"Driven by greed, they said, he “repeatedly used his power and influence for deceptive ends.”",the-new-york-times,0,40.94,-7.94
It is not clear whether he will return to that role once Mr. Comey’s replacement is confirmed.,the-new-york-times,0,40.94,-7.94
“But we are in discussions with legislative leaders this weekend to see if there’s a way to clarify the intent of the law.”,the-new-york-times,0,40.94,-7.94
"Mr. Obama singled out the Republican leaders of the House and Senate – Speaker John A. Boehner of Ohio and Senator Mitch McConnell of Kentucky, the minority leader – just as he did in September when he visited an aging bridge over the Ohio River that connects their two states.",the-new-york-times,0,40.94,-7.94
"Outside the White House, the search for a way out is getting more urgent.",the-new-york-times,0,40.94,-7.94
"It is also illegal for a government official to use “his official authority for the purpose of interfering with, or affecting, the nomination or the election of any candidate” for Senate.",the-new-york-times,0,40.94,-7.94
"After his meeting with Reid, Mr. Sanders made a quick exit through a back hall on his way to meet with Senator Chuck Schumer of New York.",the-new-york-times,0,40.94,-7.94
"The decision to ask Mrs. Clinton for her emails went all the way to Secretary of State John Kerry’s chief of staff, who, along with officials working on the response to the Benghazi requests, signed off on it.",the-new-york-times,0,40.94,-7.94
"Mr. Trump intervened as well, accusing Mr. Schiff of “knowingly and unlawfully lying and leaking.”",the-new-york-times,0,40.94,-7.94
"“Parents educated their children, because it’s their responsibility to educate their children.”",the-new-york-times,0,40.94,-7.94
"“He blows away their case against him & now wants to clear his name by showing ‘the false or misleading testimony by James Comey, John Brennan …’ Witch Hunt!”",the-new-york-times,0,40.94,-7.94
"Daniel Dale, a reporter for The Toronto Star, contacted multiple Republican officials in the state and kept a running report of their responses to the story.",the-new-york-times,0,40.94,-7.94
"“We are in for a struggle, but it is a necessary struggle,” she said.",the-new-york-times,0,40.94,-7.94
“I think it’s a disgrace to the court and I think she should apologize to the court.,the-new-york-times,0,40.94,-7.94
Republican senators rose one by one to voice concerns about the effect on federal workers and the lack of forward momentum in an impasse that felt unbearable.,the-new-york-times,0,40.94,-7.94
"“Fortunately, Donald Trump is not the last word,” said Mr. Newsom, a Democrat.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — President Obama this week will embrace a comprehensive plan to reduce gun violence that will call for major legislation to expand background checks for gun purchases and lay out 19 separate actions the president could take by invoking the power of his office, lawmakers who were briefed on the plan said Monday.",the-new-york-times,1,40.94,-7.94
"“American women know that Mitt Romney, Paul Ryan and the party they lead are the wrong choice for women and their families,” a statement from the Democratic committee said.",the-new-york-times,0,40.94,-7.94
"In fact, at least 30 other countries, including Canada, Mexico and many others in the Western Hemisphere, grant automatic birthright citizenship, according to a study by the Center for Immigration Studies, an organization that supports restricting immigration and whose work Mr. Trump’s advisers often cite.",the-new-york-times,0,40.94,-7.94
"Last year, the Justice Department filed a lawsuit against the sheriff for not cooperating with an investigation into whether the Maricopa County Sheriff’s Department is systematically violating the rights of Hispanics.",the-new-york-times,0,40.94,-7.94
"America Rising, a conservative political action committee that has vowed to use videos and opposition research to attack Democratic candidates, posted the footage on YouTube on Tuesday.",the-new-york-times,1,40.94,-7.94
"Such a move is generally considered a diplomatic no-no, but Boehner says he wanted to bring in Netanyahu to address the nuclear threat from Iran amid ongoing negotiations between Washington and Tehran.",fox-news,1,35.44,11.06
"The New York Democrat, who is known for his combative style in interviews and on the House floor, granted a series of TV interviews after getting testy with reporters late Tuesday.",fox-news,1,35.44,11.06
"President Trump said Thursday he is “very close” to naming a new FBI director to replace James Comey, and his leading contender is former Democratic Sen. Joe Lieberman.",fox-news,0,35.44,11.06
Ramos later returned and Trump took several of his questions.,fox-news,0,35.44,11.06
They argue the bill is designed only to protect business owners with strong religious beliefs from discrimination lawsuits that have happened in other states.,fox-news,0,35.44,11.06
Goelman said bureau Deputy Director David Bowdich “overruled” the FBI's Office of Professional Responsibility to remove him. ,fox-news,0,35.44,11.06
"On another occasion, she said Moore, then 32, took her to his home in the woods and kissed her.",fox-news,0,35.44,11.06
"""This strategy is very cynical but very obvious and transparent,"" he said in a statement.",fox-news,0,35.44,11.06
"“We can call a national emergency [to build a border wall] because of the security of our country,” Trump told reporters in the Rose Garden, during a lengthy and impromptu press conference.",fox-news,0,35.44,11.06
"Santorum appeared on CBS' ""Face the Nation.""",fox-news,0,35.44,11.06
Her office claims the bill would cut deficits by $416 billion over the next decade and keep Social Security solvent by instead raising the retirement age to 69 over 16 years and cutting yearly cost-of-living adjustments by 1 percent.,fox-news,0,35.44,11.06
Romney added his voice after five past and present Missouri Republican senators urged Akin to step aside.,fox-news,0,35.44,11.06
"""I went too far and I was wrong,"" she said.",fox-news,0,35.44,11.06
"“At the crack of dawn, 29 FBI agents arrived at my home with 17 vehicles, with lights flashing, when they could have contacted my lawyer,” Stone explained after a court appearance Friday. ",fox-news,0,35.44,11.06
There is still plenty of space between the kind of plan Hutchison is calling for and what groups like the AARP would accept.,fox-news,0,35.44,11.06
"Pence said the legislation prohibits Indiana laws that ""substantially burden"" a person's ability to follow his or her religious beliefs, with the definition of ""person"" including religious institutions, businesses and associations.",fox-news,0,35.44,11.06
"The Illinois Democrat faces up to five years in prison, but guidelines recommend slightly less.",fox-news,0,35.44,11.06
"The resolution initially said the NAACP would ""repudiate the racism of the Tea Parties"" and stand against the movement's attempt to ""push our country back to the pre-civil rights era,"" though the wording was amended to downplay criticism of all Tea Partiers while asking them to repudiate bigots in their own ranks.",fox-news,0,35.44,11.06
"He also met with Missouri Highway Patrol Capt. Ron Johnson, who has been in charge of security in Ferguson for nearly a week.",fox-news,0,35.44,11.06
"""So far, the response has not been very good,"" Pelosi said.",fox-news,0,35.44,11.06
"They clashed with police later in the afternoon, amid dozens of arrests.",fox-news,0,35.44,11.06
"“Make no mistake,” he said. ",fox-news,0,35.44,11.06
Burton said Monday that the president weighed in as part of a constitutional discussion.,fox-news,0,35.44,11.06
"They didn’t even do this to Howard Dean when he had his famous scream,"" she said.",fox-news,0,35.44,11.06
"“Assuming that the government remains open, it would be my intention to proceed to legislation that would address DACA.”",fox-news,0,35.44,11.06
"Trump requested $5.7 billion for construction of the wall, while Democrats vowed to block any spending proposal that included such funding.",fox-news,0,35.44,11.06
"“His mother worked many different jobs to make ends meet,” it says.",fox-news,0,35.44,11.06
"O'Neill said that the main reason her group, which disagrees with Bachmann on almost every issue, would stand up for and defend Bachmann against ""these kind of misogynistic attacks is we want women to run for office.""",fox-news,1,35.44,11.06
"The Georgetown University letter argues, though, that Ryan misappropriated the Catholic teaching as a “rationale for gutting government programs.”",fox-news,0,35.44,11.06
"One of the most significant warnings was an August 2012 State Department classified cable, which has not been made public, that summarized an emergency meeting in Benghazi where the CIA briefed on the significant threat of terrorist activity.",fox-news,0,35.44,11.06
He said he's also working on an executive order to address the issue of tolerance.,fox-news,0,35.44,11.06
"""John Boehner and his cronies are holding up the U.S. Constitution as a sacred, perfect document.",fox-news,1,35.44,11.06
"Later when the official White House briefing transcript was released, there was an asterik, to Carney's statement, ""* This common phrase does not appear in the Bible,"" it read.",fox-news,0,35.44,11.06
"I would also like to thank my family for their unwavering support and most importantly the people that elected me,” Farenthold said.",fox-news,0,35.44,11.06
"It said something could evolve ""and become more dangerous for that small percentage of people that really think our country has been taken away from them.""",fox-news,0,35.44,11.06
"“I believe what the Bible says (about marriage),” Chauncy Fields told us after wolfing down a breakfast of chicken and biscuits.",fox-news,1,35.44,11.06
"America is an idea that sets people free.""",fox-news,0,35.44,11.06
"“All the president knew was that the department was not accusing him of lying,” Dowd said.",fox-news,0,35.44,11.06
"""He's getting into conspiracy land and he's acting like an Oliver Stone type figure.",fox-news,0,35.44,11.06
“We’ve done it in the past and we’ll do it again.,fox-news,0,35.44,11.06
"""It's a remarkable commentary on the most camera-friendly senator that he's more than happy to weigh-in on caffeinated malt beverages, but he won't take a public position on the construction of a mosque near Ground Zero,"" NRSC spokesman Brian Walsh said in a written statement.",fox-news,0,35.44,11.06
Newly sworn members of the House reading aloud the country's founding document on Thursday didn't recite every verse and article of the document because Republicans decided that the obsolete parts can be skipped since they've been superseded by amendment.,fox-news,0,35.44,11.06
"They are basically casting her as a nut job,"" O'Neill said to The Daily Caller and NOW confirmed to FoxNews.com on Tuesday.",fox-news,0,35.44,11.06
"Campaign aides say Huckabee’s path to winning the party nomination this time will be to appeal to working-class cultural conservatives, pitching their candidate as an economic populist and foreign affairs hawk who holds deeply conservative views on social issues such as abortion and gay marriage.",fox-news,0,35.44,11.06
"Democrats countered initially with $1.3 billion for general border security, while Trump said initially he would not sign anything without wall funding.",fox-news,0,35.44,11.06
"“I believe that based upon the interview that he gave today on ABC it said that he had changed his view, but you’re a better judge of that than I,"" Romney said.",fox-news,0,35.44,11.06
The missive accused the NAACP of resorting to political tactics and urged the IRS to reconsider whether it can continue to qualify for tax-exempt status.,fox-news,0,35.44,11.06
"“When you open your heart to patriotism, there is no room for prejudice,” he said.",fox-news,0,35.44,11.06
"He also states on his website that he is active in his local Republican party, and has often served as commentator on economic issues for local media.",fox-news,0,35.44,11.06
"However, a growing number of Republicans are suggesting the party should give Obama what he wants on tax rates -- and focus instead on winning entitlement cuts once that is cleared away.",fox-news,0,35.44,11.06
Americans don’t believe their leaders in Washington are listening and now is the time to change that.,fox-news,0,35.44,11.06
"""There does not seem to be a majority of the Democrats who support the deal negotiated by Vice President Biden,"" he told Fox News.",fox-news,0,35.44,11.06
"If they had nothing to do with 9/11, they have nothing to fear,” Schumer said.",fox-news,0,35.44,11.06
"Clinton said it was ""very disappointing"" that ""inadequacies"" were found in the ""responsiveness of our team here in Washington,"" and said ""it's something we're fixing and intend to put into place protocols and systems to make sure it doesn't happen again.""",fox-news,0,35.44,11.06
"Before Trump made his announcement, Pelosi had called his anticipated proposal “a non-starter.”",fox-news,0,35.44,11.06
"Sen. Mitt Romney, R-Utah, whose views on the president and his policies have fluctuated, said Trump ""put forth a reasonable, good faith proposal that will reopen the government and help secure the border.""",fox-news,1,35.44,11.06
"""We’re talking about an invasion of our country,"" Trump said.",fox-news,0,35.44,11.06
And it upends the June 19 voting by the House Republicans for majority leader.,fox-news,0,35.44,11.06
"Federal prosecutors have subpoenaed New Jersey Gov. Chris Christie's campaign and a state Republican Party committee, escalating their probe into allegations that his aides created traffic jams as political payback.",fox-news,1,35.44,11.06
“The president must stop holding government hostage and end the shutdown so federal employees can get back to work serving the American people.,fox-news,0,35.44,11.06
"to @SenSchumer and your own senator, and to urge them to stay strong,” tweeted the Brooklyn, N.Y., chapter of Indivisible Nation, a leader in the progressive, Resist Trump movement.",fox-news,0,35.44,11.06
"""Teachers should teach.""",fox-news,0,35.44,11.06
"“If we do not get tough and smart real fast, we are not going to have a country anymore,” Trump said in a statement.",fox-news,0,35.44,11.06
Ramos’ interview with Fox also occurred as U.S. Vice President Joe Biden paid a visit to Mexico for an economic summit.,fox-news,0,35.44,11.06
"""We said this is exactly what is going to happen.",fox-news,0,35.44,11.06
"Yet Pelosi, D-Calif., downplayed Tlaib’s remarks, expressing distaste for the language but suggesting that Trump’s own language had started the heated rhetoric in Washington.",fox-news,0,35.44,11.06
"""You are not supposed to worship your Constitution,"" he told the newspaper.",fox-news,0,35.44,11.06
"""The issues at stake are too big, and this election is simply too important.",fox-news,0,35.44,11.06
Rose asked Rubio what he though of Pope Francis's embrace of diplomatic relations between the U.S. and Cuba.,fox-news,0,35.44,11.06
"Sen. Max Baucus, D-Mont., the representative for Senate Democrats, indicated Wednesday he's not worried about the impact the GOP letter will have on the talks.",fox-news,0,35.44,11.06
"“We intend to closely examine the implications of this bill and how it might affect future events as well as our workforce.""",fox-news,0,35.44,11.06
"Among the potential Democratic candidates are Reps. Stephen F. Lynch, Michael E. Capuano and Edward Markey.",fox-news,0,35.44,11.06
"Hutchinson, though, did call for the creation of a 40-60 hour training program for armed officers.",fox-news,0,35.44,11.06
"Sen. Dianne Feinstein, D-Calif., the top Democrat on the Senate Judiciary Committee, said on NBC’s “Meet the Press” on Sunday that the panel has begun to see ""the putting together of a case of obstruction of justice"" against Trump.",fox-news,0,35.44,11.06
