text,source,label,reliability,bias
Morell believed it was irrelevant to the message of the talking points -- what happened in Benghazi -- and unprofessional to include those warnings but not allow State Department officials to include how they had responded to them.,huffpost,0,37.82,-10.75
"The flight is ultimately going to be $1 million, the official said - a media-tracking source said about $400,000 has been placed so far.",huffpost,0,37.82,-10.75
"The White House did not respond to HuffPost queries about whether Trump understood that what he was saying was false and, if he did, why he was doing so anyway.",huffpost,0,37.82,-10.75
"Romney said he supports states' rights to make decisions on domestic partnership benefits, including hospital visitation.",huffpost,0,37.82,-10.75
"""You’ve been named as well, Amanda,"" Cohen said, referring to the National Enquirer piece.",huffpost,0,37.82,-10.75
"Etheridge appears visibly irritated and immediately asks, “who are you?” before knocking the interviewer’s camera to the ground.",huffpost,0,37.82,-10.75
"While being questioned at the House Foreign Relations Committee by Rep. Jeff Duncan (R-S.C.), Clinton urged that he read the classified ARB report to find his answers.",huffpost,0,37.82,-10.75
The case also could affect the future of other class-action lawsuits that pool modest individual claims into a single action that creates the potential for a large judgment and increases the pressure on businesses to settle.,huffpost,0,37.82,-10.75
"“I believe the issue of marriage must be decided by the states, and by the people in the states, not by judges and not even by legislators, but by the people themselves.""",huffpost,0,37.82,-10.75
"Huckabee said on CBS's ""Face the Nation"" last month that he's confident he can broaden his appeal beyond evangelical Christians and social conservatives to reach working-class Republicans concerned about the economy.",huffpost,0,37.82,-10.75
There were few carrots to go along with the sticks.,huffpost,0,37.82,-10.75
"Somewhat misleadingly, the GOP committee members stated in their letter that Mueller’s findings “conclusively refute” Schiff’s “past and present assertions” about the investigation.",huffpost,1,37.82,-10.75
"In his interview on CNN, Fox warned Peña Nieto would be viewed like “a traitor” if he does not stand up to the GOP nominee.",huffpost,1,37.82,-10.75
The cities and states are joined by a number of business leaders speaking out against the law.,huffpost,0,37.82,-10.75
"The continued dialogue provides some rays of hope to a negotiating process that, in recent days, has shown very little progress.",huffpost,0,37.82,-10.75
"If AARP is open to reducing benefits, it would be a major boost for Social Security reformers who say the program is too generous and therefore unaffordable.",huffpost,1,37.82,-10.75
Some top Democrats called on Mueller to release what his team knows about Trump’s Moscow deal as a matter of public duty.,huffpost,0,37.82,-10.75
"Cowan's selection is a step forward for a state that has a troubled history with race relations, exploding in the South Boston busing riots in the 1970s.",huffpost,0,37.82,-10.75
"Asked by Schieffer about his claims that prenatal testing leads to more abortions, Santorum insisted that this was ""a fact.""",huffpost,0,37.82,-10.75
"Sullivan, for the record, called the night ""a solid win for Biden"" and called Ryan ""competent.""",huffpost,0,37.82,-10.75
"David Sanford, who represents plaintiffs in other class-action cases, said after the arguments that the court seemed inclined to rule against the Wal-Mart women.",huffpost,0,37.82,-10.75
It’s been an honor and a privilege to serve.,huffpost,0,37.82,-10.75
"Rother's thinking, according to the paper, is that tax increases alone can't keep the program's $2.6 trillion trust fund from running out of money, so benefit cuts must be included as well.",huffpost,0,37.82,-10.75
It doesn’t appear that was any part of [special counsel Robert] Mueller’s report.”,huffpost,0,37.82,-10.75
"""This is just the most recent example of an administration at war with people of faith in this country,"" he said.",huffpost,0,37.82,-10.75
"He said that if he’s nominated, “I’d like to beat him straight up,” not on the basis of the birth issue.",huffpost,0,37.82,-10.75
"The Safari Club’s political action committees donated a collective $24,500 to Trump’s presidential campaign and Zinke’s 2014 and 2016 congressional campaigns, according to Federal Election Commission data.",huffpost,0,37.82,-10.75
"It's a long time coming and we're thrilled the president's putting the full weight of his office behind this,"" said Josh Horowitz, executive director of the Coalition to Stop Gun Violence.",huffpost,0,37.82,-10.75
"""I applaud those companies and organizations that have spoken out against the law and said they would not locate or expand operations in Indiana.",huffpost,0,37.82,-10.75
"Kathy Griffin has made a career out of shocking her public by telling stories of Lindsay Lohan’s fire crotch and simulating oral sex with Anderson Cooper on CNN, but she took things to a whole new level with a controversial photo shoot.",huffpost,0,37.82,-10.75
"As part of the process, however, Bauer also interviewed representatives for Sestak and Clinton -- in this case Sestak's brother and Doug Brand and Bruce Lindsey respectively.",huffpost,0,37.82,-10.75
"Trump accused social media giants of “closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.”",huffpost,0,37.82,-10.75
"Patrick, the state's first African-American governor, said recently on local cable television that it was a priority for him to pick a woman or a person of color for the seat.",huffpost,0,37.82,-10.75
Much of this work was begun while Democrats languished in the House minority.,huffpost,0,37.82,-10.75
"Supporters of the women say that if the court sides with Wal-Mart, it could remove a valuable weapon for fighting all sorts of discrimination.",huffpost,0,37.82,-10.75
Eric is a good friend and I have tremendous respect for him.,huffpost,0,37.82,-10.75
"""You're going to do that when you've lost a debate.",huffpost,0,37.82,-10.75
President Donald Trump said he’s considering an executive order to remove the right to citizenship for babies born in the U.S. to parents who aren’t citizens ― a right enshrined in the 14th Amendment that could likely be changed only through a constitutional amendment.,huffpost,1,37.82,-10.75
And on Monday the highest-ranking Democrat in the Senate officially came out against construction of the mosque in its current location,huffpost,0,37.82,-10.75
"Washington Gov. Jay Inslee (D) announced Monday that he would ban state-funded travel to Indiana, where a controversial new law could allow businesses to deny service to gay and lesbian individuals for religious reasons.",huffpost,0,37.82,-10.75
But he does have a solution. Sort of.,huffpost,1,37.82,-10.75
"""I will put everything I've got into this and so will Joe [Biden].",huffpost,0,37.82,-10.75
The base also effectively serves as a cap on benefits because they are calculated according to a worker's contributions over his or her lifetime.,huffpost,0,37.82,-10.75
"The Justice Department said the pair used political money to pay for their children’s tuition and spent thousands of dollars at shopping malls, Washington restaurants and surf shops, among other expenditures.",huffpost,0,37.82,-10.75
"After the college events, Holder headed over to Drake's Place restaurant in Ferguson to talk with other community members.",huffpost,0,37.82,-10.75
"Rep. Michael Grimm (R-N.Y.) is expected to be indicted by the U.S. attorney for the Eastern District of New York, Grimm's lawyer said Friday.",huffpost,0,37.82,-10.75
"That tracks a comment she made in a separate interview with The Associated Press, when the justice stopped short of noting she’d rather have presumptive Democratic presidential nominee Hillary Clinton making future appointments to the Supreme Court.",huffpost,0,37.82,-10.75
"Six people, including two congressmen, two police officers, a congressional aide and a lobbyist, were injured in the attack in an Alexandria, Virginia, park.",huffpost,0,37.82,-10.75
"It provides access to benefits, responsibilities and protections under federal tax law that all Americans deserve,” Lew said in a statement.",huffpost,0,37.82,-10.75
"The party’s Democracy Reform Task Force, endorsed by Pelosi and led by Rep. John Sarbanes (D-Md.), worked with lawmakers both old and new to bring together legislative ideas and craft them into a coherent package.",huffpost,0,37.82,-10.75
"He suggested raising the age at which retirees can receive full benefits -- currently, 66 years old -- would be on the table even though doing so represents ""a massive benefit cut for people.""",huffpost,0,37.82,-10.75
"Asked about his political future, he said, ""I am not running for office; I am not a candidate in the future.""",huffpost,0,37.82,-10.75
"Earlier Thursday, the Republican-controlled state legislature passed a new version of the bill at the governor's request, amending provisions that would have allowed businesses to discriminate against LGBT customers.",huffpost,0,37.82,-10.75
Former President Barack Obama had nominated Judge Merrick Garland to fill Scalia’s seat practically one year to the date before Gorsuch’s confirmation hearing.,huffpost,0,37.82,-10.75
"Gowdy went on to call Clinton’s email situation “highly unusual, if not unprecedented,” and said it “exacerbates” lawmakers’ needs to “understand what the Secretary did.”",huffpost,0,37.82,-10.75
"The Times later stood by that version of events, citing it in its fact-check of Republican attacks on Obama during the presidential campaign.",huffpost,0,37.82,-10.75
"At the community college, Holder said that they were starting “a good dialogue” but that it was “not enough.”",huffpost,0,37.82,-10.75
"“Trump is using Mexico, using President Peña to boost his sinking poll numbers,” Fox said.",huffpost,0,37.82,-10.75
"“He is not welcome to Mexico,” Fox said in an interview on CNN.",huffpost,0,37.82,-10.75
It gave the explosive Norwalk video recording to The Times.,huffpost,0,37.82,-10.75
"On Sunday, Akin prompted outrage with his response to a question about supporting abortion in the case of rape.",huffpost,1,37.82,-10.75
“I don’t like that language.,huffpost,0,37.82,-10.75
"These guys are on the wrong side of history.""",huffpost,0,37.82,-10.75
"We are open for business, and open to all people.""",huffpost,0,37.82,-10.75
"He obtained his weapons legally, despite having been investigated by the FBI several times.",huffpost,0,37.82,-10.75
"“This is a bad, outrageous deal.",huffpost,0,37.82,-10.75
"The Guardian reported Wednesday that the National Security Agency had obtained a court order to collect phone records from Verizon Wireless customers, while The Washington Post reported Thursday of the existence of a program launched in 2007 called PRISM, which tracks information from nine leading U.S. Internet companies: Microsoft, Yahoo, Google, Facebook, AOL, YouTube, Apple, PalTalk and Skype.",huffpost,0,37.82,-10.75
"“I have strong support from our friends in the unions, including steelworkers, which I guess are his area ... I’m a woman of steel in there.”",huffpost,0,37.82,-10.75
GOP Rep. Blake Farenthold Resigns After Sexual Harassment Allegations,huffpost,0,37.82,-10.75
"He also appeared Friday at an event with Sen. Rand Paul (R-Ky.), who offered his support for Labrador's candidacy.",huffpost,0,37.82,-10.75
Immigration activists have targeted McCarthy specifically due to his high rank in the House GOP.,huffpost,0,37.82,-10.75
"Rep. Blake Farenthold (R-Texas) is resigning from Congress, he announced Friday in a statement and accompanying video.",huffpost,0,37.82,-10.75
"He has no federal law enforcement experience and, while currently at a high-profile law firm, is most associated as a centrist Democrat.",huffpost,0,37.82,-10.75
“Meaningful action to say past laws to protect worker safety or the access of students with special needs to an education?”,huffpost,0,37.82,-10.75
They picked up just six seats in this election cycle ― far fewer than expected.,huffpost,0,37.82,-10.75
"AARP legislative policy director David Certner said on CNN Friday that ""there was some miscommunication with the Wall Street Journal story.""",huffpost,0,37.82,-10.75
"Lerner's decision to plead the Fifth comes as the Department of Justice has initiated an investigation into whether laws were broken at the IRS, according to Taylor's letter to the committee.",huffpost,0,37.82,-10.75
That's not putting people back to work.,huffpost,0,37.82,-10.75
"Of Obama, he said, ""I want him to do well. ...",huffpost,0,37.82,-10.75
"“With today’s ruling, committed and loving gay and lesbian married couples will now be treated equally under our nation’s federal tax laws, regardless of what state they call home,” said Human Rights Campaign President Chad Griffin.",huffpost,0,37.82,-10.75
"“Whatever the deal is with other countries, we want a better deal for America’s workers.”",huffpost,0,37.82,-10.75
"If the material was too sensitive to share publicly months, weeks or days ago, what changed on Wednesday?",huffpost,0,37.82,-10.75
"Supreme Court Justice Ruth Bader Ginsburg hasn’t been shy in recent days about the prospect of a Donald Trump presidency, joking that she might move to New Zealand if it ever happens.",huffpost,0,37.82,-10.75
Any attempt by the Trump Administration to cover up the results of this investigation into Russia’s attack on our democracy would be unacceptable.”,huffpost,0,37.82,-10.75
"A suspicious package was also found Friday in Burlingame, California, addressed to Democratic donor Tom Steyer, CNN and NBC reported.",huffpost,0,37.82,-10.75
"Trump has long supported ending birthright citizenship, recommending in 2015 on the campaign trail that the country “start a process” to scrap it.",huffpost,0,37.82,-10.75
"""The president should listen to and work with his allies in Congress, starting with Nancy Pelosi, who have expressed their concerns about the impact that a weak agreement would have on our workers, to make sure we get the best, strongest deal possible and if we don't get it, there should be no deal.""",huffpost,0,37.82,-10.75
"Obama has said he will not meet with Netanyahu ahead of his speech in March, saying it would be ""inappropriate"" to meet with the leader two weeks before the Israeli elections.",huffpost,0,37.82,-10.75
"The measure has sparked national backlash, with critics warning that the law provides legal justification for discrimination against LGBT individuals.",huffpost,0,37.82,-10.75
"The pollster for Secure America Now is John McLaughlin, who has worked with Netanyahu’s Likud Party.”",huffpost,0,37.82,-10.75
"Tlaib, who became one of the first Muslim women in Congress on Thursday, dropped the expletive as she spoke to a crowd of supporters at an event hosted by the progressive group MoveOn.",huffpost,0,37.82,-10.75
"""I am now ready to fight for the people of the United States of America,"" Christie said at the public announcement.",huffpost,0,37.82,-10.75
"Our country is going to hell,” Trump said then in an interview with CNN.",huffpost,0,37.82,-10.75
"Estimates of how many women could be included in the lawsuit run from 500,000 to 1.6 million.",huffpost,0,37.82,-10.75
"""It is going to be a very good year.",huffpost,0,37.82,-10.75
"He acknowledged that Romney’s Medicare plan would not cost seniors an extra $6,400 a year, despite the claim in a recently launched Obama campaign ad.",huffpost,0,37.82,-10.75
"Certainly, as the Washington Examiner's Phillip Klein notes, it will contribute to the general reluctance to talk substantively about Medicare reform out of a concern that it merely invites future attacks.",huffpost,0,37.82,-10.75
"“There’s a legal standard that needs to be met for impeachment and then there’s a very practical standard that has to be met,” Schiff said.",huffpost,0,37.82,-10.75
"""Federal law still prohibits marijuana, and existing jurisprudence (Gonzales v. Raich 2005) holds that federal law trumps state law when it comes to marijuana prohibition.",huffpost,0,37.82,-10.75
"He added that the committee could issue additional subpoenas if other witnesses fail to cooperate, but did not name additional individuals.",huffpost,0,37.82,-10.75
"Malia even declined her father's offer to pet one of the pardoned turkeys with a nonchalant, ""Nah.""",huffpost,1,37.82,-10.75
"Flynn stepped down in February, saying that he had misled the transition team, including then Vice President-elect Mike Pence, about the extent of his contacts with Russian officials, which included discussing sanctions and the creation of a backchannel with the Kremlin.",huffpost,0,37.82,-10.75
Kathy Griffin Apologizes For Controversial Images Of Bloodied Trump Head,huffpost,0,37.82,-10.75
He told The Washington Post that he met with a Russian national who wanted to sell Trump damaging information on Hillary Clinton for a sum of $2 million.,huffpost,0,37.82,-10.75
FBI officials said they believed the package to be related to the others mailed out this week.,huffpost,0,37.82,-10.75
"FBI agents arrested him at his home in Fort Lauderdale, Florida, and he appeared in court later Friday.",huffpost,0,37.82,-10.75
"“They are shaken,” Rucker said of YMCA staff.",huffpost,0,37.82,-10.75
"WASHINGTON -- President Barack Obama on Friday forcefully defended revelations that the National Security Agency is collecting phone records and electronic communications, saying that Congress was fully briefed and the programs are limited in scope.",huffpost,1,37.82,-10.75
"The cameraman replies, “we’re just here for a project...we’re just students.”",huffpost,0,37.82,-10.75
"“BuzzFeed’s description of specific statements to the Special Counsel’s Office, and characterization of documents and testimony obtained by this office, regarding Michael Cohen’s Congressional testimony are not accurate,” Carr told BuzzFeed.",huffpost,0,37.82,-10.75
"Hunter had blamed his wife, who acted as a campaign manager, for many of the improper charges, saying she controlled the campaign’s credit card, and in February he feigned ignorance in an interview with Politico, saying: “Nah, I know the rules.”",huffpost,0,37.82,-10.75
"Perry also opposes a full border fence, although he calls for more enforcement along the southwest border with Mexico.",huffpost,0,37.82,-10.75
"""Well, when these issues were raised in my state of Massachusetts, I indicated my view, which is I do not favor marriage between people of the same gender, and I do not favor civil unions if they are identical to marriage other than by name,"" Romney told Denver Fox affiliate KDVR-TV.",huffpost,0,37.82,-10.75
"“I can’t speculate about the time frame,” Carney said at his daily briefing.",huffpost,0,37.82,-10.75
Bush paid an effective tax rate of roughly 36 percent over those three decades.,huffpost,0,37.82,-10.75
"“I call on this Congress to root out all the corrupt lawyers and bureaucrats in the DOJ and the FBI so the greatest president of my generation can do the work that the American people duly elected him to do,” Hunter said.",huffpost,0,37.82,-10.75
"The FBI and the Department of Housing and Urban Development, meanwhile, are looking into separate controversies over whether the Christie administration misused Hurricane Sandy relief dollars.",huffpost,0,37.82,-10.75
The indictments did reveal that attempts to hack into Democratic Party emails occurred later the same day that Trump called on Russians in a speech to uncover emails that his rival Hillary Clinton had held on a private server.,huffpost,0,37.82,-10.75
"Dominique McCoy, who attended the smaller meeting, told The Huffington Post that Holder said change wouldn't happen overnight.",huffpost,0,37.82,-10.75
"“I’m distressed to hear you think that judges of the Supreme Court is an organ of a party,” Gorsuch told Whitehouse.",huffpost,0,37.82,-10.75
"He never left, and became a prominent Boston lawyer.",huffpost,0,37.82,-10.75
"Senate Majority Leader Mitch McConnell, though, said he will not take up legislation that Trump has not endorsed, which means the shutdown will continue.",huffpost,0,37.82,-10.75
"There is no national emergency,” California Attorney General Xavier Becerra, who has sued the Trump administration multiple times, said in a statement.",huffpost,0,37.82,-10.75
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation",huffpost,0,37.82,-10.75
"Stabilizing the housing market, however, is not on the current congressional docket.",huffpost,0,37.82,-10.75
"And that's what happened tonight: they lost the debate.""",huffpost,0,37.82,-10.75
How come-- forget about birth certificates. Let's say there's no birth certificate.,huffpost,0,37.82,-10.75
The age of Pericles this ain’t.,huffpost,0,37.82,-10.75
"“[B]y tilting the political playing field so heavily toward corporations and against individuals, hasn’t the court impacted the composition of who is in Congress and made it therefore even harder for Congress to taking meaningful,” Hirono said.",huffpost,0,37.82,-10.75
"Moments later, Trump tweeted about the organization.",huffpost,0,37.82,-10.75
"Under the GOP bill, minors who apply for asylum would face much stiffer consequences for filing an application found to be frivolous ― including permanent ineligibility for future protections.",huffpost,0,37.82,-10.75
"Is the photo of him? I can't say with certitude"" he told Russert.",huffpost,0,37.82,-10.75
Huckabee ran for president in 2008.,huffpost,0,37.82,-10.75
"""Hello, my name is the Republican Party, and I got a problem.",huffpost,0,37.82,-10.75
"“I don’t think I can guarantee a House outcome but I think the stronger the bill, in terms of the strength of the bipartisanship in the bill ― the odds go up in the House,” Sen. Tim Kaine (D-Va.) told HuffPost on Monday.",huffpost,0,37.82,-10.75
"""This is our first task as a society: keeping our children safe.",huffpost,0,37.82,-10.75
"Reid, after all, only issued the above statement after his Republican opponents began hitting him for going silent on the matter.",huffpost,0,37.82,-10.75
"""This country is capable of change. But change doesn't happen by itself.""",huffpost,0,37.82,-10.75
"I love this country, but this country is going to hell. ...",huffpost,0,37.82,-10.75
Rennie wrote:,huffpost,0,37.82,-10.75
"""If you go door to door knocking, the American people know the country is headed in the wrong direction,"" Brat said.",huffpost,0,37.82,-10.75
"""And if someone can capture both the blue-collar, working-class Republicans, the conservatives, many of them even union members, as well as evangelicals, there's a real pathway to the nomination.""",huffpost,0,37.82,-10.75
A representative for his office told HuffPost in February that the congressman was waiting to see what changes lawmakers will add to the Congressional Accountability Act.,huffpost,0,37.82,-10.75
"Throughout the week, more than 10 packages containing potential explosive devices have been mailed to lawmakers and other public figures critical of Trump, including former President Barack Obama, former President Bill Clinton, Trump’s 2016 presidential opponent Hillary Clinton, Rep. Maxine Waters (D-Calif.), actor Robert De Niro and former CIA Director John Brennan.",huffpost,0,37.82,-10.75
The money being taken out of the system by the Affordable Care Act is mostly derived from limiting the expected rate of growth in the program.,huffpost,0,37.82,-10.75
"Edie Windsor, the plaintiff in the DOMA case, sued the government after being forced to pay estate taxes following the death of her wife, Thea Spyer.",huffpost,0,37.82,-10.75
"Nominees have, in turn, generally refused to answer any question directly, in an appparent fear of revealing any bias about a potential future case they may hear.",huffpost,0,37.82,-10.75
"But after Moore won, Trump disavowed his endorsement of Strange, deleting tweets in support of him.",huffpost,0,37.82,-10.75
"As the Huffington Post reported on Thursday, various political historians and ethics lawyers have approached the Sestak news with yawns, noting that quid pro quos and backroom job offers are fairly common in administrations.",huffpost,0,37.82,-10.75
"An interview, Gowdy argued, would provide protection for the likely 2016 presidential candidate’s privacy and security for sensitive information.",huffpost,0,37.82,-10.75
"Jonathan Cowan, president of centrist think tank Third Way, hailed AARP's apparent reversal, per the Journal story.",huffpost,1,37.82,-10.75
“We will continue to investigate the counterintelligence issues.,huffpost,0,37.82,-10.75
"It also recently rolled back protections for African lions, releasing new guidelines that allow big game hunters to bring back to the U.S. animal trophies from hunts in parts of Africa.",huffpost,0,37.82,-10.75
"""It is not as though we had this whole policy paper sitting on the shelf somewhere,"" said a senior administration official.",huffpost,0,37.82,-10.75
"Former Secretary of State Colin Powell said he used a private email during his time in office, as did Jeb Bush when he served as governor of Florida.",huffpost,0,37.82,-10.75
Wray said at at a press conference in June that the bureau wouldn’t “hesitate to hold people accountable for their actions” after the disciplinary process.,huffpost,0,37.82,-10.75
Republican National Committee spokesman Tim Miller called Biden “unhinged.”,huffpost,1,37.82,-10.75
"""No one influences the reporting that The National Enquirer does other than our own reporters and editors.",huffpost,0,37.82,-10.75
"For that reason alone, he should step down.",huffpost,0,37.82,-10.75
"Schiff, in response to his critics, doubled down on his questions about the special counsel’s investigation, which indicted more than 30 people ― including several close to Trump.",huffpost,1,37.82,-10.75
White House Press Secretary Jay Carney wouldn’t say whether Obama is also bracing for dragged out negotiations,huffpost,0,37.82,-10.75
"""My view is that marriage itself is a relationship between a man and a woman and that's my own preference,"" Romney told reporters in Oklahoma.",huffpost,0,37.82,-10.75
A two-term Republican congressman from Idaho with a track record of challenging the House Republican leadership said Friday he would run for the No. 2 job in the chamber.,huffpost,0,37.82,-10.75
"To make clear what is and is not in these e-mails, today the White House took the extraordinary step of releasing these e-mails,"" Schultz said.",huffpost,0,37.82,-10.75
"Kristol’s was the harshest of all the reactions to the Steele, whose spokesman, it should be noted, tried to clarify the comment by insisting that he merely meant that President Obama has not been forthcoming with a winning strategy. ",huffpost,0,37.82,-10.75
"Under the new Treasury policy, all federal tax provisions where marriage is a factor, including filing status, employee benefits, IRA contributions, earned income, child tax credits, and income, gift and estate taxes, will apply to same sex couples regardless of where they live.",huffpost,0,37.82,-10.75
"A U.S. intelligence official told The Huffington Post the review was completed ""early this year.""",huffpost,0,37.82,-10.75
"Farenthold used $84,000 in taxpayer funds to settle a sexual harassment lawsuit his former communications director, Lauren Greene, had filed in 2014, Politico reported in December.",huffpost,0,37.82,-10.75
"As she passed the microphone, the crowd erupted into cheers.",huffpost,0,37.82,-10.75
"LePage was upset because he mistakenly believed Gattine heard those remarks and called him a racist, and so he left him the voicemail.",huffpost,0,37.82,-10.75
"Because our leaders are weak, I said this was going to happen – and it is only going to get worse.",huffpost,0,37.82,-10.75
"The crowd was enthralled, even as Beck took them down winding tales of Calvin Coolidge, the Statute of Liberty and the supposed great middle class explosion of the 1920s.",huffpost,0,37.82,-10.75
"""Nebraska officials are acting like bullies, and they have no business trying to dictate Colorado's marijuana laws,"" Tvert said to HuffPost.",huffpost,0,37.82,-10.75
"""If it's a legitimate rape, the female body has ways to try to shut that whole thing down.",huffpost,0,37.82,-10.75
"WASHINGTON -- Former Rep. Jesse Jackson Jr. (D-Ill.) pleaded guilty in a federal courtroom Wednesday morning to using campaign funds to purchase an array of personal items including Bruce Lee memorabilia, a $43,000 Rolex watch and a mink cashmere cape.",huffpost,0,37.82,-10.75
I’m not saying that I am going to finish it.”,huffpost,0,37.82,-10.75
"""Freedom means freedom for everyone,"" she continued.",huffpost,0,37.82,-10.75
"If he’s gone soft on Trump, it will hurt him greatly.",huffpost,0,37.82,-10.75
"During the interview, Akin said he would continue campaigning because he still believed he could win.",huffpost,0,37.82,-10.75
"But, the Times reported, ""an examination of his remarks at the ceremonies shows that he does not volunteer that his service never took him overseas.",huffpost,0,37.82,-10.75
The New Jersey state legislature is also investigating the lane closures.,huffpost,0,37.82,-10.75
“Kathy is all about pushing the limits and she went above and beyond on this one.,huffpost,0,37.82,-10.75
CNN shared footage of FBI agents arriving at the property:,huffpost,0,37.82,-10.75
"It’s about the character of America,” Pelosi said.",huffpost,0,37.82,-10.75
"But recusals for political views or implicit support for certain positions are exceedingly rare, even in the face of a code of judicial conduct that guides federal judges on extra-judicial activities and how to avoid even the appearance of impropriety.",huffpost,0,37.82,-10.75
It’s possible that the former FBI counterintelligence official’s extramarital relationship with Page also played a role in the FBI’s decision.,huffpost,0,37.82,-10.75
"The top folks like to be in the inside game,"" one union official said.",huffpost,0,37.82,-10.75
"""I intend to use whatever weight this office holds to make them a reality,"" said the president, speaking about his full set of recommendations.",huffpost,0,37.82,-10.75
"“The Republicans left in California are pretty well-liked by their constituents,” he said.",huffpost,0,37.82,-10.75
"Ryan was, as usual, knowledgeable and in command of the facts.",huffpost,0,37.82,-10.75
"""That that is just outrageous talk,"" Boehner said.",huffpost,0,37.82,-10.75
"Sarah Palin, a vocal tea party supporter, said in a statement late Tuesday that she was ""saddened by the NAACP's claim that patriotic Americans ... are somehow 'racists.'""",huffpost,0,37.82,-10.75
"A separate attendee, Molyrik Welch, noted to another reporter that her brother had died following an encounter with Ferguson police in 2011.",huffpost,0,37.82,-10.75
"He was the longest-serving Arkansas governor, from 1996 to 2007.",huffpost,0,37.82,-10.75
Both the Des Moines Register and the Quad-City Times featured the backlash over Braley’s comments on their front pages.,huffpost,0,37.82,-10.75
"""Not a single thing he said is accurate,"" Biden said.",huffpost,0,37.82,-10.75
A sitting Congressman-a presumed living extension of James Madison and other founding fathers-was asked on a public street whether he supported the President’s agenda.,huffpost,0,37.82,-10.75
"The White House, when pressed on the matter, had been vague.",huffpost,0,37.82,-10.75
"He added later, ""That's a decision that every Republican will have to make in laying out the principles, but that's my personal position.""",huffpost,0,37.82,-10.75
A spokesman for the National Rifle Association did not immediately respond to requests for comment on the president's proposal.,huffpost,0,37.82,-10.75
"“Our committee is already working to secure additional witness testimony and documents related to the Trump Tower Moscow deal and other investigative matters,” Schiff said.",huffpost,0,37.82,-10.75
"Following her speech, House Democrats rejected Obama's trade agenda in overwhelming numbers.",huffpost,0,37.82,-10.75
Read the full rant via Gawker:,huffpost,0,37.82,-10.75
"“The bill is near and dear to my heart as a New Yorker because it would allow the victims of 9/11 to pursue some small measure of justice,” Schumer said Wednesday.",huffpost,0,37.82,-10.75
It said Scalise would need further operations.,huffpost,0,37.82,-10.75
"The assailant, who authorities have identified as 66-year-old James T. Hodgkinson of Belleville, Illinois, was shot by police and later died of his injuries at a hospital.",huffpost,0,37.82,-10.75
"But Reid plans to file cloture this week on at least three measures: the DREAM Act, collective bargaining for firefighters, and a 9/11 health bill.",huffpost,0,37.82,-10.75
"In this case, Trump is sidestepping Congress so that he can gain access to certain federal funds without congressional approval.",huffpost,0,37.82,-10.75
Politico reported Tuesday that Perry bought $1 million in broadcast television time ahead of the Jan. 3 caucuses.,huffpost,0,37.82,-10.75
“We are giving him a Republican path to do that.,huffpost,0,37.82,-10.75
"When Cantor lost his seat in a shock result Tuesday, conservatives in the House were not prepared to unite behind a standard-bearer, much less wage an organized effort to whip up votes in support of a candidate for majority leader.",huffpost,0,37.82,-10.75
"Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for the construction of a wall on the border it shares with the U.S., as well as fear-mongering about “rapists” and drug dealers that are coming across it.",huffpost,0,37.82,-10.75
"""But you don't need to be in the pews every Sunday to know that there's something wrong in this country when gays can serve openly in the military but our kids can't openly celebrate Christmas or pray in school.""",huffpost,0,37.82,-10.75
"""After many hours of prayer, talking to my parents and re-reading my words online, I can see more clearly how hurtful my words were.",huffpost,0,37.82,-10.75
"""We need to keep it that way. We want it that way. I think Israel wants it that way. The American people want it that way.",huffpost,0,37.82,-10.75
"No matter how intrusive and partisan our politics can become, this does not justify a poor response.",huffpost,0,37.82,-10.75
"Some people were told that they would be meeting with an official from the Justice Department, but not that it was Holder.",huffpost,0,37.82,-10.75
"In a follow-up tweet posted later Sunday, Trump reiterated his call for a ban on Muslims entering the United States -- even though the Orlando gunman was an American citizen, born in New York.",huffpost,0,37.82,-10.75
"“We know how to win elections,” she added.",huffpost,0,37.82,-10.75
“It was always told to me that you needed a constitutional amendment.,huffpost,0,37.82,-10.75
"We stand by the integrity of our coverage and remain committed to our aggressive reporting on such an important topic,"" a spokesman said.",huffpost,0,37.82,-10.75
"BuzzFeed’s original reporting sent Democrats on Capitol Hill into a furor as it suggested that Trump may have obstructed justice, thus providing grounds for impeachment or criminal charges.",huffpost,0,37.82,-10.75
"“I don’t think it’s OK,” he said Thursday.",huffpost,0,37.82,-10.75
"Lerner announced her plans to plead the Fifth during her testimony in a letter from her lawyer, William Taylor III, to the committee.",huffpost,0,37.82,-10.75
Democrats on the Senate Judiciary Committee took a different tack.,huffpost,0,37.82,-10.75
"Citing two federal law enforcement officials involved in the investigation, BuzzFeed’s Thursday night report claimed that Trump directed Cohen to lie about negotiations over a Trump Tower in Moscow.",huffpost,0,37.82,-10.75
"I hope he is [reassured],"" Axelrod said, adding that he had ""high regard for [Sullivan] by the way.""",huffpost,0,37.82,-10.75
"McMahon, the CEO of World Wrestling Entertainment, is one of the Republican Senate candidates running to face Blumenthal in November.",huffpost,0,37.82,-10.75
"Santorum also told Schieffer that government-provided education was not working and that the process ought to be customizable, like buying a car.",huffpost,0,37.82,-10.75
"That apology was planned ahead of time by the IRS, and came in response to a planted question.",huffpost,0,37.82,-10.75
