text,source_party,source_name,label,sentence_id,source,reliability,bias
Swift was photographed next to a plate of chicken tenders at a Chiefs game in September.,Left,new-york-magazine,0,395f7101-167d-4fff-addc-7a5665c3e8fa,new-york-magazine,39.84,-9.95
Steps You Can Take To Avoid The Worst Why Do Lawyers Drink So Much?,Left,alternet,1,fab709c5-c325-434a-8b78-506e1f82e3b8,alternet,32.71,-14.76
This is just very much so I'm that girl around town having fun and getting into some things.,Left,vogue,0,28a7ef51-8b2b-4ae6-8cae-9d559acbe2bc,vogue,39.13,-10.91
Is this how he can tell the story of what is happening to the world in a way that will make people not just hear and retreat but act?,Left,alternet,0,d5e4a6f3-ecd9-40d1-a833-b076098b78a6,alternet,32.71,-14.76
"On top of the fact that there’s no obvious rival, making a case to shove Harris aside would open an ugly racial divide.",Left,the-nation,1,59c7bba6-5ac0-4f95-90ce-68cd404e0319,the-nation,31.32,-19.23
Several other purported hauntings and exorcisms became indelibly associated with the Warrens.,Left,vox,0,9b6c3ea0-4c9f-45f4-822e-5869cc5ab384,vox,39.59,-10.05
"Streisand has spent her career, which spans fifty-plus albums, more than a dozen movies in starring roles, three films as a director, and a bushel of awards (an honorary EGOT, along with three Peabodys, eleven Golden Globes, and a Presidential Medal of Freedom), trying to protect the person she always was: a girl who, somehow, knew how to trust herself.",Left,the-new-yorker,0,4a4b52dc-ccc0-4de4-b596-303b57b5815f,the-new-yorker,40.91,-12.25
And we’re conditioned to see our roles as in service to men to the point that we’re pitted against each other.,Left,huffpost,1,8cd1c3f8-f5f1-4b2b-97ae-b31f587d1508,huffpost,37.82,-10.75
"At the bottom of this article, you'll find a list of the best anti-Prime Day Dyson deals happening elsewhere on the internet, like .",Left,esquire,0,9559f6ed-90ab-406b-aa9a-8a1b1adb399d,esquire,27.41,-18.14
"It’s one thing to imagine shorter weeks working on an assembly line in 1920, where the work is so repetitive that it nearly automates itself by turning the humans carrying it out into robots.",Left,vox,1,b0b87d30-0430-4e0e-a08f-55cc0ddd2f77,vox,39.59,-10.05
"Think of how much it takes, how much courage and trust it takes to unburden your health problems on another person.",Left,the-atlantic,1,b3e14f03-9238-4046-b30b-a59510dd528e,the-atlantic,37.96,-9.01
"Press: And the interesting part of the conversation is: We had to win the World Cup to win equal pay, but did we need the fight for equal pay to win the World Cup?",Left,the-atlantic,0,ee439ca9-4511-4a49-ae92-c42083094531,the-atlantic,37.96,-9.01
Left embraced the role of a guy of modest origins crashing the gates of blue-blood Wall Street.,Left,the-atlantic,1,b72aecbe-6039-4c53-8bf9-ce86359ef160,the-atlantic,37.96,-9.01
Why is the design of a new surface water treatment facility so complex?,Left,alternet,0,ff280cfb-fc02-45b4-96f5-3c1bf894a839,alternet,32.71,-14.76
"WANG: This is Thomas Hofeller, a mastermind for the Republican National Committee.",Left,alternet,1,f08a8dd7-d89b-4d83-b30d-3432a76af57e,alternet,32.71,-14.76
"Yes, it was a hot boy summer at men’s fashion week.",Left,vogue,0,e5dae15b-0501-40c1-84e5-ddb952aa355b,vogue,39.13,-10.91
"Carter, a 20-year veteran of Southwest, said the union did not fairly represent her and retaliated against her for expressing her views.",Left,alternet,0,0174349e-98a4-44a9-b065-60f30c07cf55,alternet,32.71,-14.76
It’s deeply distressing that the governor cares more about his flailing campaign for president than he cares about actually doing the job he was elected to do and delivering for his constituents.,Left,msnbc,1,1a350733-3f83-4ea5-a553-0cbfc340158c,msnbc,34.51,-14.03
"It’s been said before, but can never be emphasized enough: Without the complicity of the Republican Party, Donald Trump would be just a glorified geriatric Fox-watching golfer.",Left,alternet,1,deb04ae7-a6cd-486c-bc7b-c62bd12c57f5,alternet,32.71,-14.76
"Here is a (not remotely comprehensive) rundown of what’s good, bad, and mediocre about the largest bailout in American history.",Left,alternet,1,d7716a95-6cce-4093-af67-b56b534e66b3,alternet,32.71,-14.76
"As it so happens, the Palestinian (under Yasser Arafat) came close to accepting that they had lost.",Left,daily-kos,1,9acef3ab-2ca2-438f-842f-07715cbd65ab,daily-kos,28.4,-17.51
"But this is really just vapor, and it betrays a shocking misunderstanding of the very technology these business leaders and engineers are hawking.",Left,jacobin,1,befacf52-d2df-4c43-96f4-74cf31171340,jacobin,31.69,-21.47
"Upon his confirmation, the American Soybean Association, the North American Meat Institute, the National Milk Producers Federation and other industry groups praised his years of experience.",Left,alternet,1,f73fd21f-9225-4c19-aed5-8a3c87057cc5,alternet,32.71,-14.76
"There’s no magic formula, no prior knowledge of how this is all supposed to go.",Left,vox,0,50701c1a-fa99-4eb3-8153-35bdb3f34756,vox,39.59,-10.05
"Republicans then went on to try the same thing at a national scale under Donald Trump, noted the board, passing enormous tax cuts for corporations in 2017 - which did not deliver the sweeping economic growth Republicans promised.",Left,alternet,1,474dd6b1-3d18-41a6-81c7-c1f8e5043d5b,alternet,32.71,-14.76
Her dancers zip and twirl in ways that break with phalanxlike choreo clichés.,Left,the-atlantic,0,ca40a5d3-909d-4619-a5b5-4317ba201f51,the-atlantic,37.96,-9.01
That is close to the view held by the top GOP official in the land: House Speaker Mike Johnson.,Left,mother-jones,0,fa13f3b7-66de-4c73-aa5a-8d60d2f27e65,mother-jones,37.08,-15.12
The package overshot significantly; he made the opposite mistake that Obama made in 2009.,Left,vox,1,c205d190-ba5a-42d6-9c75-3c6377be52cc,vox,39.59,-10.05
"What looked like the monoculture of American life in 1960, distilled down into the pristine clarity of the domestic TV situational comedy, is instantly remade into a portrait of irreconcilable divisions.",Left,new-york-magazine,1,af11f8ac-3727-4414-bdc8-ebe4e1871cd8,new-york-magazine,39.84,-9.95
"When others are out making divots in the fairway and fools of themselves, Sandra Day O’Connor has more self-control.",Left,daily-kos,1,15a6de72-81e4-4b70-b7bf-e2b7a0624cb4,daily-kos,28.4,-17.51
"Additional federal assistance-desperately needed-will present a historic opportunity to improve our crumbling infrastructure, which has been grossly underfunded for decades .",Left,alternet,1,524ab011-b55f-4ab7-bd0d-8ac42dc8ea24,alternet,32.71,-14.76
"There is Governor Ritchie in Maryland, who may fairly claim to have a set of Democratic national principles, but who has not as yet a Democratic national following.",Left,alternet,1,6827176a-0efc-4750-b332-b38262c44b8e,alternet,32.71,-14.76
"On July 14, 2023, India launched a rocket as part of its Chandrayaan-3 mission to put a lander and rover on the south pole of the Moon.",Left,alternet,0,9a182554-1a28-4673-a426-468be325b54b,alternet,32.71,-14.76
Bauman declined until the doctor offered the princely sum of $600 a month with the promise that he could get a lot more from people shoving money through the chain-link fence.,Left,esquire,0,db246024-2265-47b2-a1d7-86b0a5f29890,esquire,27.41,-18.14
"In the end, the IRA was a fraction of the size of its earlier incarnations and nowhere near the sweeping transformation envisioned by the environmental activists and legislators who dreamed up the Green New Deal.",Left,vox,1,db579642-15e3-4ed0-afc2-fa9eb98418f4,vox,39.59,-10.05
"She invested part of a $1 million nest egg in WeWork and introduced her husband to Manhattan’s Kabbalah Centre, where he met other well-off backers.",Left,the-atlantic,0,b1f4529e-b79c-4b09-b7bb-76b0dd39666f,the-atlantic,37.96,-9.01
"President Dwight D. Eisenhower signed into law the Agricultural Trade Development and Assistance Act of 1954, commonly known as PL-480 or Food for Peace.",Left,alternet,0,505461a9-953b-4726-ba1d-67d5b2d8978d,alternet,32.71,-14.76
These candy companies have higher profits because using child laborers keeps the cost of cocoa down.,Left,alternet,1,ce07b412-8f8c-4862-97cb-bfa73a8a6129,alternet,32.71,-14.76
"To commemorate the 50th anniversary of the raid, in 1909, Higginson joined Sanborn, the only other surviving member of the Secret Six, and Howe’s widow, Julia, in Concord, where they were interviewed by a journalist.",Left,the-atlantic,0,dd5d41a3-c104-40af-a45e-c9a9c68bfd2b,the-atlantic,37.96,-9.01
We implore all staff to wield their tool/voice with extra care.,Left,vox,0,fc4e8fc7-4b70-4db5-a852-71f50af28ed1,vox,39.59,-10.05
The Federal Energy Regulatory Commission (FERC) has nevertheless granted permission for construction of the pipeline to move forward even as it awaits key government authorizations.,Left,alternet,0,2366ff1f-883a-4354-950e-7ec41e98ce50,alternet,32.71,-14.76
"While no one would accuse Reeves of being the most likely to charm a farmers market, he is undeniably a canny operator.",Left,vox,1,967e9b69-8f20-4b39-9d30-27d89f028f8b,vox,39.59,-10.05
"By 2017, a former gas-line repairman from Orbán’s home village had ascended to No.",Left,the-atlantic,1,61d8c8af-5c2a-4de1-8ef7-f16150d8afc6,the-atlantic,37.96,-9.01
The election will be decided by tens of thousands of voters in just a handful of states.,Left,salon,0,4f47eb90-8605-4ee0-931a-c7ff692d617c,salon,32.38,-13.86
"One guy went at night, we caught him on camera breaking a couple of windows.",Left,slate,0,4bb1db65-510d-428e-8db5-95726d77197b,slate,35.17,-12.93
"German on the streets, my mother and my father on the phone.",Left,the-atlantic,0,89c90542-5bdc-49bf-8ab2-1ab773ad0eba,the-atlantic,37.96,-9.01
"Haley’s mini-surge into a tenuous second place may be legitimate, and she took an opportunity to exude charisma and momentum early on when the other candidates were ganging up on her over a quickly abandoned position she took on social media anonymity.",Left,slate,1,a86a53d4-3f4d-4b6b-b483-0fd9dc8ec152,slate,35.17,-12.93
"I-Dosing Gullible teenagers looking for a high are a ripe market, but substances tend to draw the ire of their elders.",Left,alternet,1,48500f5f-b0aa-4034-8ac4-28b60825b1ea,alternet,32.71,-14.76
"In December, 2019, the agency issued two rulings that introduced new restrictions on unionization votes and made it easier for firms to classify workers as independent contractors, thus depriving them of union wage scales and benefits.",Left,alternet,0,157df667-b093-4b07-9d51-f834d45da1fc,alternet,32.71,-14.76
"As we make our schools safer, we also will invest in cutting-edge, energy-efficient and electrified, resilient, and innovative school buildings with technology and labs that will help our educators prepare students to be productive workers and valued students.",Left,alternet,0,033af137-3b77-4357-9b38-d1779120682d,alternet,32.71,-14.76
"So, [they] are not exactly about to be like, Oh no, we have to get back to our current crappy status.",Left,the-atlantic,1,9547b8c5-241f-44cc-b78e-ef365767dfc3,the-atlantic,37.96,-9.01
"USA Today Network-Florida First Amendment reporter Douglas Soule is based in Tallahassee, Fla.",Left,alternet,0,35752209-bd89-414f-a2a3-68bc80fd2b4b,alternet,32.71,-14.76
"He’s a Trump supporter and Trump supporter in this regard, specifically: election denial.",Left,alternet,1,eebc631a-2107-4b47-8f98-f7f5faed5d20,alternet,32.71,-14.76
"In Michigan, the GOP-controlled state legislature passed bills that increased the minimum wage and sick leave time for working class citizens in order to get them off the ballot, then gutted both measures after the elections were over.",Left,alternet,1,40b59a74-76a5-4776-8f78-1bca36825f66,alternet,32.71,-14.76
"Thus far, I’ve focused on CLOs because they are the most troubling assets held by the banks.",Left,the-atlantic,0,86c0765d-3bb1-4bb8-b086-f8ba27d8b9ad,the-atlantic,37.96,-9.01
Read: Why we’re afraid of bats The creatures’ apparent ability to defy death goes even beyond that.,Left,the-atlantic,1,da4939dc-d724-42c2-9881-c328b82cdc41,the-atlantic,37.96,-9.01
"When we got back, we opened five bottles of wine and played a ruthless game of Psych (an addictive iPhone game, much like Pictionary).",Left,new-york-magazine,0,e7ab3e4e-e605-4761-9f87-59a32cafb49f,new-york-magazine,39.84,-9.95
"In the summer of 2022, 11.5 percent of people surveyed by the Census Bureau said that people in their household sometimes or often did not have enough to eat, up from 8.2 percent the year before, a 41 percent increase.",Left,alternet,0,47543855-11da-467c-8eee-3f6e86e3494c,alternet,32.71,-14.76
Something to Give Each Other by Troye Sivan is out on 13 October 2023.,Left,vogue,0,a90e56e6-1a80-416b-a8c3-5478654bcec8,vogue,39.13,-10.91
"It cleaned up nearly all the residue, leaving just a bit for me to wipe up myself.",Left,new-york-magazine,0,ee2c5a3d-b989-4903-b7fe-b4e57232a859,new-york-magazine,39.84,-9.95
"Fogging aside, even clear masks prevent therapists from using tactile cues, such as straws or tongue depressors to push patients’ tongues into place, or bite plates to keep the jaw in alignment.",Left,the-atlantic,0,24f80927-19d2-4e70-acfd-1423159ea6e5,the-atlantic,37.96,-9.01
"Eight years ago, most Filipinos shrugged off Duterte’s homicidal rhetoric as political buffoonery.",Left,the-atlantic,1,673b12b0-31f0-4e59-9fef-b1cc869f9185,the-atlantic,37.96,-9.01
"By the end of his second term, his approval rating had fallen to 15 percent.",Left,vox,0,a203e2f4-f969-448e-8a39-9f98588f1100,vox,39.59,-10.05
"In May December, Portman plays Elizabeth Berry, a TV star who’s attempting to make the transition to serious acting by playing the lead in a movie about Gracie Atherton-Yoo (Julianne Moore), a pet shop employee who was jailed for having sex with a seventh grader.",Left,slate,0,756816ad-8627-4749-b9cc-68306b85e50c,slate,35.17,-12.93
"Graham went on to say, ""The intelligence regarding withdrawal is ominous for U.S. interests, and no one believes the Taliban can be trusted to police al-Qaeda and ISIS as envisioned by the Trump-Biden plan.",Left,alternet,0,d828af3a-0202-4c09-991a-af63b50d785c,alternet,32.71,-14.76
"They claimed that a provision of Obamacare that literally does nothing at all is unconstitutional, and that the proper remedy for this alleged constitutional violation is to strike down the Affordable Care Act in its entirety.",Left,vox,0,ee07d279-4924-4ec5-894b-cda7ca0d259e,vox,39.59,-10.05
It is an open question how the for-profit pharmaceutical manufacturers who produce these vaccines will respond to what the market is telling them.,Left,vox,0,c01950ef-d7b8-4be6-98c0-d5cf5b955b41,vox,39.59,-10.05
"Black women had difficulty using maternalist rhetoric, however, because the dominant White culture sought to appropriate, not appreciate, their motherhood.",Left,alternet,1,c3ea90dc-a3a3-4740-a2a2-8364ae31851f,alternet,32.71,-14.76
"But not even the bluest states are monolithic, and Democratic governors are likely to find themselves under siege on their home turf if they try to become bastions of resistance to Trump’s tyranny.",Left,alternet,1,e190c887-7691-4d31-af33-56eed189d228,alternet,32.71,-14.76
At least 1.6 million Palestinians in Gaza have been displaced out of a total population of 2.1 million.,Left,vox,0,fa70c294-ed1e-4c65-954a-885d8c051838,vox,39.59,-10.05
Scientists soon announced they were exploring Ozempic’s potential for slowing down dementia and treating substance abuse disorder.,Left,vox,0,fc627c9a-2238-4385-b4d7-856ab716c52d,vox,39.59,-10.05
"Earlier in May, the American Museum of Natural History opened its doors to its spectacular Richard Gilder Center for Science, Education, and Innovation-boasting a collection of groundbreaking discoveries, from an insectarium and a butterfly vivarium to immersive experiences that explore different networks of life.",Left,vogue,0,6ff3e6a0-b1cf-43c2-b709-50ddc5ee4b94,vogue,39.13,-10.91
"And two, anybody who is perceived as associated with a dangerous speaker has a much greater power to defang the dangerous speech than someone from a different group.",Left,alternet,1,1e6d7811-6829-4172-a46d-dbae3dd1ae5c,alternet,32.71,-14.76
They argue instead for a kind of truce among Democrats in order to halt the slow bleeding of support from voters of color.,Left,vox,1,d811466a-de38-4281-828e-392fdb7084f7,vox,39.59,-10.05
"He viewed himself not as a crusader for just causes or as a moralist of any kind, but as a tenacious and tireless guarantor of international stability through the pursuit of a balance of superpowers.",Left,vox,0,ed7972d4-b87c-4246-924d-ed998b5dcb39,vox,39.59,-10.05
"After exploring Bodrum, Phuket and the Maldives, they finally chose fortress property Suryagarh Jaisalmer for their 220-guest nuptials this February.",Left,vogue,1,b05a1f51-25de-4d4f-a72f-562f107eaaef,vogue,39.13,-10.91
"One night, on our way back from ice cream, two women-girls, really-waiting in their miniskirts and go-go boots by a lamppost, their eyes surveying the road.",Left,the-atlantic,1,b43925f0-1ae2-4f2d-a015-33301240e4ba,the-atlantic,37.96,-9.01
Adult child households account for 20% of Americans between the ages of 18 and 34.,Left,alternet,0,2c179681-0c91-4a52-be22-f34421b408cc,alternet,32.71,-14.76
Phillips Browning was searching her accused rapist’s name on YouTube last weekend when she discovered the video.,Left,alternet,0,ee04146b-bc9d-4c42-81f2-6999e891eea7,alternet,32.71,-14.76
"To learn more, check out the video above, the latest in our Unapocalypse series on how smart people are working on clever ways to combat the climate crisis.",Left,esquire,0,02d7760f-4242-49fc-aa60-b9553e418cc5,esquire,27.41,-18.14
"Sadly, if every president forfeits all civil-rights recognition by using racist language in the ugly spirit of his age, then Abraham Lincoln and Lyndon Johnson must go as well.",Left,alternet,1,ad4f572a-223e-4b14-b4b1-c1adb6b828ac,alternet,32.71,-14.76
"Maestro gestated for years: Mulligan already had the part, as far as Cooper was concerned, when he invited her to co-narrate a performance of Bernstein’s Candide at the Philadelphia Orchestra in 2019; by the time shooting began, Mulligan had completed back-to-back films addressing themes: Promising, a piece of poison-laced candy, and She Said, where Mulligan played one of the reporters of the story that launched the movement in the first place.",Left,vogue,0,19f42ad6-7745-4221-a1a5-e1f45dd65be3,vogue,39.13,-10.91
Researchers have also long drawn attention to the way that Canadian forestry policies moved away from traditional and Indigenous practices of planned burning which safeguard valuable timber resources and people.,Left,alternet,0,d7905580-d80d-4fec-8735-cc7ca27cdb4a,alternet,32.71,-14.76
But it has not been nearly bold enough in the face of the crisis and at times even taken climate-killing actions that wouldn’t be out of place in a Trump administration.,Left,jacobin,1,cf3b5e0d-33e1-41d9-b058-36da24b40f93,jacobin,31.69,-21.47
The push to control costs in the ’80s and ’90s led hospitals to start buying up more independent practices.,Left,vox,0,5a963114-c520-4b15-8ea0-0e6af803d9c9,vox,39.59,-10.05
They are the ones that really made that magic come to life.,Left,teen-vogue,0,eb3682cb-8575-4df4-91a0-671f1445a971,teen-vogue,37.79,-15.5
Farmers drained the lake dry in the 1930s to transform desert scrub into croplands.,Left,alternet,0,e4ad6daa-57ac-421e-a42b-e89d0f18e075,alternet,32.71,-14.76
Email This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Service apply.,Left,new-york-magazine,0,2b161bb6-2793-473d-81c0-aba719616fc8,new-york-magazine,39.84,-9.95
"The Charles Koch Foundation donated $150,000 to Berkeley Earth , a nonprofit research institute founded in 2010 by Richard Muller, a physicist and self-proclaimed climate science skeptic, to review the temperature data that underpinned global-warming claims.",Left,alternet,0,faaa02bc-5cbf-4fff-82d0-90405382c96b,alternet,32.71,-14.76
Please enable Javascript in your browser in order to use this form.,Left,alternet,0,29545080-8efa-4ce9-8415-40aa927a5354,alternet,32.71,-14.76
"When archaeologists try to peer into prehistory, this fog thickens and becomes nearly impenetrable.",Left,the-atlantic,0,1d89ddbf-ea11-4279-bf60-ff74a5ab7afc,the-atlantic,37.96,-9.01
"Since then there have been four Democratic Speakers, of whom Jim Wright is the only one not to have finished his term - owing to the opposition party’s campaign by Newt Gingrich.",Left,alternet,0,9f104f56-9ae9-46b6-8950-1d106791eaf8,alternet,32.71,-14.76
"If the infection happens to be one that transmits well between people, we can end up with an untreatable bacterial pandemic.",Left,alternet,0,baa2aae9-5ae4-4a74-a5a7-1a9d9ab566fd,alternet,32.71,-14.76
"6074, Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020, which has become commonly known as Phase 1.",Left,alternet,0,c5f61d5b-8b0b-4e14-980c-5f6e6908e48b,alternet,32.71,-14.76
"In a column for the National Review likely to infuriate some readers, longtime conservative contributing editor Andrew McCarthy claimed that -- based upon a recent poll conducted by the Wall Street Journal -- he sees no path to a Donald Trump presidential victory in 2024 if he is the Republican Party's nominee.",Left,alternet,1,a5a00e8e-f01b-44e5-b66d-af2c82554aeb,alternet,32.71,-14.76
"But despite the themes it engages with, its avoidance of politics is so deft that it never does the Christlike work of challenging its audience’s concepts of unconditional love, government oppression, and what it means to truly embrace the marginalized.",Left,vox,1,e5ea5e44-7339-413b-b152-5ed95332e590,vox,39.59,-10.05
"Still, the economy is unpredictable, and economic forecasts are just that - forecasts.",Left,vox,0,fe4245de-4077-494c-87ca-63fee82bb647,vox,39.59,-10.05
"And as Trump’s election-denying allies faced lawsuits and, in some cases, criminal charges, they continued spreading his bogus theories.",Left,alternet,1,b7a37c48-d584-4af8-832f-f946be1302b6,alternet,32.71,-14.76
"DeSantis, similarly, called for fighting the drug cartels at the southern U.S. border in the same manner Americans fought the Iraq War and appeared skittish about saying that he would go to war with China if that country invaded Taiwan.",Left,huffpost,1,56dd399d-5ecf-4d6f-b559-e68f5a911765,huffpost,37.82,-10.75
"Therefore, the only way out of this heat nightmare is to end them.",Left,alternet,1,b4d3df54-7e3f-4053-8a51-3dbfa3fc6414,alternet,32.71,-14.76
A culture war is something that can be dismissed when people don't get hurt.,Left,alternet,1,9c11ee2e-d1c0-4c29-ae9a-5308a15d6d57,alternet,32.71,-14.76
He is the author of the forthcoming book The Oath and the Office: A Guide To the Constitution for Future Presidents.,Left,alternet,0,2a4d3349-4c09-4f39-b51e-95542fecead2,alternet,32.71,-14.76
"Yet, Beyoncé tells us it happens all the time and this instance won’t be the last.",Left,vox,1,28983139-8f8f-4e2f-add2-2bc03a393297,vox,39.59,-10.05
"In 2021, the Commonwealth Fund found that Americans then had an estimated $88 billion in medical debt and that medical debt was the largest source of debt for Americans.",Left,the-rachel-maddow-show,0,8d72e546-59be-4cc7-9355-aa6775c75aea,the-rachel-maddow-show,36.71,-17.67
"Just try to avoid the angry, armed ones or have them check their guns at the door.",Left,alternet,1,e81b134e-69d2-4fa4-87ce-007f9b6ef3d4,alternet,32.71,-14.76
"But practically a full century after the end of the Civil War and the abolition of slavery, the plunder-quiet, systemic, submerged-continued even amidst the aims and achievements of New Deal liberals.",Left,the-atlantic,1,8886a1df-2219-4e48-8ca2-a4b59d5d9c78,the-atlantic,37.96,-9.01
"Much of that waste happens at the industrial level, during harvesting, handling, storage, and processing, but a staggering amount of food gets wasted at home, scraped into the garbage can at the end of a meal or tossed after too long in the crisper drawer.",Left,the-atlantic,0,644a2692-6422-4312-aaa3-dac86082a47c,the-atlantic,37.96,-9.01
"The wrinkle-free, stain-resistant fabric and durable, tough feel of the pants makes them perfect for winter, especially if you find yourself doing a lot of hands-on work; on the other hand, if you just want to round-out your wardrobe with an effortlessly chic pair of everyday pants, these are the ones for you.",Left,esquire,0,15dbdd47-1e6f-4c06-be74-c209688fd2ea,esquire,27.41,-18.14
The same formula is still used by the Department of Health and Human Services (HHS) to determine eligibility for programs and benefits.,Left,alternet,0,6108eab7-8908-4309-bd8f-14ca584c16ca,alternet,32.71,-14.76
"Fox and News Corp are public companies, but the Murdoch family controls them via ownership of a special class of shares, and Rupert Murdoch still controls the trust that controls those shares.",Left,vox,0,a3a88b20-c6a9-4a11-831f-5dcaf41f345d,vox,39.59,-10.05
"Around 4:30 p.m., Gonzalez took Harrison to a fire station instead of calling 911.",Left,alternet,0,ec0c1831-7667-4694-ad0a-753482f573d2,alternet,32.71,-14.76
"One of her former lawyers, for example, was recently suspended from the bar of a Maryland federal court due to allegations that he was engaged in a scheme to squeeze money out of the defendant hotels for work this lawyer never actually did.",Left,vox,1,efb4fe92-be32-4cfc-b7db-1fe535996a16,vox,39.59,-10.05
She told me that she rarely sees the behavioral issues that she used to when she worked in a district with much higher levels of poverty.,Left,the-atlantic,0,3cd84519-8e0c-49df-9576-28e7064dcee4,the-atlantic,37.96,-9.01
"This analysis revealed that during the summer season, when many high value crops are produced and harvested, a total of 1.92 million acres of farmland have been left idle since June 1.",Left,alternet,0,83f0568a-0c24-4402-b633-aaecc527b27c,alternet,32.71,-14.76
The discovery of oil on Osage land is what the American dream is supposedly all about.,Left,vox,1,9fafc8a0-8d7a-4122-9691-067c6a989b01,vox,39.59,-10.05
Rosin: Former President Donald Trump skipped the event and instead recorded an interview with Tucker Carlson.,Left,the-atlantic,0,c2056a5c-60e5-4db5-be6e-1ff282a6ef07,the-atlantic,37.96,-9.01
"In fact, it’s less a small-town slice slinger than an altar to Hollywood and the tourism industry, given every square inch of its walls is bedecked with autographed film posters and paraphernalia.",Left,vogue,1,6bfa85d8-0023-4878-932b-4e1a59ded913,vogue,39.13,-10.91
"But right now, he’s thumbing through the book for proof that Jeffrey Goldberg, editor-in-chief of The Atlantic, was a guard at Israel’s biggest prison camp during the early 1990s, when many Palestinians were tortured there.",Left,new-york-magazine,0,191a5f19-f0f6-4be8-b46e-6968efb0e5b8,new-york-magazine,39.84,-9.95
Trump is also scheduled to go to trial in March for his attempted coup.,Left,salon,1,a0042597-1a24-40af-8e79-d944eeeb33ee,salon,32.38,-13.86
She was sentenced to a year behind bars and three more on probation.,Left,mother-jones,0,a7db5397-be1b-452e-8f1e-420a000499d0,mother-jones,37.08,-15.12
"His brain felt wrong and the planet felt wrong, and everything that lived on the planet felt wrong, off-kilter, in the wrong place.",Left,alternet,0,793bddfb-1a63-46ff-9898-7564c5a161b0,alternet,32.71,-14.76
"For an outsider, those directions might be almost inscrutable-where is the new tree, and why speak of its predecessor?",Left,the-new-yorker,0,4bf46eeb-cb33-4584-97bb-526ad5ca298d,the-new-yorker,40.91,-12.25
So I've already made that big splash with the Union Jack.,Left,vogue,1,08de0ae3-d4ab-49a7-b3b6-f75f2c134ec2,vogue,39.13,-10.91
"Even though their house is right there, in sight, the Israeli soldiers order them to take an hours-long detour.",Left,vox,1,1dbe935f-1834-42dd-b5b1-0853236fa808,vox,39.59,-10.05
"The small-screen British spy genre is packed with some of the most tonally diverse marvels under the sun - pick one show, and you’ll bear witness to a beautiful assassin stabbing a man to death with a needle.",Left,new-york-magazine,1,2316acd9-9001-44e2-aadb-62844c3c5d35,new-york-magazine,39.84,-9.95
"But by humanizing journalists, these platforms also opened them up to attacks and harassment.",Left,the-atlantic,0,12bbf2a3-02e9-4738-8cae-2a472d4ffd69,the-atlantic,37.96,-9.01
He argued that Trump’s high polling was a self-fulfilling prophecy made easier by Republican contenders not criticizing him.,Left,huffpost,1,df5f7da4-788e-4726-91e1-2beeac695243,huffpost,37.82,-10.75
Protestors gather in support of the writers strike at La Brea Tar Pits in L.A. in June.,Left,alternet,0,f8cde44a-844d-4295-b9bc-c06c271c2c24,alternet,32.71,-14.76
This new social order is dominated by metropolitan cities of which New York is the largest and most highly developed.,Left,alternet,0,3993a265-3c52-4c18-9c32-9e47dc2c8e21,alternet,32.71,-14.76
"Even if you're oily, the extra protection for your skin barrier is always a plus.",Left,teen-vogue,0,a144e032-a0e6-4166-b35f-d04163b79bf0,teen-vogue,37.79,-15.5
Meadows was on the infamous call - detailed in the indictment - in which Trump urged state election officials to find the votes he'd need to win.,Left,alternet,1,0889e26e-4cd8-4dc6-af35-a26190411c09,alternet,32.71,-14.76
"Perhaps, The Marvels suggests, we should all be a bit more skeptical of someone who can jumpstart solar systems and punch holes in the sky.",Left,vox,1,afa3dc2d-f4f6-4289-9c6a-6ff28c2203fd,vox,39.59,-10.05
"She’s one of the few entertainers to reach that status based on music and performing alone, the result of work and talent, but also canny marketing and timing.",Left,alternet,0,46527edf-985d-4489-8fa4-9013a1971755,alternet,32.71,-14.76
"An exclusively white Jesus not only narrows our understanding of him, it sends a message that connects Jesus to the powerful, not the oppressed.",Left,alternet,1,23548463-5b93-4dae-ab21-2e82e874a156,alternet,32.71,-14.76
"In a series of photographs posted on her Instagram page, Hosk showed off the kind of bob that dreams were made of-and we’re taking notes.",Left,vogue,0,a6f5af05-d269-4442-8727-c1dee4169473,vogue,39.13,-10.91
Pfizer says data from a recent study in mice suggests its vaccine will be effective as well.,Left,alternet,0,0c30469d-72df-4928-914f-fbed217e613f,alternet,32.71,-14.76
"He repeatedly attacked the media, leading UN experts to warn that Trump's rhetoric raised the risk of violence against journalists.",Left,alternet,1,882b995c-329e-4e53-9a21-12e4f9201f44,alternet,32.71,-14.76
"But it comes out that National Geographic, published this photo with the headline, This polar bear is dying for climate change.",Left,vogue,1,ad3baaec-f054-4e91-acb8-f76efde215cb,vogue,39.13,-10.91
"It’s impossible to really buy the idea The Crown insists upon, that Diana’s wild antics of [checks notes] kissing her boyfriend on a private boat are some kind of inescapable albatross around the monarchy’s neck.",Left,vox,1,98e46f88-3b15-4725-abc0-000e22d5889e,vox,39.59,-10.05
"Martin Scorsese’s Killers of the Flower Moon, a three-and-a-half-hour historical film, centers on a wave of brutal murders against members of the Osage Nation, a Native American tribe based in northeast Oklahoma.",Left,vox,0,7281c3dd-748b-45da-915c-6fe757f5727c,vox,39.59,-10.05
