text,source_party,source_name,label,sentence_id,source,reliability,bias
"At the same time he will argue for areas he does view as a success, such as the vaccine rollout and the pace at which the UK economy reopened.",Lean Left,the-guardian,1,a51e4802-5fb3-4222-9950-d70f17f9dab8,the-guardian,40.67,-7.97
"Because suddenly, storytellers must account for slavery, racism, oppression and the way in which many average white people back then simply assumed that Black people were not fully people - a decidedly non-heroic posture for 21st century audiences.",Lean Left,npr,1,2dbb9281-fb87-4922-9908-642dcb48650f,npr,42.99,-4.27
This adds up to an agenda for reform much bigger than the tax-and-welfare tinkering seen over recent decades.,Lean Left,the-economist,1,050ea68c-7e6e-4630-bb82-d96724e59f5e,the-economist,42.4,-1.43
The six-time Premiership winner is one of rugby’s most prominent players and has often been a lightning rod for criticism when England have struggled.,Lean Left,the-independent,0,14e632a7-9aee-4c1d-9eb9-8201696bd8b2,the-independent,38.37,-6.99
"It took until Monaco for them to, finally, ditch the unique and ineffective no-sidepod philosophy.",Lean Left,the-independent,1,5036ac15-ca0f-490d-908b-78ae6820e901,the-independent,38.37,-6.99
"Kinsella is justly lauded for her comedy - if she was a man, she’d have won the Wodehouse prize by now - but she also brings a wistfulness to her characters, and a sharp awareness of contemporary concerns, from consumerism to workplace etiquette to social media.",Lean Left,the-guardian,1,fbf99631-9d5c-47e8-ab67-5dfeb9184bcf,the-guardian,40.67,-7.97
But people’s insight and understanding about the world often come from considering alternative perspectives that may at first seem odd or offensive.,Lean Left,fair,0,5a558d41-b056-40a3-858b-1214a1a2dbc9,fair,32.6,-19.36
"The West has, in short, been led into a trade trap.",Lean Left,the-economist,1,76d2645e-ffb9-4c16-9ac1-3b2492665491,the-economist,42.4,-1.43
"Pros Affordable meals Easy prep and clean-up 100+ meal options to choose from Cons Organization is lacking Navigating the website can be challenging Buy now at Dinnerly Credit: Reviewed / Danielle DeSiato Home Chef has great flavors, the best recipes, and tons of options.",Lean Left,usa-today,1,024a4162-e0a0-41b3-842c-ab92011557f6,usa-today,40.78,-4.12
"While appointing Malta as chair of the organisation for 2024 averts complete dysfunctionality, the mandates of the organisation’s other top officials, including the secretary general, were extended by only nine months, rather than the customary three-year period.",Lean Left,the-conversation,0,97954606-93de-4bbf-8fea-9d1aa622af62,the-conversation,40.75,-4.86
Trump’s order exploits an irrational fear that media have spent at least 15 years conditioning.,Lean Left,fair,1,2ae240d6-3702-40d7-8e7c-6df385000e75,fair,32.6,-19.36
But it is all too tempting to view the empty baoli as a metaphor for decades of human folly in which precious water in India has been squandered.,Lean Left,the-economist,1,2cb5453a-c529-452f-a15d-59be73b75eac,the-economist,42.4,-1.43
Regardless of whether Pugh was the intended target-who knows how good the coward who threw the object’s aim was?-the incident looks scary.,Lean Left,vanity-fair,1,26efd66b-82f2-45bd-b2dc-934c1c27fcae,vanity-fair,33.19,-13.87
It quoted the Chinese officials as saying that hospitals were not being overwhelmed.,Lean Left,the-economist,0,15d9f656-6115-4494-b4ef-d20a609076d4,the-economist,42.4,-1.43
"Cold winter weather has rolled in, and so has dull, flaky skin-but it doesn’t have to stick around.",Lean Left,global-news,0,9ad1ed73-ae0b-4656-9d50-8a3fc538309a,global-news,44.54,-4.26
The sensitivity of the site for the UK’s nuclear weapons programme and ongoing efforts to build and maintain nuclear infrastructure has led to allegations of cover-ups over Sellafield’s safety problems.,Lean Left,the-guardian,0,1ccff826-b85d-4b55-acaf-5733a2153123,the-guardian,40.67,-7.97
"He trained his sights on Haley from the get-go, using his first answer to attack her almost immediately.",Lean Left,politico,1,44af3eab-0158-4c84-bac3-d5fc36b23f60,politico,42.32,-5.58
It is a defining triumph from an artist who has always seen progress as its own reward.,Lean Left,npr,1,28f85816-6c7f-4d1a-a62d-81d8f4bd97a2,npr,42.99,-4.27
"NBC’s coverage and the accompanying Grapevine podcast revealed a complex tableau of political, religious, and social elements converging on the educational battleground.",Lean Left,the-advocate,0,58188dff-4e83-427e-944b-5f34e6871a48,the-advocate,45.85,-4.0
This was in response to requests from media interested in applying for funding to cover Māori issues.,Lean Left,the-conversation,0,98f6048a-056a-4ffa-81e4-ff3da5c62c60,the-conversation,40.75,-4.86
"Donald Trump is an even bigger mystery, having often contradicted himself over Ukraine, as with so much else.",Lean Left,the-economist,1,dec1260a-ed71-4b19-8ddb-25cf594c21f6,the-economist,42.4,-1.43
Marapi has been active since a January eruption that caused no casualties.,Lean Left,abc-news,0,d96cf256-1d57-4e50-8cdb-907d88aeb308,abc-news,45.25,-2.91
And it’s not as if OnePlus’ competitors are shy about offering promotional pricing.,Lean Left,the-verge,1,d3e406ca-2c3e-4d14-8254-6ef5c12e5b24,the-verge,39.43,-4.75
"Otherwise, so-called progressive leaders who cannot get themselves to endorse a simple ceasefire.",Lean Left,truthout,1,40d7379e-c4d7-48e8-a53f-3a908bdf36d6,truthout,34.51,-16.87
"The pressure is heightened by Warren, an outsider who came in this year adamant that he wouldn’t tolerate the same-old, same-old.",Lean Left,chicago-suntimes,1,3e948de6-f737-4ac7-b4f9-90b53f6e51dd,chicago-suntimes,45.44,-4.35
She and her family could see that there was a grave danger that the Israeli bombing could wipe out entire areas in north and west Gaza.,Lean Left,al-jazeera,1,3871a0ab-9974-46c9-b054-9e9eff1bb15d,al-jazeera,41.34,-7.05
"Distrust of police, especially in Black communities, may dissuade minorities from even calling the police when they are victimized by hate crime for fear they could also become victims of police violence.",Lean Left,the-conversation,1,57f202f0-2307-48c3-a858-1f4f6ed28684,the-conversation,40.75,-4.86
"And if Onana’s ever-decreasing band of advocates - principally a Dutchman in his fifties - can argue that half of United’s meagre tally of four points stem from his injury-time penalty save from Copenhagen’s Jordan Larsson at Old Trafford, his campaign has featured four major mistakes.",Lean Left,the-independent,1,cebcedbb-234b-43b1-ad07-89cf0b4948de,the-independent,38.37,-6.99
"Love Actually, in which a bunch of predominately white, upper-middle-class Londoners fall in love while being self-deprecating and swearing inventively, was critically panned but a hit with audiences, making $247m worldwide.",Lean Left,the-guardian,1,7eba3c74-ccf0-4dba-9f4e-ab9d8342209e,the-guardian,40.67,-7.97
"Countries see a new resource in the Mekong: not the support it offers rich networks of life, but the simple fact of its flow.",Lean Left,the-economist,0,6799ffc2-13ba-4d21-9a7c-909ea0cf0de6,the-economist,42.4,-1.43
Even the songs she has written as a thirtysomething retain a Dear Diary goofy teenage energy.,Lean Left,the-guardian,1,c4314c1e-612f-4c22-bce4-bbde12230f49,the-guardian,40.67,-7.97
"Thanks to this sadistic stunt by agents of the state, who bused the children and one of the women to an unspecified location hours away from the others, the family spent several sleepless nights before being able to regroup.",Lean Left,al-jazeera,1,ce3f3902-8687-4889-90de-eb556a36aa3d,al-jazeera,41.34,-7.05
"The extent to which Trump knows that his words led to violence that day, and yet he still continues to say the same things - and he's never expressed any remorse.",Lean Left,npr,1,692da425-e219-4ead-96bf-fe48471625d4,npr,42.99,-4.27
"Any victory in the courts - and victory for the governing bodies is a perfectly plausible outcome - would be pyrrhic, the damage to the sport’s reputation almost as devastating as the very concept of neuro-degenerative conditions arising is to its future viability.",Lean Left,the-guardian,1,7a4cf556-f2ee-4298-8a26-941c76ad3c01,the-guardian,40.67,-7.97
Ambitious plans like the global minimum tax have yet to be enforced.,Lean Left,washington-monthly,0,d30325de-d3a8-439d-9841-f9a46d566ef7,washington-monthly,35.78,-12.08
But the tension between Israel’s stated war aims-to destroy Hamas’s military capabilities and remove it from power in Gaza and and to rescue the hostages-is becoming ever more acute.,Lean Left,the-economist,0,2cf3d7a0-7369-4537-bab6-c8a9a76b9492,the-economist,42.4,-1.43
Mr Putin is also winning because he has strengthened his position at home.,Lean Left,the-economist,0,ebb9596a-63ac-4026-a5ce-a35a795e586f,the-economist,42.4,-1.43
"GOP-friendly framing Republicans have introduced more than 500 anti-trans bills in 49 states, 63 of which have passed to date this year.",Lean Left,fair,1,76b2659b-f4ac-4eff-a9aa-a3cf643ea2eb,fair,32.6,-19.36
He added it was disheartening to watch the U.S. refuse to call for an immediate cease-fire despite the humanitarian disaster unfolding in Gaza.,Lean Left,nbc-news,1,9cb97ea6-a395-4818-aa0a-df3cc6769384,nbc-news,43.21,-5.79
"Facing Political Threats, Lawmakers Cave By the time the 2023 legislative sessions began, the consequences of total abortion bans written years earlier by legal strategists with no medical expertise had become clear.",Lean Left,propublica,1,349ad22b-6560-4df1-9149-e843c9ccca49,propublica,47.17,-6.77
"She was charged with nine total counts, including four hate crimes: assault, assault of a person under 11, reckless endangerment, and aggravated harassment and menacing, police said.",Lean Left,nbc-news,0,6fd26106-3620-4628-baa4-812d1d2b6a45,nbc-news,43.21,-5.79
Approximately 218.4sq kilometres (84.3sq miles) of forest cover were razed in his final month in office alone.,Lean Left,al-jazeera,1,37daecb5-4287-4d57-9c28-c41ddd5c0746,al-jazeera,41.34,-7.05
"Many teenagers get their news from social media, which is littered with misinformation.",Lean Left,cbs-news,0,ea1495bf-7e03-42fa-bb37-b07cb60505e8,cbs-news,41.76,-2.84
"Figma itself is a fascinating product with a lot of fascinating elements to how it works, what it runs on, all of that.",Lean Left,the-verge,0,6a30ad79-cd74-451a-94bd-584b1f8e5721,the-verge,39.43,-4.75
"Pinned beneath the beast, the bloody young officer heaves himself to his feet and carries on with the siege.",Lean Left,variety,1,a1d349fb-0862-428f-ada4-f3f9ea7d7975,variety,41.29,-3.85
Delusional politics for a delusional government that would only be taken seriously by the deluded.,Lean Left,the-guardian,1,9f1e2ee6-d78a-40f1-ad28-a42e230d07c8,the-guardian,40.67,-7.97
"Mr Trump’s dominance of the party and process also means voters struggle to see the GOP as a party of arguments and ideas, framed by a philosophy.",Lean Left,the-economist,1,d2f0de77-0660-41e4-949a-74e3ae28adb6,the-economist,42.4,-1.43
"That evening, in an absurdly elaborate ceremony in Hamburg’s magnificent Elbphilharmonie concert hall, the draw for the group stage will take place.",Lean Left,the-economist,0,84c5bf5f-6ddf-4d90-b82b-d07fbef6e5ac,the-economist,42.4,-1.43
"Advertisement Apple now designs its own computer chip brains for Macs, and that’s been a great change.",Lean Left,washington-post,0,fb64f47f-2918-4134-bace-a1effb04d5e6,washington-post,38.8,-6.85
Participate in relevant education related activities in the Department of Paediatrics (Department) and across the broader Campus.,Lean Left,the-conversation,0,babb468d-cecb-4b78-82c1-a114db7d3cbf,the-conversation,40.75,-4.86
"The hazy June sun, edge taken off by a gauzy whisper of cloud, set in a washed-out denim sky; the crashing of matte-teal waves on rock the only sound breaking the otherworldly silence.",Lean Left,the-independent,0,a4e506b8-a258-46dd-bf44-d92ae923d634,the-independent,38.37,-6.99
Its fall prompted local and global reaction on such a scale that we might be forgiven for concluding that felling one tree elicits a more visceral reaction than the destruction of entire rainforests.,Lean Left,the-conversation,1,e2a9f99a-9f8b-4232-8e09-5a0450fbe093,the-conversation,40.75,-4.86
"This is the place to go when you want to evoke that Lord of the Manor vibe, without ever leaving the city.",Lean Left,the-independent,1,6b32bd07-2d5b-403f-84df-c33a527e5ed6,the-independent,38.37,-6.99
The 30-year-old bludgeoned seven sixes and four boundaries in his unbeaten innings of 109 to steer his side over the line with seven balls to spare.,Lean Left,the-independent,0,17b88289-c97a-4e2d-950d-c19fa227a1d8,the-independent,38.37,-6.99
No one wants to get a reputation as the office Scrooge.,Lean Left,the-independent,1,94ee6444-2ed0-4a3e-8168-a63cc25bc8a8,the-independent,38.37,-6.99
"Family man Brian (Kinnaman) sustains an injury to his vocal cords as part of the drive-by that claims his son’s life one Christmas, and spends a terse year in training until he can take his bloody, faintly seasonally tinged revenge next 25 December.",Lean Left,the-guardian,1,8488070d-6ac5-4c2a-99fc-f6597357bef5,the-guardian,40.67,-7.97
There’s just no way to make live-action stretching powers hit the eye pleasingly It’s in those places where One Piece is really able to shine as an action-adventure punctuated by fantastically choreographed fight sequences that reinforce the idea that this is a world filled with cutthroats who raid for a living and the not-so-occasional superbeing capable of things like super speed or telekinetic dismemberment.,Lean Left,the-verge,0,25e6c783-1a6b-40b3-9767-0c11ac425708,the-verge,39.43,-4.75
A 90s cartoon series turned him into a wisecracking smart-arse and has been relentlessly mocked for it ever since.,Lean Left,the-guardian,1,1d3c01d1-29f6-4fc2-b80b-5c2bd4e18ed4,the-guardian,40.67,-7.97
"Just this weekend, Israeli forces carried out a raid at Ibn Sina Hospital, one of the largest in the occupied West Bank, paralleling Israel’s brutal assault on hospitals in Gaza.",Lean Left,truthout,1,97df3cfd-a678-4d9e-999a-8fdb39aa7422,truthout,34.51,-16.87
"Nations should also invest more resources into the scientific research on the Earth’s tipping points, the report adds.",Lean Left,politico,0,715e4cbe-8ba5-4e53-bb23-a61d73e5cc78,politico,42.32,-5.58
The Lightfest will be open 6-10 p.m. Wednesdays-Sundays until Dec. 24.,Lean Left,detroit-free-press,0,eead8a02-3f37-4d06-bdc8-9aeeba55430d,detroit-free-press,43.46,-5.43
"Baltimore oncologist Thomas Unguru says this is a huge problem for cancer drugs for kids, and those are in particularly short supply.",Lean Left,npr,0,3013cb81-db76-4b76-8af8-e1dc3084489f,npr,42.99,-4.27
"Sept. 24: She takes the ball and runs with it, shocking NFL fans and Swifties alike by showing up in Kelce's stadium suite and cheering the Chiefs on to victory over the Chicago Bears.",Lean Left,npr,0,42feb2d0-2a49-46a1-a557-15280a34077d,npr,42.99,-4.27
"Or that, when they do have such departments, they (perhaps wisely) want nothing to do with crafting or enforcing company policies and protecting staff from abuse, all while maintaining employee productivity and general well-being.",Lean Left,washington-post,1,aef4b6d5-f32a-4397-a6b4-58636998bd1c,washington-post,38.8,-6.85
"Much of the book then follows, in some ways, not only the history of the people who live in the house but also their interaction with this apple tree that sits around for a long time.",Lean Left,npr,0,db1228ff-1e02-4a4e-8f80-85ef570f4ebe,npr,42.99,-4.27
"So, for businesses that maintain an active presence on X, Musk’s statements could be detrimental.",Lean Left,the-conversation,0,1f056c4b-1757-423e-bb61-0ea33009335d,the-conversation,40.75,-4.86
"Passengers using London Gatwick are impacted twice: once on Sunday 3 December, when Thameslink train drivers will walk out, and Wednesday 6 December when it’s the turn of Aslef members working for Gatwick Express and Southern.",Lean Left,the-independent,0,d6535977-ad3c-4887-b21f-af0c1d6aa31c,the-independent,38.37,-6.99
"He grabbed beauty wherever he could find it: sunsets, cloudscapes, an orange orchard.",Lean Left,the-economist,0,66e0a662-e34b-4f0e-9315-c63cc1ca085b,the-economist,42.4,-1.43
"The region’s sporting heavyweights, Australia and New Zealand, joined the tournament in 2015, but have sent only small delegations to the Solomon Islands to avoid trouncing their smaller neighbours.",Lean Left,the-economist,1,ffe6535b-bb32-4c80-94dc-48fe6601bfe0,the-economist,42.4,-1.43
"Why Verizon customers may be having more trouble There’s a reason that I, as a Verizon customer, may be having more problems than my colleagues who use AT&T and T-Mobile, analysts say.",Lean Left,time-magazine,0,fd6bad4c-b08c-444e-a5e3-775c7532f2f9,time-magazine,41.12,-7.42
"Well, that line of thinking makes elites feel very good and feel, ""Yes, I've earned all of my success.",Left,alternet,1,13c1941c-8c58-4915-b249-83e55cc3475a,alternet,32.71,-14.76
"When he attended the Hong Kong edition of the Sohn Conference in 2017, he was constantly shadowed by a crowd of reporters as the market feverishly tried to guess what new short he would announce onstage.",Left,the-atlantic,1,f03f0599-37ef-4b1f-94c7-f51fee33ae45,the-atlantic,37.96,-9.01
The final shot of The Irishman is immensely painful; it might be the saddest ending I’ve ever seen.,Left,vox,0,92571b80-f452-4f79-8240-68e72c3cdbae,vox,39.59,-10.05
"His policies, Grandin told The Intercept, set the stage for the civilian carnage of the U.S. war on terror from Afghanistan to Iraq, Syria to Somalia, and beyond.",Left,the-intercept,1,4e987da6-3b14-42e4-bbba-81ce75e7a9ca,the-intercept,37.46,-14.1
"Their names are reminders of what they represent, a force that becomes especially (and painfully) funny as they stumble over themselves to maintain good bleeding-heart cred while also getting what they want, which is money and fame.",Left,vox,1,93362ec9-a54d-467f-a616-fb306cae94eb,vox,39.59,-10.05
"A dangerous limbo As Pakistan has been turning asylum seekers back, millions in need in Afghanistan have been enduring a brutally cold winter, during which many international aid operations were suspended due to the Taliban’s ban on women working for NGOs.",Left,alternet,0,97445791-502a-4f4c-a7ca-959c4ab01fee,alternet,32.71,-14.76
"Both associate the self with moral agency; for both therefore, the individual is the ultimate source of good and evil.",Left,alternet,0,8bb9b8d4-ce89-4b5b-883f-d3fbbdfae3a1,alternet,32.71,-14.76
"Considering where the American water system already falls utterly short, a contrarian could counter that it's not a big deal for a mere two million people in a country of 333 million not to have water directly piped into their homes.",Left,alternet,1,a3f6df85-95fb-44c7-8cd9-29e360133c02,alternet,32.71,-14.76
"When asked by VICE News about her relationship to Engels, Farrant did not respond.",Left,alternet,0,a62dc660-cabd-44e9-913d-cb5d724396ee,alternet,32.71,-14.76
Read: Maria Ressa on how to fight fascism before it’s too late How can the American media prevent their own irrelevance in a second Trump term?,Left,the-atlantic,1,1b9ac620-5ae1-45cc-9673-87a88be19993,the-atlantic,37.96,-9.01
"Amy describes Alexander as brilliant and intense, a skateboarder and a young entrepreneur who ran his own eBay shop selling his old toys.",Left,salon,0,7f9ae683-d2b0-4d14-910d-215198f4fe5f,salon,32.38,-13.86
"Marjorie Taylor Greene, the Georgia representative who supports Trump and opposes Jewish space lasers, stopped by and gave a forgettable speech.",Left,the-new-yorker,1,71de2fe1-4e89-4381-ad80-cade2b7f118d,the-new-yorker,40.91,-12.25
"Many a service-journalism article has been devoted to getting into Berghain, Berlin’s most exclusive nightclub.",Left,the-atlantic,0,e24095ae-d435-4775-aba6-604c69de0ea8,the-atlantic,37.96,-9.01
"At what point are you living your life, instead of planning for a new reinvention of it?",Left,vox,0,210fa7e1-058d-4f4f-9477-30390f50e01c,vox,39.59,-10.05
"This week the world watched two men of obvious, serious emotional impairment in control of ungodly nuclear weapons trade puerile taunts while threatening to incinerate millions of innocent human beings.",Left,alternet,1,30b5ef6d-202d-4845-898c-1f7107ca5792,alternet,32.71,-14.76
"It was just such a scenario, in which the virus of foreign interests imperceptibly implants itself in the American government, that the Founders most feared.",Left,the-atlantic,0,d8f954a3-057b-4988-9e3b-4454f6f7df04,the-atlantic,37.96,-9.01
"In 2000, the investor James Chanos famously detected an odor at a Wall Street darling called Enron, shorted the stock, and spoke with Bethany McLean at Fortune.",Left,the-atlantic,0,8393f66e-8bf0-48e1-af3c-249ab056fc7c,the-atlantic,37.96,-9.01
"Hillary Clinton, who was elected to the Senate in 2000 and later became secretary of state, also joined in this key deception.",Left,the-intercept,1,404f2636-403e-4ac6-b62c-24c589793b6a,the-intercept,37.46,-14.1
"A strategy consists of matching means to an end; if my end was rapid financial independence, my means were youth, pedigree, lack of student debt, a prodigious capacity for work, and a lack of a faculty for combinatorics, which rendered me unsuitable for quantitative finance.",Left,new-york-magazine,0,24277457-f9c8-4ebf-897c-c6d216b88e0e,new-york-magazine,39.84,-9.95
"If you walk through Battery Park in lower Manhattan, you will find the Netherland Monument - a 1926 piece by the Dutch sculptor Hendrik van den Eijnde, and one of the many structures in New York that perpetuate the myth of the sale of this island.",Left,huffpost,1,d77d1263-8a17-40ef-bca8-a21b0a35af05,huffpost,37.82,-10.75
"The extraction of these fossil fuels releases a toxic stew of air pollutants, greenhouse gases and known carcinogens, including benzene, toluene, ethylbenzene, xylene, carbon monoxide, hydrogen sulfide, methane, nitrogen oxide and sulfur dioxide.",Left,alternet,0,9a757623-e1f4-42ac-96d1-3702f0b40064,alternet,32.71,-14.76
The U.S. financial system could be on the cusp of calamity.,Left,the-atlantic,1,9eb4c238-8a7c-47c5-ab5f-4f9679404313,the-atlantic,37.96,-9.01
"For a portrait of the mayor of New York, Eric Adams, Mark Peterson was denied his request to ride along with the Mayor-so he improvised and caught Adams as he swapped out his suit jacket from a makeshift closet in an S.U.V.",Left,the-new-yorker,0,7a050600-65e9-41db-9d32-3bcaed64f90c,the-new-yorker,40.91,-12.25
"Once established, the entire white community became incentivized to participate in this system of greed.",Left,vox,1,785e41bc-f181-4d74-ace5-9451c9057c3f,vox,39.59,-10.05
Netanyahu has devoted his life to binding the fate of all Jews to the furtherance of the Israeli state.,Left,the-nation,1,ac206d0a-96c8-4314-b681-2ebad82afeeb,the-nation,31.32,-19.23
"What is this new variant, and how bad could it get?",Left,the-atlantic,0,dcd7f889-db36-4a47-b56b-9605932cc914,the-atlantic,37.96,-9.01
"By the time the truth is sorted out, the activist short is long gone: He probably cashed out his winning bet on day one, during the collapse he catalyzed.",Left,the-atlantic,1,00a1ae99-2820-4adf-993d-0b2b862eb98f,the-atlantic,37.96,-9.01
But then there’s also the question of the craft of talk radio and why conservatives seem to have perfected this craft.,Left,current-affairs,1,3ebdedf4-dee9-4f8d-b267-830675ca1f0e,current-affairs,34.3,-18.14
"Some patients may experience swelling, redness or bruising at the point of injection, which typically subsides after a few days.",Left,esquire,0,0abc38a7-b1eb-4fd4-926c-7e3fff60c637,esquire,27.41,-18.14
"Next year, you gotta make sure you, one of you getting the Glamour Women of the Year.",Left,teen-vogue,1,b2e99c9d-ad21-451f-854e-97775277d46b,teen-vogue,37.79,-15.5
But it’s important to understand that this technology comes with staggering risks.,Left,vox,1,11525c9d-11fb-4718-8af0-d72eed77eb36,vox,39.59,-10.05
"More than six years later, Trump’s clemency record offers critical insights into how he might wield one of the presidency’s most unfettered powers if he is elected to a second term - potentially to undo the work of a Justice Department he scorns, to eliminate the threat of criminal prosecution against him and his allies, and to continue to build an army of indebted supporters he can call on as needed to back him.",Left,alternet,1,d74582a9-ceea-44cb-b6bd-f89ae603136d,alternet,32.71,-14.76
"Was the plague defeated by an ergonomic revolution, with white-collar workers’ bodies saved by thinner, light-touch keyboards, adjustable-height desks and monitors, and Aeron chairs?",Left,the-atlantic,1,4fe8d074-7a5b-4822-ab1a-e3353d4e8597,the-atlantic,37.96,-9.01
"Last Friday, global shipping bellwether Maersk announced 10,000 layoffs amid weak results.",Left,alternet,0,e123cd0d-8e08-438e-b6f3-c6834d156b71,alternet,32.71,-14.76
"Trump proposed that as well, but it’s enshrined by the 14th Amendment.",Left,alternet,0,107e4ec2-2b17-4e45-b828-5f790f10ebb0,alternet,32.71,-14.76
"There is, however, a wide partisan divide in these views: While 76% of Democrats and those who lean to the Democratic Party say there is a great deal or a fair amount of discrimination against trans people, 35% of Republicans and Republican leaners share that assessment.",Left,alternet,0,9e46b0c9-8070-4fad-aadc-de7de34f7edc,alternet,32.71,-14.76
"Nostalgia and vintage fashion trends have captivated Gen Z, making pre-owned shopping an ideal format for unique, on-trend finds.",Left,alternet,0,17782a4b-f773-44ce-ada7-54165391e620,alternet,32.71,-14.76
"Once boys begin school, they almost immediately start falling behind girls.",Left,the-atlantic,1,dc5824c2-77ca-4548-9f5e-317921effe0d,the-atlantic,37.96,-9.01
"Kuhn’s foundation helps fund his films for public TV and has also supported PBS SoCal, according to tax filings.",Left,alternet,0,d61ffc7d-89b7-4663-8ad9-488db5a65247,alternet,32.71,-14.76
A new state office has been created to investigate ‘election crimes.’ Florida’s Medicaid regulator is considering denying state-subsidized treatments to transgender people.,Left,alternet,0,26b79492-c8ae-40bb-9e04-f246e0983515,alternet,32.71,-14.76
"Ditto with future economic problems, no matter that they were quite literally dropped in his lap as he entered the Oval Office.",Left,alternet,1,53c7fabb-b98c-4528-bb0d-4faba7b8ca41,alternet,32.71,-14.76
"It's sort of like the girl that LL Cool J was describing on, Around The Way Girl.",Left,vogue,0,c3235d0b-dea5-43f4-a44d-c037ee6533f2,vogue,39.13,-10.91
"Costner reportedly holds major sway over how his character will meet his end, which fans will see in November 2024, but what happens after that?",Left,esquire,1,7fe21284-cc03-48f6-995e-5e131902c21c,esquire,27.41,-18.14
"My favorite thing about this is the movie Beethoven, which involves a very big St. Bernard.",Left,vox,0,d977c7c4-43cc-4185-9ee4-f9b75157bbf4,vox,39.59,-10.05
"Conquering the balancing act between good investment and gentrification can mean the difference between a community dying or thriving, Tatian said.",Left,alternet,1,68112e91-6646-417f-912e-27ecb883c073,alternet,32.71,-14.76
And two top Cameron officials-Deputy AG Vic Maddox and deputy solicitor general for criminal appeals Jeffrey A. Cross-are accused of routine mistreatment.,Left,alternet,1,9efcc670-10b8-495a-8d89-cd7c04f6905b,alternet,32.71,-14.76
"Instead of using a tasteful amount of candies and chocolate the book and following movies are known for, the restaurant went full sugar rush.",Left,new-york-magazine,1,97901ee3-ba73-4790-8d69-7d9b4b196e9c,new-york-magazine,39.84,-9.95
Jaber’s previous remarks fuel uncertainty around how aggressive countries will be in any COP agreements pushing to wind down fossil fuel usage.,Left,vox,1,fbec857b-c1e1-4c6e-91f4-50653677c4c8,vox,39.59,-10.05
"Last month, Cohen testified in Trump’s $250 million New York bank fraud trial that Trump made up numbers and then told Cohen to artificially inflate the real estate mogul’s net worth, sometimes by as much as billions of dollars, in order to broker better deals with banks and insurance companies.",Left,alternet,0,05a849f6-bf79-4282-bbb6-d70b70195c25,alternet,32.71,-14.76
Staten Island has the second-highest rate of overdose deaths among the five boroughs.,Left,current-affairs,0,ae1c3099-e70e-42ba-b942-bde63d123bf1,current-affairs,34.3,-18.14
"Moreover, our understanding of the computations language models learn remains limited.",Left,vox,0,a8df8e7a-2073-428d-b989-e46d6940ca80,vox,39.59,-10.05
"However, the increased frequency of customers being asked to give to charity when they check out may instill complacency - or possibly, annoyance .",Left,alternet,0,6c780a15-4bf3-4a75-b8db-106ad7af9d85,alternet,32.71,-14.76
"Instead, they focused on leveraging workers’ growing power to cajole other left parties into forming a left-of-center coalition government.",Left,jacobin,1,2c8d3af9-fdb2-4678-a8a9-4e2ff221bec8,jacobin,31.69,-21.47
"Like, We were the toughest generation, and everything has gone downhill since then.",Left,the-atlantic,1,4185020a-c5d6-4b49-ba30-478c04b90258,the-atlantic,37.96,-9.01
"It’s odd to think of argument as a form of monoculture, but for a moment on television in the 1970s, it was.",Left,new-york-magazine,0,84d203b2-2c6f-4e18-a012-660fc43a4077,new-york-magazine,39.84,-9.95
"Donald Trump was a disaster for the climate as president, gutting environmental regulations left and right, opening up previously protected US lands and waters to fossil fuel exploration and drilling, pulling the United States out of the Paris Climate Agreement, and generally doing everything humanly possible to put fossil fuel production on overdrive.",Left,jacobin,1,93d81efc-c9aa-4f97-88c6-bcab1bf264c6,jacobin,31.69,-21.47
She is not only an outspoken supporter of the former president’s 2020 stolen-election fables but has adamantly denied her own 2020 defeat by Democrat Katie Hobbs.,Left,alternet,1,0b878b6c-779e-470d-ada5-b2bb18108c9c,alternet,32.71,-14.76
Donald Trump Jr. published a video on his Rumble channel on Thursday in which he rants and raves about President Joe Biden's sympathy toward Americans who are struggling to feed their families amid global supply chain disruptions.,Left,alternet,0,c31ca7c1-c4bd-4027-805c-0a0b604fbe65,alternet,32.71,-14.76
"And their targets are sprawling - not only mask mandates but also curriculums that touch on LGTBQ rights, race and discrimination, and even the way schools define a scientific fact.",Left,alternet,1,cb41802a-5664-4c32-957a-16f58d1badf1,alternet,32.71,-14.76
It’s not just that pensions make abhorrent investments in private equity.,Left,current-affairs,1,c75dc87c-19a7-443e-b760-2dc859db3e21,current-affairs,34.3,-18.14
"The attacks from Trump were a reminder that he’s willing to confront DeSantis on Florida-specific policy from a populist perspective - and that for all the high marks DeSantis received after Hurricane Ian last year, there’s more work to be done.",Left,alternet,1,ebfa6d3d-19c3-4c42-b9f9-ad308be22781,alternet,32.71,-14.76
It only takes one more shock - like COVID-19 - to push them over the edge.,Left,alternet,1,c4dcaedd-6f49-40d9-8375-83ea47ce9098,alternet,32.71,-14.76
He thought they were just some new headlight fad at first.,Left,the-atlantic,0,53a61231-332f-4602-b77d-7ec47577f10f,the-atlantic,37.96,-9.01
"Cincinnati has long been a week or so before the U.S. Open, which might be the most grueling of all the Grand Slams, with the heat and the raucous New York crowds, and the late-night matches.",Left,esquire,0,7c2a73e6-0758-4183-bbb6-885c054d9314,esquire,27.41,-18.14
