text,source,label,reliability,bias
Thousands of fetal remains that were found at an abortion doctor's suburban Chicago garage last year were buried Wednesday at an Indiana cemetery. ,usa-today,0,40.78,-4.12
"At McDonald's, CEO Stephen Easterbrook's compensation was 2,124 times that of the company's median-paid employee — a part-time worker living in Hungary who earned $7,473.",usa-today,0,40.78,-4.12
Harris had also planned to take time during her Iowa visit to talk about her new policy proposal aimed at closing the gender pay gap.,usa-today,0,40.78,-4.12
An avowed white supremacist pleaded guilty on Monday for planning bomb and shooting attacks at a synagogue and LGBTQ bar in Las Vegas. ,usa-today,0,40.78,-4.12
"Not only do most U.S. workers not have that luxury – 29% have the option to work remotely, according to Labor Department data – many have frontline exposure to the virus because their jobs put them in front of people.",usa-today,0,40.78,-4.12
"Trump appeared to be referring to Northam's signing of gun control measures at the beginning of April, moves which drew condemnation from Republicans and criticism from Trump. ",usa-today,0,40.78,-4.12
The death of Iranian Major General Qasem Soleimani near Baghdad International Airport triggered vows of reprisal from Iran and threatened to reshape a presidency that has rested on a promise to withdraw from overseas conflicts rather than pursue them.,usa-today,0,40.78,-4.12
The American middle class – once a major point of pride in the United States – has changed considerably over the course of recent decades.,usa-today,0,40.78,-4.12
"Trump was widely criticized after National Guard troops and other federal forces drove peaceful protesters from the area around the White House on Monday before he and other administration officials walked to a nearby church, which had been damaged the night before, to pose holding a BIble. ",usa-today,1,40.78,-4.12
Senate Majority Leader Mitch McConnell shredded a House Democratic anti-corruption proposal on Wednesday over a provision that would make going to the polls a national holiday.,usa-today,1,40.78,-4.12
United Airlines said Tuesday it would suspend 24 flights between the U.S. and China the first week of February amid growing concern about the spread of the coronavirus that originated in the Asian nation.,usa-today,0,40.78,-4.12
The New York Police Department will no longer require people who are arrested to remove religious headwear during mug shots as part of a settlement in a federal lawsuit.,usa-today,0,40.78,-4.12
"The head of the World Health Organization said Wednesday its emergency committee needed more information before it was ready to declare the deadly global coronavirus virus outbreak a public health emergency, even as the hard-hit Chinese city of Wuhan shut down all air and train traffic to try to contain its spread.",usa-today,0,40.78,-4.12
"Just because our attention is on the coronavirus, that doesn't mean the elephant in the room — climate change — is going anywhere.",usa-today,0,40.78,-4.12
"Numerous posts claim the virus has been patented — and some even suggest, incorrectly, that the virus was made in a lab and a vaccine already exists.",usa-today,0,40.78,-4.12
"President Donald Trump took another step Thursday to crack down on legal immigration, instructing agencies to enforce a 23-year-old law that requires sponsors of green card holders to reimburse the government for welfare benefits.",usa-today,0,40.78,-4.12
Sen. Elizabeth Warren would capitalize on the federal government's current legal authority and begin canceling existing student loan debt on her hypothetical first day in office.,usa-today,0,40.78,-4.12
"The current travel ban, which the administration re-worked during a series of court challenges, indefinitely suspends the issuance of immigrant and non-immigrant visas to applicants from Libya, Iran, Somalia, Syria, Yemen, North Korea and Venezuela.",usa-today,0,40.78,-4.12
"Colin P. Clarke has been teaching a course on terrorism and insurgency at Carnegie Mellon University in Pittsburgh for four years, and much more of his class these days is devoted to white supremacy than in the past.",usa-today,0,40.78,-4.12
"In 2016, Donald Trump fueled his improbable presidential victory with an arsenal of catch phrases designed to incite and excite the Fox News and Breitbart audience who live in fear of America’s diversity and inevitable demographic changes.",usa-today,1,40.78,-4.12
"Peace was one of many transgender service members who spoke out against Trump after he announced on Twitter in July 2017 that the military would no longer allow transgender individuals ""to serve in any capacity."" ",usa-today,0,40.78,-4.12
"Trump's latest thinking on the task force, created in January to coordinate the response to the virus, came a day after Vice President Mike Pence and other officials said the group's work would be transferred to federal agencies as soon as this month. The idea drew fire from critics who said it was too soon to disband the group.",usa-today,0,40.78,-4.12
"Marshae Jones, 27, was arrested and indicted on the count of manslaughter for failing to remove herself from harm's way in a shooting last year that caused the death of her unborn child.",usa-today,0,40.78,-4.12
But there may be a more innocuous place for white supremacist propaganda to spread: Amazon currently sells multiple books that espouse racist and white supremacist ideologies on its platform.,usa-today,1,40.78,-4.12
"The coronavirus has presented the president with an adversary unlike any other he has confronted. It cannot be intimidated by angry tweets. It cannot be dismissed with a nickname. It cannot be diminished by calling it a “hoax,” as he did in February. And as the death toll rises, while Trump’s poll numbers fall, a new, old strategy is taking shape.",usa-today,1,40.78,-4.12
"The House Wednesday overwhelmingly backed a resolution condemning President Donald Trump's decision to withdraw U.S. troops from Syria, a rare bipartisan rebuke at a time when the president is trying to shore up GOP support to stave off impeachment.",usa-today,0,40.78,-4.12
The Supreme Court's increasingly fervent support for religious freedom was extended Thursday to three Muslim men placed on a no-fly list as punishment for refusing to become government informants.,usa-today,0,40.78,-4.12
"The president has called for a tough response to the protests in order to ""dominate the streets"" and has threatened to call in active-duty troops to quell unrest in cities where local authorities were unable to do so. ",usa-today,0,40.78,-4.12
The 2016 election of Donald Trump as president so outraged large groups of women that they protested against him in record numbers the day after his inauguration.,usa-today,0,40.78,-4.12
"In 2017, the Pentagon argued in favor of keeping the Selective Service system – and expanding it to include women.",usa-today,0,40.78,-4.12
"In her Instagram story, Jedrzejczyk posted an image of herself standing behind UFC strawweight champion Weili while wearing a gas mask, implying that she is protecting herself from the possibility of catching the coronavirus, which is currently at the center of a deadly outbreak in China.",usa-today,0,40.78,-4.12
"President Donald Trump said Friday he has drawn historic lessons from an unusual source, none other than Richard Nixon – but then he quickly argued he hasn't followed all the examples of the only U.S. president to be forced to resign his office.",usa-today,0,40.78,-4.12
"President Donald Trump announced Friday that Sudan has agreed to begin normalizing relations with Israel, just days after his administration said it would take the North African country off the U.S. list of state sponsors of terrorism.",usa-today,0,40.78,-4.12
"As if barren grocery store shelves and daily chaos amid the spread of coronavirus were not enough, would-be Southwest Florida vacation property renters have been refused refunds by Naples and Fort Myers Beach landlords, who are faced with their own set of financial distress.",usa-today,0,40.78,-4.12
Most of the Democratic presidential candidates have prioritized tackling the nation’s staggering student debt crisis and many have called for some form of debt forgiveness.,usa-today,0,40.78,-4.12
"American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel, aluminum, and Chinese products — dooming predictions made by free traders that have yet to pan out.",breitbart,0,31.15,13.7
An angry Senate Majority Leader Mitch McConnell (R-KY) slammed Democrats for voting against the bill and blamed House Speaker Nancy Pelosi (D-CA) for nixing bipartisan negotiations over a coronavirus package.,breitbart,1,31.15,13.7
Ernst said in a statement on Thursday that increasing healthcare transparency would allow Americans to make more informed healthcare decisions.,breitbart,0,31.15,13.7
The demonstrators were protesting against Japanese Prime Minister Abe Shinzo’s trade restrictions against South Korea and spotlighting the century-old dispute over Imperial Japan’s use of forced labor in Korea that underlies the current economic and diplomatic crisis.,breitbart,0,31.15,13.7
"As Breitbart News reported, Bloomberg and the left are embracing the transgender ideology despite scientific facts.",breitbart,1,31.15,13.7
It amazes me that even intelligent people – including one or two politicians and commentators on the right who really should know better – are taking these disgusting Black Lives Matter/Antifa protests at face value.,breitbart,1,31.15,13.7
"The foul-mouthed 38-year-old has seen his popularity wane with some of his movies flopping in recent years, perhaps partly as a result of audiences turning against his woke humor.",breitbart,1,31.15,13.7
"Larry Kudlow, one of President Donald Trump’s main economic advisers, told the Republican National Convention (RNC) on Tuesday night that Joe Biden’s plan to raise taxes as the economy emerged from the coronavirus pandemic was “crazy.”",breitbart,0,31.15,13.7
"The other witnesses at the hearing shared story after story about how Americans are struggling to pay off student loans, with many having to delay getting married, buying a home, and having children.",breitbart,0,31.15,13.7
Wikipedia’s own articles on the Floyd protests similarly reflect the Foundation’s abandonment of neutrality by being unduly skewed towards smearing President Donald Trump while downplaying protestor violence and the violent Antifa group’s involvement.,breitbart,1,31.15,13.7
"The text implies Biden, if elected president, would fully enforce the transgender ideology on 325 million Americans, whether in sports, the military, K-12 schools, and healthcare.",breitbart,1,31.15,13.7
"A report by the United Nations (UN) falsely blamed President Trump for the detention of 100,000 migrant children who, in fact, were held in federal immigration custody in 2015 by President Obama.",breitbart,0,31.15,13.7
Bloomberg’s radical transgender agenda included supporting the Do No Harm Act that would gut the Religious Freedom Restoration Act’s provision to protect Americans right to live and act according to their religious convictions.,breitbart,1,31.15,13.7
"Last week, Miranda and Hamilton co-creator Jeffrey Seller apologized in two separate hostage-style videos for not endorsing Black Lives Matter years ago.",breitbart,1,31.15,13.7
"Goodell’s statement comes after more than a dozen NFL stars, including Kansas City Chiefs quarterback Patrick Mahomes and Cleveland Browns wide receiver Odell Beckham Jr., came together and sent a passionate video to the league about racial inequality following the death of George Floyd.",breitbart,0,31.15,13.7
Wikipedia’s coverage of other contentious political topics such as abortion were also criticized with Sanger singling out Wikipedia claiming abortion is “one of the safest procedures in medicine.”,breitbart,1,31.15,13.7
"And when Trump refuses to bow to the howling shrieks of the political correctness brigade and actually speaks openly and boldly about getting a good deal for Americans, it’s still refreshing, even as his first term nears a close.",breitbart,1,31.15,13.7
"To the thinking person, the claim doesn’t make sense. How could this be a new phenomenon adopted from the small white nationalist movement when mainstream conservatives have been fighting to end affirmative action for decades?",breitbart,1,31.15,13.7
Harry Potter creator J.K. Rowling released a lengthy essay in response to the mounting attacks she’s received from transgender activists forcing an effort to erase womanhood and targeting the Harry Potter author for refusing accept their logic that a man can “become” a woman merely by asserting that he has done so.,breitbart,1,31.15,13.7
Successive centrist administrations have failed to stand up to an increasingly feral activist media and a worryingly censorious academic establishment.,breitbart,1,31.15,13.7
Edwards’ allies are pushing a narrative that supporting Rispone is akin to being a racist like infamous white supremacist David Duke.,breitbart,1,31.15,13.7
"However, the GOP tax cuts benefited small business and the middle class — not just the wealthy, as several Democrat candidates have suggested.",breitbart,0,31.15,13.7
Greenpeace co-founder and former president of Greenpeace Canada Patrick Moore explained to Breitbart News how Greenpeace’s original spirit of celebrating humanity was usurped by an anti-human Malthusian vision.,breitbart,1,31.15,13.7
"That is because much of what Newsom and the Democrats value in California has to do with good intentions, rather than real-world results.",breitbart,1,31.15,13.7
"While Democrat presidential hopefuls aim to weaponize the tax cuts, Elaine Parker, chief communications officer of Job Creators Network (JCN), told Breitbart News in an exclusive interview in January that it is precisely what will assist Trump in making his case to the American people.",breitbart,0,31.15,13.7
"The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America.",breitbart,0,31.15,13.7
"Though the author reserved much of his political bile for Democrats, he also attacked Republicans and espoused some left-wing views, claiming that “our lifestyle is destroying the environment of our country.”",breitbart,1,31.15,13.7
"During the campaign, it was clear that much of the momentum behind NeverTrump was driven by narcissism, as well as by self-interest. NeverTrump gambled on a Hillary Clinton victory, preparing to blame Trump supporters and hoping to take revenge.",breitbart,1,31.15,13.7
"Democrat leaders have distanced themselves from the push to “defund the police,” which has become a battle cry for many Floyd protesters.",breitbart,0,31.15,13.7
"Riot police appeared to make some progress in driving back activists after this, but the situation remains tense, with the police horses unnerved by individuals who hurled flares towards them.",breitbart,1,31.15,13.7
Connecticut State Police showed support for the protesters as troopers knelt along with them.,breitbart,0,31.15,13.7
"The Wikimedia Foundation, which owns Wikipedia, last Wednesday joined the chorus of companies and organizations supporting the Black Lives Matter movement following the police-involved death of George Floyd.",breitbart,0,31.15,13.7
"The concept of changing one’s biological sex is, of course, nonsense, as sex is determined by unalterable chromosomes.",breitbart,1,31.15,13.7
President of Belarus refuses to cancel sports and scoffs at ‘Psychosis’ of coronavirus measures.,breitbart,1,31.15,13.7
Joe Biden’s ‘Unity’ Platform with Bernie Sanders Gives Free Health Care to DACA Illegal Aliens,breitbart,1,31.15,13.7
"After years of openly struggling with her weight (and health) and a seemingly self-imposed sabbatical from political lectures after backing Hillary Clinton in ’16, actress Lena Dunham announced to the world that it was Joaquin Phoenix’s unhinged Oscars tirade on the environment that has made her want to become vegan.",breitbart,1,31.15,13.7
"As this article was about to be published, Newsom added more claims about California’s success.",breitbart,0,31.15,13.7
"On how the woke-left police the new orthodoxy of thought, Farage said “Fear is what dominating absolutely everything”, pointing out political activists would vilify dissenters online, in the street, and agitate against businesses to deprive funding.",breitbart,1,31.15,13.7
"Today’s mainstream media doesn’t want you to remember, but the early days of feminism were rife with ideological battles and  backstabbing that would put a medieval court to shame.",breitbart,1,31.15,13.7
Disney’s executives stopped advertising on Tucker Carlson’s television show as he repeatedly urged President Donald Trump to shut down their pipeline of H-1B visa workers into the white collar jobs that would otherwise go to Americans.,breitbart,0,31.15,13.7
Lesh pins the blame mainly on the statist bureaucracy mentality of Public Health England (PHE).,breitbart,1,31.15,13.7
U.S. Education Secretary Betsy DeVos is withdrawing protections put in place by former President Barack Obama for students who have mismanaged or are defaulting on their college loans.,breitbart,0,31.15,13.7
Mainstream media outlets continue to print false and defamatory descriptions of Breitbart News in a nakedly political effort to marginalize a growing competitor.,breitbart,1,31.15,13.7
"Everything in the progressive agenda is aimed at dismantling nationhood, hence the creation of strains of victimhood according to gender and ethnicity.",breitbart,1,31.15,13.7
"Every corporate mainstream media organization has repeatedly claimed, without evidence, that tariffs were hurting U.S. consumers.",breitbart,1,31.15,13.7
"This paranoia echoes the claims by Mark and Patricia McCloskey, the St. Louis couple who threatened to shoot Black Lives Matter protesters who were walking by their house earlier this month.",alternet,0,32.71,-14.76
"When far-right white evangelicals, white nationalists and coronavirus truthers rail against social distancing and encourage large gatherings, they are encouraging suicidal behavior. And there have been many examples.",alternet,1,32.71,-14.76
"The travel ban would not have prevented the country’s deadliest terrorist attacks in recent years, which were committed by right-wing Americans, not immigrants: the anti-immigrant extremist who killed 22 shoppers at a store in El Paso; the white supremacist who killed 17 students and teachers at a school in Parkland, Florida; or the anti-Semite who killed 11 worshipers at a synagogue in Pittsburgh.",alternet,0,32.71,-14.76
"Rather than help be a part of the solution, Trump is intentionally exacerbating the tensions–not only because he himself is a racist whose politics of authoritarian white grievance align with the same forces driving police violence itself, but because he is desperate and in grave political peril.",alternet,1,32.71,-14.76
"The police lynching of George Floyd provoked widespread denunciation, with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death.",alternet,1,32.71,-14.76
The Trump Administration hasn’t built a single foot of border fencing after thirty months of riling up its supporters with claims that the wall was vital to national security.,alternet,1,32.71,-14.76
"Despite a pandemic, one-sided presidential nomination contests, and nationwide protests about police violence and racial equality, the primaries were important — and instructive. ",alternet,0,32.71,-14.76
"Trump has been able to maintain 40% approval ratings by effectively manipulating the lizard brains of white Republicans, but even before COVID-19 hit, Trump was considered one of the worst presidents in the two surveys of scholars done in 2018.",alternet,1,32.71,-14.76
"At any other time, the U.S. would have led efforts and coordinated global fights against epidemics, but the science-averse Trump administration had already axed the CDC expert in China.",alternet,1,32.71,-14.76
"It is no secret that women are underrepresented in science, technology, engineering, and mathematics (STEM) careers. ",alternet,0,32.71,-14.76
One of the most common canards against immigration is the idea that illegal immigrants drive down the wages for native workers.,alternet,0,32.71,-14.76
They see the pandemic as societal breakdown and therefore an opportunity to get out their guns and finally shoot all those liberals that they have wanted to kill for a very long time.,alternet,1,32.71,-14.76
"Trump has kept it up ever since, instructing federal police to tear-gas peaceful protesters outside the White House on Monday evening to clear the area for his ludicrous photo-op holding a Bible in front of St. John’s Episcopal Church in Lafayette Square, a stunt that outraged the bishop who oversees that church.",alternet,1,32.71,-14.76
"Dr. Anthony Fauci, the head of the federal government’s National Institute of Allergy and Infectious Diseases for the past 35 years, is one of the most respected public health officials in Washington, D.C.",alternet,0,32.71,-14.76
"...we sounded the alarm in the early months of Trump’s presidency, when prime-time Fox News host Tucker Carlson began to experiment with segments that used euphemisms like “Western civilization” to package the idea that white people are inherently more civilized while people of color are a threat to national stability.",alternet,1,32.71,-14.76
"Appearing on CNN's ""New Day,"" national security expert Juliette Kayyem scoffed at a promise that Donald Trump made on Twitter Sunday night, where the president claimed his administration would have a good idea about how to handle the coronavirus pandemic in 15 days and go from there.",alternet,1,32.71,-14.76
Will the American people follow the commands of Donald Trump's coronavirus death cult?,alternet,0,32.71,-14.76
"So while there may be a humanitarian crisis driving more vulnerable people to seek asylum in the United States, there is no security crisis.",alternet,0,32.71,-14.76
Miller is considered the “architect” of the Trump administration’s most cruel policy—separating parents from their young children after they crossed the U.S.-Mexico border.,alternet,1,32.71,-14.76
"Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change, according to the grassroots Amazon employee organization Amazon Employees For Climate Justice (AECJ)‏.",alternet,1,32.71,-14.76
"For a lazy narcissist like Trump, that must have been a life-altering realization: Hollywood fakery can make even the biggest idiot appear smart and capable. So he has spent the entire presidency, which he thinks of more as a fake TV job than a real one, using photo-ops, pep rallies and other stunts to try to shape an image of himself as sharp and tough, an image that runs totally counter to reality.",alternet,1,32.71,-14.76
"Now that the Supreme Court has ruled on Texas' ridiculous suit against four other states, perhaps we can take stock of what's happened over the past few weeks.",alternet,1,32.71,-14.76
"In a country awash in guns and grassroots racism, with a major party flirting with mob violence, getting rid of police departments would be akin to jumping out of the frying pan and into the fire of uncontained extremism. ",alternet,1,32.71,-14.76
President Donald Trump on Monday held a White House meeting to discuss the possible development of a COVID-19 vaccine with representatives of the nation’s top pharmaceutical and biotech companies.,alternet,0,32.71,-14.76
"Vice President Mike Pence repeatedly made false claims about the Trump administration's coronavirus response as he dodged, interrupted and obfuscated through the vice presidential debate on Wednesday.",alternet,1,32.71,-14.76
"Like the Roman Empire in its decline, the United States is now vomiting up grotesque spectacles.",alternet,1,32.71,-14.76
"Liberal economist and New York Times opinion writer Paul Krugman, in a scathing column this week, warns that extreme events like the wildfires that have been devastating Australia are a preview of things to come — and he stresses that right-wing politicians who deny the reality of climate change are as great a threat as the events themselves.",alternet,1,32.71,-14.76
"Add to this toxic mix overmagnification by a media eager for pictures, the disinformation of Russian troll farms plus the president’s own tweets and public remarks.",alternet,1,32.71,-14.76
Republicans are flooding this red state with cash over panic state may flip on Trump,alternet,1,32.71,-14.76
"The network also hypes the idea that nonwhite immigrants are dirty and diseased, as well as inherently criminal.",alternet,1,32.71,-14.76
"Vice President Mike Pence — a Christian conservative with a long history of anti-science views, including both denying that condoms are safe and cigarettes are dangerous — is running the White House coronavirus task force, which is no doubt one of the big reasons the U.S. has one of the worst responses to the pandemic in the world.",alternet,1,32.71,-14.76
"Because he just can't help himself, on the Sunday before the election Donald Trump squeezed in one more act of sabotage against Obamacare, one that will create major headaches for the people of Georgia. ",alternet,0,32.71,-14.76
But the national and global trends spin a tale of two separate realities. An irrational fear of vaccines among well-educated and largely white Americans has fueled an utterly preventable and dangerous disease that had been considered “eliminated” by scientists.,alternet,1,32.71,-14.76
President Donald Trump rambled off-topic after Rush Limbaugh asked him about health care protections for those with pre-existing conditions.,alternet,1,32.71,-14.76
"Conspiracy theories about the Sandy Hook shooting have persisted for years, for example, far-right InfoWars host Alex Jones claimed that the whole thing was staged by the government with child actors and no kids were harmed ― which ultimately led to a lawsuit against him by parents of the victims.",alternet,0,32.71,-14.76
"Not since the Jim Crow South years have we had to worry about people's physical safety as they approach the polls to cast their vote -- and the ""Four More Years"" folks and other gun-toting Trump supporters have, I fear, just gotten started. ",alternet,1,32.71,-14.76
"Corinthian College Inc. is the bankrupted and criminal organization that Marco Rubio was defending just this past year, probably because he got a boatload of money from them in campaign organizations. Over the past 10 years it has come to light—through numerous lawsuits and state and federal investigations—that untold billions of dollars has been swindled out of student and taxpayers’ pockets by this private educational company.",alternet,1,32.71,-14.76
"Given the potential enormous risks of destabilizing the region, the Trump administration needed a strong justification for launching the strike that killed revered Iranian military leader Qassim Suleimani.",alternet,0,32.71,-14.76
Trump is already bungling the coronavirus response — and it could get much worse,alternet,1,32.71,-14.76
"It’s no exaggeration to say that everything that Trump has done since then has been a pathetic effort to nuh-uh the hecklers and prove that he’s no #BunkerBoy, but a big, tough guy who will totally kick your ass without breaking a sweat. He’ll shove the White House doctor out to tell some more lies about Trump’s health, if that’s what it takes.",alternet,1,32.71,-14.76
"Given the stark choice between defending democracy or defending white supremacy, Republican voters went with the latter, in the form of the Great Orange Nemesis in the White House, who hasn't been exactly subtle about his fascist yearnings.",alternet,1,32.71,-14.76
"In other cases, governors have granted the tax break to their political donors and, in some cases, themselves or their families.",alternet,0,32.71,-14.76
"The pandemic is clearly the precipitating cause of today’s crisis, but there’s an underlying disease that has been with us for a long time: neoliberal economics.",alternet,1,32.71,-14.76
"Here's the first thing to notice about the horrific news cycle of the past few days: Donald Trump is openly stoking right-wing violence, in no small part, because it bumps the coronavirus pandemic (6 million cases and rising, more than 183,000 dead) and the economic crisis (10% unemployment and 29 million Americans going hungry) out of the headlines.",alternet,1,32.71,-14.76
That’s why a new proposal from a bevy of progressive lawmakers comes as a welcome and innovative addition to the policy arsenal: increasing the corporate tax rate in accordance with the gap between CEO pay and median worker pay.,alternet,1,32.71,-14.76
"In the chaos of this moment, it seems likely that Joe Biden will just squeeze into the presidency and that he'll certainly win the popular vote, Donald Trump's Mussolini-like behavior and election night false claim of victory notwithstanding",alternet,1,32.71,-14.76
"Donald Trump is not an ideas man. This has been a defining feature of his presidency. He’s not a learned policy wonk, understanding the complex nuances of law and governance. He is, at his core, just a former game show host and a con man.",alternet,1,32.71,-14.76
"While opportunity zone program that offers tax breaks to investors who put money into specially designated areas was pitched as a way to help struggling neighborhoods, ProPublica and others have documented how the process has appeared to benefit billionaires with investments in areas that should not have qualified.",alternet,0,32.71,-14.76
"The beauty routine for prominent women who work and live under the eye of a camera can include not just haircuts, but hair color, highlights, lowlights, Keratin treatments, blowouts, braids, manicures, pedicures, facials, eyebrow waxes, eyelash extensions.",alternet,0,32.71,-14.76
"Throughout his presidency, Trump has shown a penchant for quick fixes and slapdash policies aimed at satisfying the short-term appetites of his base, no matter how much it hurts the country’s long-term welfare.",alternet,1,32.71,-14.76
"The highest income 0.1% of households—those making more than $3 million annually—will get tax cuts to the tune of $198,000 if the law is completely overturned, the Tax Policy Center estimates. ",alternet,0,32.71,-14.76
Peace and justice advocates are praising a letter from a dozen House Democrats urging further military aid to Israel be conditioned on the state not annexing larger swaths of the occupied West Bank and calling on Congress to ensure the human rights of the Palestinian people be respected.,alternet,0,32.71,-14.76
"The golfer-in-chief has been transformed into the ""wartime president.""",alternet,1,32.71,-14.76
"There is no way to fling the footage into the Trash folder, or to edit the crap out of it until it sends the “right” message. Trump’s continued demands that the world act like a reality-show producer who can keep giving him mulligans only reaffirms that he is, above all things, a narcissistic moron.",alternet,1,32.71,-14.76
"Now, Trump’s economic advisers and his unqualified son-in-law Jared Kushner have another way to undermine Social Security: The so-called “Eagle Plan,” which would be more aptly named the Work ’Til You Die Plan.",alternet,1,32.71,-14.76
"So far, the debate facilitated by the corporate news media on health care has been framed as a question of whether or not Americans were in favor of universal health care or wanted to hold on to their private plan, assuming they have one.",alternet,0,32.71,-14.76
"Unbelievably, with all they had seen their child suffer, his parents not only refused the doctor’s suggestion that he receive another DTaP vaccination they also declined all the other scheduled vaccinations the boy had missed.",alternet,1,32.71,-14.76
"In a nation that has so often boasted about being the wealthiest and freest in history, I've regularly witnessed painful divisions caused by hunger, homelessness, sickness, degradation, and so much more. ",alternet,1,32.71,-14.76
"Of all the pandering showcased during Democrats’ attempts to win back the presidency, wiping out student debt ranked at or near the top.",the-federalist,0,21.77,18.67
"The irony, of course, is that the exhibit that invites people to throw trash at vacuuming Ivanka Trump lookalike reflects every stereotype feminists claim to stand against, oversexualizing Ivanka’s body and ignoring her hard work.",the-federalist,1,21.77,18.67
"So it appears McCabe is allowed to lie to federal investigators about corruption affecting the U.S. government, cover it up with more lies, and get off scot-free even though what he did is a crime, while Stone faces years in prison for lying about gossip that affected nothing of public importance.",the-federalist,1,21.77,18.67
"Over the next six weeks, Slaoui said 30,000 subjects will be recruited to test the vaccine that could end the brutal lockdown America has gone through over the past four months.",the-federalist,1,21.77,18.67
"Few would consider a global pandemic reason to celebrate. In fact, many people are suffering, such as those out of work or others who were near retirement and now thrust back into a grueling role. But the pandemic does provide all of us an opportunity to rethink our life philosophies, and reorder our priorities.",the-federalist,1,21.77,18.67
"As Trump was speaking, black-clad leftists gathered outside with bullhorns, flashing lights, vuvuzelas and a guillotine.",the-federalist,1,21.77,18.67
"The final part of the Biden plan is to un-muzzle the experts, but disease experts have dominated the White House response from the start, with Dr. Anthony Fauci even fashioning himself into a grotesque pop culture icon.",the-federalist,1,21.77,18.67
It’s also why attempts to portray pro-lifers as racists smack of disingenuousness.,the-federalist,1,21.77,18.67
"With the arrival of one virus, our legal rights seem to have been deemed irrelevant, completely subordinated to the arbitrary whims of politicians, all in the name of 'safety.'",the-federalist,1,21.77,18.67
The new numbers from Gallup are an unwelcome sight for Democrats after kicking off the week with a disaster caucus in Iowa who and simultaneously anticipating a Trump acquittal in the Senate. Trump will also now have the opportunity to shine in his newfound approval in Tuesday night’s address to the nation while Democrats are in disarray.,the-federalist,1,21.77,18.67
Democrats have made it clear they will sandbag the people we’ve elected to govern if we refuse to vote for Democrats. ,the-federalist,1,21.77,18.67
"A gaggle of representatives from theologically liberal denominations recently issued a statement against Christian nationalism in America, claiming that it threatens both American democracy and the ability of our religious communities to live in peace.",the-federalist,0,21.77,18.67
"Moynihan never described the specific spiritual benefits that would arise from the kind of cutbacks needed to solve a future government debt crisis. But in explaining how excessive public spending undermines traditional values, he was clearly suggesting subsequent belt-tightening could have the reverse effect.",the-federalist,0,21.77,18.67
Time Magazine Naming Joe Biden ‘Person Of The Year’ Makes Total Sense For Today’s Boot-licking Media,the-federalist,1,21.77,18.67
[Newsoms's] obsession with masks has created an almost hostile environment in our neighborhoods and streets.,the-federalist,1,21.77,18.67
Christians should make clear that the perpetuation of objectionable vaccines and the lack of alternatives is a kind of coercion.,the-federalist,1,21.77,18.67
"Young white men, reacting to social and educational constructs that paint them as the embodiment of historical evil, are fertile ground for white supremacists.",the-federalist,1,21.77,18.67
A specter is haunting the West; our elites see intolerant authoritarianism—along with a plethora of related “-phobias” and “-isms”—everywhere.,the-federalist,1,21.77,18.67
Black Lives Matter In Public Schools Is Turning Kids Into Little Marxists,the-federalist,1,21.77,18.67
"Worth noting, however, is that Democrats have also been notably two-faced on gun control.",the-federalist,0,21.77,18.67
"We used to think of interracial marriage as a sign of social progress. Now, thanks to The New York Times, we know it’s just another sinister tool of white supremacy.",the-federalist,1,21.77,18.67
"It’s a trap because a college education doesn’t guarantee a good job. For years, the return on investment for higher education has steadily declined. More than 40 percent of recent college graduates are underemployed and work in jobs that do not require a college education.",the-federalist,0,21.77,18.67
"While Pace receives her spiritual grace from a Christian God, science has shown that faith in a supernatural wonder, whatever it may be, that bears powerful benefits on an individual’s mental and even physical well-being.",the-federalist,0,21.77,18.67
"For AOC and her mobbing cohorts that have been seen disrupting meals in Pittsburgh, San Diego, D.C., and other American cities, the fight is too great for people to waste time enjoying their lives.",the-federalist,1,21.77,18.67
"Republicans will claim that they prioritize pro-life policies, and democrats will keep abortion sacrosanct.",the-federalist,1,21.77,18.67
Kamala Harris Attacks Efficacy Of Coronavirus Vaccine Because Orange Man Bad,the-federalist,1,21.77,18.67
Tens of thousands rallied peacefully and the news media treated it like it was the start of the second civil war or at least another violent confrontation like Charlottesville.,the-federalist,1,21.77,18.67
"Indeed, Black Lives Matter and its attendant ideology contain all the elements of a religion: it promulgates doctrines that are explicitly normative, it has a cosmology and a morality, its claims are not subject to or consistent with scientific proofs.",the-federalist,1,21.77,18.67
"It was not just Wallace's interruptions or poor management that cemented his role as worst debate moderator of all time, but the off-topic and ridiculous framing of his questions.",the-federalist,1,21.77,18.67
"Although Facebook Chief Operating Officer Sheryl Sandberg specified that her donation to Planned Parenthood Action Fund was a personal one, and not associated with Facebook, it is worth noting that in the last year the social media giant Sandberg leads has been caught censoring pro-life political ads.",the-federalist,0,21.77,18.67
"Abortion ends lives, hurting women and preborn children.",the-federalist,0,21.77,18.67
Amazon first refused to publish a book skeptical of the mainstream narrative on the novel Wuhan coronavirus while still continuing to promote works by anarchists and Adolf Hitler.,the-federalist,1,21.77,18.67
