text,source,label,reliability,bias
"Sanders also claims his Green New Deal plan will create 20 million jobs, which will effectively create a new tax base and eliminate the need for $1.31 trillion in “federal and state safety net spending due to the creation of millions of good-paying, unionized jobs.”",breitbart,0,31.15,13.7
"During a town hall on CNN on Thursday, 2020 Democratic presidential candidate Sen. Elizabeth Warren (D-MA) stated that nothing will be as effective in combatting sexist media coverage “as electing a woman president of the United States.”",breitbart,0,31.15,13.7
"Not surprisingly, Bernie Sanders has been among the most vocal, lamenting the lack of centralized control in the American healthcare system.",breitbart,0,31.15,13.7
"The Muslim population of England is now estimated at over three million, according to official estimates — exceeding the total populations recorded for Wales or Northern Ireland in the 2011 census.",breitbart,0,31.15,13.7
Elite Pete Buttigieg Claims He Was 'Shaped by the American Heartland'.,breitbart,1,31.15,13.7
Wikipedia’s own articles on the Floyd protests similarly reflect the Foundation’s abandonment of neutrality by being unduly skewed towards smearing President Donald Trump while downplaying protestor violence and the violent Antifa group’s involvement.,breitbart,1,31.15,13.7
It amazes me that even intelligent people – including one or two politicians and commentators on the right who really should know better – are taking these disgusting Black Lives Matter/Antifa protests at face value.,breitbart,1,31.15,13.7
"While Democrat presidential hopefuls aim to weaponize the tax cuts, Elaine Parker, chief communications officer of Job Creators Network (JCN), told Breitbart News in an exclusive interview in January that it is precisely what will assist Trump in making his case to the American people.",breitbart,0,31.15,13.7
"Long-simmering tensions between Japan and South Korea exploded at the beginning of July, when Japan imposed restrictions on the export of chemicals crucial to electronics manufacturing to South Korea. ",breitbart,1,31.15,13.7
Wikipedia’s coverage of other contentious political topics such as abortion were also criticized with Sanger singling out Wikipedia claiming abortion is “one of the safest procedures in medicine.”,breitbart,1,31.15,13.7
"Though Trump has successfully increased wages by four percent over the last 12 months for America’s blue collar and working class by decreasing foreign competition through a crackdown on illegal immigration, experts have warned that those wage hikes will not continue heading into the 2020 election should current illegal immigration levels keep rising at record levels.",breitbart,0,31.15,13.7
Democrat presidential hopeful Sen. Amy Klobuchar (D-MN) attempted to slam Democrat challenger former New York City Mayor Michael Bloomberg after he said it takes him a “long time” to get materials together to release his tax returns and claimed he “can’t go to TurboTax.”,breitbart,1,31.15,13.7
This comes in response to Biden and members of his so-called coronavirus task force suggesting another shutdown may be necessary as COVID-19 cases are spiking in some areas of the United States.,breitbart,1,31.15,13.7
"Also, Biden told a New Hampshire audience in February that PLCAA gave gun makers “a loophole that does not allow them to be sued for the carnage they are creating,” Breitbart News reported.",breitbart,0,31.15,13.7
"The number of abortions performed in 2017-2018 was 11,373 more than the abortions performed the year before that, a trend that shows that while Planned Parenthood officials once said abortion should be “safe, legal, and rare,” today they omit the word “rare” in their mantra as they perform more abortions each year.",breitbart,0,31.15,13.7
"Home Secretary Priti Patel said that in response to the surge of illegal migrants, the government will look into how to speed up the deportation process, possibly to be modelled on Australia’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth’s “stop the boats” policy.",breitbart,0,31.15,13.7
The LGBT lobby group Accountable for Equality has launched an attack on Christian pastor Franklin Graham for recruiting Christian volunteers for coronavirus relief work in New York.,breitbart,1,31.15,13.7
President Donald Trump touted how his reversal of Obama-era regulations on the fossil fuel industry has led to the United States being the largest producer of oil and natural gas in the world during his State of the Union address on Tuesday at the U.S. Capitol.,breitbart,0,31.15,13.7
"The Boeing Company is set to lay off more than 12,000 Americans in the midst of the Chinese coronavirus crisis while planning an expansion in India.",breitbart,1,31.15,13.7
"The text implies Biden, if elected president, would fully enforce the transgender ideology on 325 million Americans, whether in sports, the military, K-12 schools, and healthcare.",breitbart,1,31.15,13.7
"Earlier in the event, Biden vowed as president to hold energy giants liable for global warming and made a pledge to even jail executives.",breitbart,0,31.15,13.7
What will stop the hyper sexualization of our children by the counterfeit sexual freedom culture?,breitbart,1,31.15,13.7
"The mayor of Minneapolis called Wednesday for criminal charges against the white police officer seen on video kneeling against the neck of a handcuffed Floyd, the black man who complained that he could not breathe and died in police custody.",breitbart,0,31.15,13.7
"For Democrats, this wave or new regulation, censorship, and civic pressure will free the less-than-one-percent of people who say they are transgender from the oppressive, outdated rules of male-dominated supremacy.",breitbart,1,31.15,13.7
Joe Biden’s ‘Unity’ Platform with Bernie Sanders Gives Free Health Care to DACA Illegal Aliens,breitbart,1,31.15,13.7
"AOC Ignores 130% Murder Increase in NYC, Claims Unemployment Leads People to ‘Shoplift’ Bread",breitbart,1,31.15,13.7
"That is what we are doing every day, exposing the deep state, their allies and the corrupt liberal media that enables them. ",breitbart,0,31.15,13.7
"Larry Kudlow, one of President Donald Trump’s main economic advisers, told the Republican National Convention (RNC) on Tuesday night that Joe Biden’s plan to raise taxes as the economy emerged from the coronavirus pandemic was “crazy.”",breitbart,0,31.15,13.7
"As anarchists tear down statues and deface monuments to America’s Founders and those of President Abraham Lincoln and even slavery abolitionist Frederick Douglass, Lin-Manuel Miranda has been silent on this violence on America’s history.",breitbart,0,31.15,13.7
"This prohibition is but the first portion of the implementation of I-1639, the gun control initiative pushed by millionaires and billionaires and passed by voters on November 6, 2018.",breitbart,0,31.15,13.7
President Donald Trump ridiculed former Secretary of State Colin Powell on Sunday for endorsing former Vice President Joe Biden for president.,breitbart,1,31.15,13.7
Quite how ‘woke’ is synonymous with ‘quality’ Wenger could not explain: probably because the two concepts are antithetical.,breitbart,1,31.15,13.7
"But of course, Joe Biden and the leftist cabal who will control him will never allow that, and the sheep’s clothing Democrats and fake media outlets like NBC News are using to push AFFH and demonize its critics, like Trump, is race and racism.",breitbart,1,31.15,13.7
The group claims “systemic racism” has made it difficult for black individuals to obtain birth control and enjoy “reproductive freedom.”,breitbart,1,31.15,13.7
President Donald Trump on Friday announced that he has waived interest payments on all federal student loans to help alleviate financial strain as the United States combats the spread of the coronavirus.,breitbart,0,31.15,13.7
"But few people who describe themselves as transgender wish to live as members of the opposite sex, and even fewer wish to undergo cosmetic surgery.",breitbart,0,31.15,13.7
"NYPD Commissioner Dermot Shea on Monday expressed support for diverting funds away from the police department and to other areas, like youth programs.",breitbart,0,31.15,13.7
Ingraham began the exchange by noting American graduates’ salaries have been suppressed by the flood of foreign graduates.,breitbart,1,31.15,13.7
"In February, Breitbart News’s John Binder reported that Trump’s travel ban halted almost all legal immigration from countries designated as sponsors of terrorism.",breitbart,1,31.15,13.7
"In so doing, Hawley, populist firebrand that he is, showed that he was willing to overturn the stale orthodoxies that have mildewed our economy and undermined our security.",breitbart,1,31.15,13.7
"They back more gun control laws, deflecting blame and hoping that somehow making some 300 million guns disappear nationwide will prove to be easier than keeping children in their own cities away from stray bullets.",breitbart,1,31.15,13.7
"Democrat leaders have distanced themselves from the push to “defund the police,” which has become a battle cry for many Floyd protesters.",breitbart,0,31.15,13.7
The protests in London come days after Black Lives Matter and Antifa flooded the streets of the British capital over the weekend — with little to no regard for the government-mandated social distancing — calling “to burn this shit down” and hailing the chaos and riots in America as a sign that the “West is Falling”.,breitbart,1,31.15,13.7
A report compiled by members of the French Senate has detailed the spread of political Islam across France and listed 44 proposals to combat radical Islamist ideology.,breitbart,0,31.15,13.7
"Regardless of the chatter and ongoing analysis from political pundits, commentators, and officials, Harris has a well-documented record of embracing radical progressive ideas, touting them herself on numerous occasions.",breitbart,0,31.15,13.7
"Joe Biden can count among his many celebrity activists, Cardi B, who has told New York police “fuck you,” said Minnesota rioters had “no choice but to loot and steal after George Floyd’s death, and has revealed herself as a gun control advocate.",breitbart,1,31.15,13.7
"The open letter — Millionaires Against Pitchforks — has been released to coincide with the orgy of virtue-signalling by the globalist elite at the World Economic Forum in Davos, Switzerland.",breitbart,1,31.15,13.7
"As Breitbart News reported, Bloomberg and the left are embracing the transgender ideology despite scientific facts.",breitbart,1,31.15,13.7
The Grammy-winner condemned those smearing every police officer and called out those making Floyd’s death about race.,breitbart,0,31.15,13.7
"In a bizarre and unexpected twist, pop super star Lana Del Rey is being smeared as “racist” over an Instagram post in which she slammed modern-day feminism.",breitbart,1,31.15,13.7
"A three-year-old girl in China’s Jiangsu province died after receiving a rabies vaccination last month, an ominous development in light of persistent scandals over low-quality and improperly-handled vaccines.",breitbart,1,31.15,13.7
"Celebrities have already pledged to donate more than $115 million to Black Lives Matter and various social justices causes, while various mega-corporations have pledged to donate more than $454 Million.",breitbart,0,31.15,13.7
The New Way Forward Act is the single most radical piece of legislation we have ever seen proposed in this country — ever.,breitbart,1,31.15,13.7
"As Breitbart News most recently reported, blue-collar Americans in landscaping, conservation work, the meatpacking industry, construction industry, and fishing jobs have had their wages dragged down by foreign workers imported through the H-2B visa program.",breitbart,1,31.15,13.7
China appears to be feeding off similar complaints from the left in the United States. Complaints about partisan “gridlock” are perennial and grow especially loud when Democrats and their highly sympathetic media are the ones complaining about Republicans getting in their way.,breitbart,1,31.15,13.7
"Carlson warned if Trump was unsuccessful in efforts to restore order, he could lose the 2020 presidential election.",breitbart,0,31.15,13.7
The left-wing Antifa and Black Lives Matter terrorists will probably try to attack the suburbs and Rural America in an indirect way — going after power stations and the like.,breitbart,1,31.15,13.7
The Polish president promised to ban the propagation of LGBT ideology in public institutions and the promotion of homosexuality in schools.,breitbart,1,31.15,13.7
The House Democrats’ coronavirus recovery bill allows several hundred thousand foreign workers to get college jobs or blue-collar jobs while millions of Americans lose their careers.,breitbart,0,31.15,13.7
What was once a must-see stage show drawing celebrities and fans from around the world is now the latest target of a woke mob of leftists hellbent on castigating America’s founding and its founders as nothing more than bigots and slave owners.,breitbart,1,31.15,13.7
"Netflix disappointed investors when the streaming entertainment giant reported domestic subscriber growth that missed forecasts for the third straight quarter, signaling continued weakness at home as the company supports leftist politics and faces increasing competition from Disney, Apple, and other studios.",breitbart,1,31.15,13.7
"Warren, citing the recent outbreak of the coronavirus, which has resulted in at least 80 deaths in China, released a plan aimed at “preventing, containing, and treating infectious disease” in the U.S. and abroad.",breitbart,0,31.15,13.7
"Now, with Democrats in control of the House of Representatives after the midterm elections, and with states like New York and Virginia among others pushing boundaries on abortion to extremes, the Republicans in Congress is rolling out a long-term push to force the Democrats to hold a vote on the bill.",breitbart,0,31.15,13.7
"Pope Francis issued a severe indictment Wednesday of humanity’s failure to care for the planet, as environmentalists commemorate the 50th anniversary of “Earth Day.”",breitbart,0,31.15,13.7
"Many conservatives came to Hawley’s defense, slamming Tapper’s attack on the Missouri senator.",breitbart,1,31.15,13.7
"Issuing a defiant call to arms to grassroots Republicans, former White House chief strategist Steve Bannon railed Friday against dangerous “global elites” and the Silicon Valley “lords of technology” whom he said are robbing U.S. citizens of jobs, wealth and opportunity.",breitbart,1,31.15,13.7
Edwards’ allies are pushing a narrative that supporting Rispone is akin to being a racist like infamous white supremacist David Duke.,breitbart,1,31.15,13.7
"President Trump said during the February State of the Union that, “The American patient should never be blindsided by medical bills.”",breitbart,0,31.15,13.7
Rap superstar Kanye West has hinted at postponing his bid for the U.S. presidency after questioning whether all black people should be voting for Democratic nominee Joe Biden.,breitbart,0,31.15,13.7
23 people were arrested for offences including assaulting police officers at the Antifa and Black Lives Matter demonstrations in London on Sunday.,breitbart,0,31.15,13.7
"The British government will attempt to mitigate the economic, social, and business impacts of the coronavirus outbreak with a combination of tax cuts and new spending, the chancellor announced Wednesday, the first of the new Boris Johnson government.",breitbart,0,31.15,13.7
NBC’s Brooklyn Nine-Nine star Terry Crews appeared to respond on Monday to the backlash he received over the weekend after posting a warning that black and white Americans need to work together or risk more division and misunderstandings.,breitbart,0,31.15,13.7
CBS Late Show host Stephen Colbert claimed on Tuesday that President Donald Trump’s describing himself as a “nationalist” serves as an indication of his hidden sympathy for white nationalist movements such as Ku Klux Klan.,breitbart,1,31.15,13.7
"But across the country, Americans were confronting a horrific landscape of downtown retail districts being destroyed by mobs Sunday as police did nothing to intervene.",breitbart,1,31.15,13.7
"Despite Portman’s insistence that she has tried to advance female directors, only one of her feature films was directed by a female.",breitbart,0,31.15,13.7
"Indeed, as an aside, one wonders what Obama’s vice president, Joe Biden, thinks of all this: Has he learned the lesson of Iraq and other quagmires?  Has he rethought trade with China? Those are certainly good questions to be answered during the remainder of the 2020 campaign season.  ",breitbart,0,31.15,13.7
The National Republican Senatorial Committee slammed Senate Democrats for blocking the legislation.,breitbart,1,31.15,13.7
"Swedish climate worrier Greta Thunberg has taken a swipe at Australia’s leaders as the bushfire disaster rages on, delivering demands for action tempered by her own advice for solutions to the problem convulsing the land Down Under.",breitbart,0,31.15,13.7
Shupe acknowledged achieving the first “non-binary” sex designation was a win for the radical LGBTQ lobby.,breitbart,1,31.15,13.7
Goddamn the Democrats who coddle these left-wing terrorists.,breitbart,1,31.15,13.7
ABC 7 reported that the shootings began about 6 p.m. Friday and continued until just before midnight Sunday.,breitbart,0,31.15,13.7
"A protester could be seen throwing an object at Frey as he slinked away. Biden, so far, has enjoyed the luxury of remaining in his basement, hidden away from volatile activists who want answers.",breitbart,1,31.15,13.7
Rep. Ilhan Omar (D-MN) on Tuesday proposed legislation that would extend cash benefits from the latest emergency coronavirus relief measure to members of “mixed status” families and stressed that the next stage of relief must extend cash payments to non-citizens.,breitbart,0,31.15,13.7
"A report by the United Nations (UN) falsely blamed President Trump for the detention of 100,000 migrant children who, in fact, were held in federal immigration custody in 2015 by President Obama.",breitbart,0,31.15,13.7
"More broadly, Biden has an uphill battle trying to claim that he backs small business. He served eight years as vice president in one of the most anti-business administrations in U.S. history. ",breitbart,1,31.15,13.7
Both Pollak and McSally described recent and ongoing leftist-driven riots and violent protests as contemporary reminders of the importance of the Second Amendment.,breitbart,0,31.15,13.7
There’s only one reason the left-wing terrorists in Antifa and Black Lives Matter always-always-always focused their marauding in left-wing cities: they know the populace is defenseless.,breitbart,1,31.15,13.7
"Obama’s claim that “history” was on his side is arguably false. The massive, historically unprecedented wave of immigrants crashing across the U.S. southern border is a political phenomenon, set in motion by the 1965 Immigration and Nationality Act and accelerated by the Obama administration’s disastrous Deferred Action for Childhood Arrivals (DACA).",breitbart,1,31.15,13.7
"And as discussed below, the idea that there is a real personal trait called “gender” that challenges or invalidates the identity significance of biological sex is equally fallacious.",breitbart,1,31.15,13.7
The cost of college tuition is increasing at the same time the federal government is originating and managing 93 percent of all student loans and has launched a liberal student loan forgiveness program – all of which means the burden of increasing amounts of student debt has been taken up by taxpayers at the same time average college students are spending less time with their studies.,breitbart,0,31.15,13.7
He misses the fact that the bank shooting highlighted the failure of gun control–particularly Florida’s red flag law and waiting periods–rather than the need for it.,breitbart,0,31.15,13.7
An angry Senate Majority Leader Mitch McConnell (R-KY) slammed Democrats for voting against the bill and blamed House Speaker Nancy Pelosi (D-CA) for nixing bipartisan negotiations over a coronavirus package.,breitbart,1,31.15,13.7
"Joe Biden’s (D) selection of Sen. Kamala Harris (D-CA) as his running mate is emblematic of the progressive shift steadily embraced by the former vice president, as Harris’s record displays her radical, far-left ideology, despite the more moderate demeanor she attempted to display during her failed presidential bid.",breitbart,1,31.15,13.7
"Police returned fire and wounded the suspect, and he was hospitalized thereafter.",breitbart,0,31.15,13.7
Bloomberg looked like that 3-point favorite in college football walking into a trap game unprepared/looking ahead on the road and getting walloped by the home dog.,breitbart,1,31.15,13.7
"While sexual ambiguity does occasionally occur, the authors note, “intersex individuals are extremely rare, and they are neither a third sex nor proof that sex is a ‘spectrum’ or a ‘social construct.’”",breitbart,1,31.15,13.7
"Protests also took place in the German capital of Berlin, with Reuters reporting “several hundred” demonstrators with placards bearing slogans such as “Justice for George Floyd”, “Stop killing us”, and “Who’s neckst” [sic] rallying outside the U.S. embassy.",breitbart,0,31.15,13.7
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,breitbart,0,31.15,13.7
Wealthy American corporations are using their money to signal they support the protests taking place across the country in the wake of a black man’s death at the hands of police in Minneapolis on Memorial Day.,breitbart,0,31.15,13.7
"In his failed bid for the Democrat nomination for 2020, Beto O’Rourke said churches that oppose same-sex marriage should lose their tax-exempt status.  In other words, toe the non-Biblical party line or else!",breitbart,1,31.15,13.7
"But Never Trumpers are not decent people. All that matters to them is media money and cable news fame,  and these mercenary grifters know their grift as house-trained conservatives feted by the corporate media ends the moment they choose Trump over anyone, including Jurassic Communist.",breitbart,1,31.15,13.7
"“You know, there’s over 100 million people with preexisting conditions,” he said, claiming, “They weren’t able to get insurance before; now they cannot be denied insurance.”",breitbart,1,31.15,13.7
"According to The Guardian, many people are fearful of getting tested because of the possible anti-LGBT backlash they might receive.",breitbart,0,31.15,13.7
Here — keep a sick bag handy as you watch — are some Hollywood celebrities putting their special actor voices on to tell us how ashamed they are of being white.,breitbart,1,31.15,13.7
"Pro-Life Advocates Lay 3,000 Flowers Outside SCOTUS to Remember Preborn.",breitbart,0,31.15,13.7
"Save the Children made several recommendations addressed to governments and armed groups to ensure the protection of children, urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas.",breitbart,0,31.15,13.7
She said she came to her conservatism by studying history without the filter Democrats have put on racism in the United States.,breitbart,0,31.15,13.7
"Democrat presidential candidate Joe Biden urged members of the U.S. Women’s National Soccer team to keep fighting for equal pay, after a judge threw out their lawsuit claiming discrimination.",breitbart,0,31.15,13.7
Emilie Kao went on to note that women’s sports has already been undermined by the transgender movement.,breitbart,0,31.15,13.7
"In February, Mexican illegal alien Pablo Hernandez was driving a pick-up truck when he struck a six-year-old boy and a 16-year-old teenage boy as they were crossing the street. ",breitbart,1,31.15,13.7
Trump has made the deliberate choice to be the “divider-in-chief” and created a mindset of “us vs. them” that is tearing our nation apart.,fox-news,1,35.44,11.06
The U.S. moved aggressively over the past year to reduce the number of asylum seekers arriving at its southwest border through a series of measures aimed at making it a less attractive option.,fox-news,0,35.44,11.06
"Thunberg lambasted business and political elites gathered at WEF Tuesday for not doing enough to tackle climate change, warning that time was running out.",fox-news,0,35.44,11.06
"A vaccine is not a requirement for holding next year's postponed Olympics and Paralympics, the CEO of the Tokyo Games said Friday.",fox-news,0,35.44,11.06
A Biden victory would be a victory for violence in the streets reinforced by an anti-police and pro-criminal bias.,fox-news,1,35.44,11.06
"Pregnancy is not a disease cured by abortion, and using American tax dollars to prop up an organization committed to abortion is a misuse of scarce resources.",fox-news,1,35.44,11.06
Activists’ frustration has only compounded since Chief Executive Mark Zuckerberg’s decision last month to allow two posts by President Trump that many Facebook employees and outside advocates believe broke the company’s content rules.,fox-news,0,35.44,11.06
"The man who allegedly opened fire at a Walmart in El Paso, Texas, this past August, killing 22 people and injuring 24 others, was handed a 90-count indictment charging him with federal hate crimes Thursday.",fox-news,0,35.44,11.06
Helen Maroulis was one of the most celebrated Olympians in 2016 when she became the first American woman to win a gold medal in wrestling.,fox-news,0,35.44,11.06
"In a Biden administration, the Loony Left will be in charge of policy -- people who want to defund the police.",fox-news,1,35.44,11.06
"A funeral for a Bangladeshi religious leader drew around 100,000 people in defiance of nationwide coronavirus lockdown.",fox-news,0,35.44,11.06
Facebook said it was removing more hate speech and using its platform to mobilize Americans to register to vote.,fox-news,0,35.44,11.06
Health and Human Services (HHS) Secretary Alex Azar said it’s “irresponsible” to suggest politics are at play in the race to approve a coronavirus vaccine.,fox-news,0,35.44,11.06
"Last month a business owner in Clifton, N.J., posted a hand-scrawled sign in his window reading, “Speak English or pay $10 extra.”",fox-news,0,35.44,11.06
"Floyd, 46, who died in police custody after an officer kneeled on his neck for over eight minutes -- is set to be laid to rest next to his mother in the suburb of Pearland after six days of mourning and memorial services spanning several cities and states, including Minneapolis, Minn., and North Carolina.",fox-news,0,35.44,11.06
"Saudi Arabia already shut down access to one of the holiest sites in Islam, the Kaaba, the cubic building at the Grand Mosque in the Muslim holy city of Mecca, over coronavirus fears.",fox-news,0,35.44,11.06
"Beto O'Rourke defends Ilhan Omar, assails Trump as 'racist' as his celebrity status wanes",fox-news,1,35.44,11.06
"Alphabet Inc.’s Google, the world’s largest online advertising platform, blocked advertising from finance blog ZeroHedge.com last week because of what it deemed hateful comments from users posted to the website’s articles.",fox-news,0,35.44,11.06
"Ocasio-Cortez, who advocates for democratic socialism, is not the only Democrat in Washington, D.C., honing in on billionaires these days.",fox-news,0,35.44,11.06
Two Muslim men say they were booted off an Alaska Airlines flight in February because of text messages they sent in Arabic.,fox-news,1,35.44,11.06
"Climate change, which is the subject of fierce debate, may lead to a ""substantial increase"" in the number of extreme rainstorms, according to a startling new study by NASA.",fox-news,0,35.44,11.06
"""Orange Is the New Black"" star Yael Stone is renouncing her U.S. green card to return to her native Australia in order to fight climate change.",fox-news,0,35.44,11.06
A man was sent to jail for 16 months Friday for calling in a bogus bomb threat at a London airport because he was running late and wanted to delay his flight.,fox-news,0,35.44,11.06
"A Minnesota man in his 60s who attended the Sturgis Motorcycle Rally in South Dakota last month has died from COVID-19, health officials said Wednesday.",fox-news,0,35.44,11.06
Trump has publicly taken aim at Germany – even threatening last year to impose tariffs on foreign cars sold in the U.S. – over trade deficits.,fox-news,0,35.44,11.06
"Democrats have been nervous about pitching higher taxes, although a number have said they would reverse some of President Trump’s 2017 tax cuts.",fox-news,0,35.44,11.06
"Semenya, a two-time Olympic champion in the 800 meters, will now be forced to medicate to suppress her testosterone levels if she wants to defend her world title in September in Doha, Qatar.",fox-news,0,35.44,11.06
"Davis, who is a leader on social justice causes off and on the field, told Sports Illustrated’s Jets Country over the weekend that he welcomes “Lift Every Voice and Sing” but knows there’s still more to be done when it comes to racial equality in the U.S.",fox-news,0,35.44,11.06
"However, social media watchdogs are foaming at the mouth over the choice to place a teen climate activist on a panel with public health experts.",fox-news,1,35.44,11.06
"Indian Prime Minister Narendra Modi’s Hindu nationalist party was given a stunning defeat by a regional party Tuesday in elections in the national capital that were seen as a referendum on his policies, including a new national citizenship law that excludes Muslims.",fox-news,0,35.44,11.06
"As people sip cafecito and eat croquetas at the landmark restaurant, the buzz here these days is what Cubans say is the alarming rise of Democratic presidential frontrunner Sen. Bernie Sanders, whose unabashed defense of late Cuban dictator Fidel Castro has riled Cuban-Americans who view his comments as a personal attack.",fox-news,1,35.44,11.06
The new year brought continued tensions along the U.S.-Mexico border as U.S. authorities fired tear gas at migrants from the Central American caravan that has gathered there.,fox-news,0,35.44,11.06
"The gruesome three-hour incident occurred between students of Jawaharlal Nehru University, who were protesting a fee hike on education, and youth wing members of Rashtriya Swayamsevak Sangh, a group closely tied to India's ruling Bharatiya Janata Party (BJP).",fox-news,0,35.44,11.06
New Orleans Saints linebacker Demario Davis expressed his support for the NFL’s reported plans of playing the Black national anthem before all Week 1 games during the 2020 season.,fox-news,0,35.44,11.06
"Jose Acosta, 33-year-old Honduran immigrant, snuck into the U.S. eight months ago in Eagle Pass, Texas, but was apprehended weeks later in Houston on his way to a job in North Carolina.",fox-news,1,35.44,11.06
Florida student says high school rejected pro-life club for 'controversial' views.,fox-news,1,35.44,11.06
"The protesters also chanted the name of George Floyd, an unarmed black man in Minneapolis who was allegedly killed by police after an officer kneeled on Floyd’s neck for almost nine minutes.",fox-news,0,35.44,11.06
"Shortly before President Trump signed phase one of the historic trade deal with China, a Chinese pastor described the fear and intimidation believers are enduring under the Communist government.",fox-news,0,35.44,11.06
Hundreds of mourners said their last goodbyes to George Floyd on Tuesday in a packed memorial service in Houston.,fox-news,0,35.44,11.06
Chinese officials demanded a public apology from a Danish newspaper on Tuesday for publishing a cartoon replacing the five stars on the national flag of the People's Republic of China with drawings of five microscopic particles of the coronavirus.,fox-news,0,35.44,11.06
"They came to the United States from all corners of the globe -- Somalia, Rwanda, El Salvador, the Balkans, Germany, Iraq -- claiming to have been persecuted but, in reality, they were the persecutors.",fox-news,1,35.44,11.06
"After that phone call, police asked the couple to come in for questioning, prompting them to flee Saudi Arabia, a country long known for draconian laws against homosexuality.",fox-news,1,35.44,11.06
"In Francis, Thunberg has found a kindered spirit. The Jesuit pope has made fighting climate change and caring for God's creation a pillar of his papacy.",fox-news,0,35.44,11.06
"Monday's incident at the Suchiate River, which separates Mexico and Guatemala, underscores the challenges facing Mexican authorities tasked with containing the large group of migrants at the behest of the Trump administration.",fox-news,0,35.44,11.06
Donald Trump is calling on lawmakers to completely ban any and all Muslims from entering the U.S. in order to protect the homeland amid heightened national security concerns.,fox-news,1,35.44,11.06
"On every equality issue is the same picture with today's Democrats, signaling their virtue with social justice slogans, while pushing policies that would hurt African-Americans instead of helping them.",fox-news,1,35.44,11.06
"Many of the biggest digital platforms are under political pressure over how they police their sites, heightened by widespread protests spurred by the killing of George Floyd and other issues of police brutality.",fox-news,0,35.44,11.06
"The owner of a restaurant in Minneapolis that was damaged during protests of the death of George Floyd, a black man who died while being detained by a white police officer, has said he stands with the community, despite the damage to his business.",fox-news,0,35.44,11.06
"Rose, who ran ads bashing de Blasio in his freshman bid for Congress two years ago, also took aim at the mayor's overall COVID-19 response from testing to school strategy.",fox-news,0,35.44,11.06
"French President Emmanuel Macron on Sunday declared his full support for the fight against racism, but refused to let his country take down statues of controversial, colonial-era figures.",fox-news,0,35.44,11.06
"An investigative journalist whose exposés on the deep-rooted corruption in African soccer led to the downfall of a member of the high-powered FIFA Council was shot dead Wednesday, months after a Ghana politician called for retribution against him.",fox-news,0,35.44,11.06
"The trio ended up on the wet, slippery wall after smugglers abandoned them.",fox-news,0,35.44,11.06
"CTE is a degenerative brain disease that has been found in former players of North American football , soccer, hockey, rugby union and others exposed to repeated head injury.",fox-news,0,35.44,11.06
"Military ships and aircraft have been deployed to coastal communities in southeastern Australia cut off by raging wildfires that have raced towards the coast, trapping thousands as the death toll from the apocalyptic blazes continues to grow.",fox-news,0,35.44,11.06
"Justin Timberlake, a Tennessee native, says Confederate statues 'must be taken down'.",fox-news,0,35.44,11.06
Sen. Bernie Sanders on Tuesday unveiled a massive tax on the wealthiest Americans that aims to diminish income inequality -- a central theme of his campaign -- and at least begin to finance the steep price tags for the numerous government programs the Democratic presidential candidate is proposing.,fox-news,0,35.44,11.06
"On Tuesday, AOC once again ignited a media firestorm when she continued bashing President Trump's administration by alluding to Nazi Germany while describing the way Trump detained migrant families on the border.",fox-news,1,35.44,11.06
Some colleges are choosing to invite only a portion of students back to campus amid a resurgence in COVID-19 cases nationwide,fox-news,0,35.44,11.06
"An unidentified Mexican asylum-seeker took his own life Wednesday just yards from the U.S. border after he was denied entry, a report said.",fox-news,0,35.44,11.06
The flurry of hirings brought the NFL under fire Tuesday from those who think the league’s “Rooney Rule” – an NFL policy that requires teams to interview minority candidates for head coaching and senior football operations jobs – doesn't do what it's intended to do.,fox-news,1,35.44,11.06
A Biden victory would mean massive tax increases which would propel America into a depression.,fox-news,1,35.44,11.06
Newly empowered Democrats in Washington and statehouses across the country are flexing their legislative muscle with a host of tax proposals that would affect billionaires and blue collar alike.,fox-news,1,35.44,11.06
"For more than a month, in the aftermath of George Floyd's death, the Black Lives Matter (BLM) movement has called for sweeping changes across the country in the bid to end racial injustices.",fox-news,0,35.44,11.06
"In March, President Trump signed an executive order closing the southern border to stop the spread of the virus from undocumented immigrants who are possibly infected.",fox-news,0,35.44,11.06
"Democrats this week approved legislation to require background checks for essentially all sales and transfers of firearms -- but rejected GOP-led efforts to amend the legislation to alert law enforcement authorities when gun buyers, including illegals, fail those background checks.",fox-news,0,35.44,11.06
Democrats took the first step to repeal President Trump’s expanding travel bans Wednesday at a House Judiciary Committee session that devolved into a debate on whether the restrictions amount to a Muslim ban and whether it’s OK to call Trump “occasionally honest”.,fox-news,0,35.44,11.06
Joe Biden's Fourth of July message focused on America's long history of racial injustice -- from slavery to George Floyd's death -- as he called for Americans to strive to achieve the country's founding ideal of equality.,fox-news,0,35.44,11.06
"After months of the president claiming that voting by mail will lead to fraud and a rigged election, the poll finds that 83% of Republicans say they are at least somewhat concerned that mail-in voting will lead to voter fraud.",fox-news,0,35.44,11.06
Primate research in the country was already pricey and controversial — but the coronavirus pandemic has been particularly bad for the monkey business.,fox-news,0,35.44,11.06
