,text,source,label,reliability,bias
1703,But he also said that Mr. Moore was not guilty of “forcible rape.”,the-new-york-times,0,40.94,-7.94
7060,"A record-breaking 158,682 people attended the games last year in Texas.",fox-news,0,35.44,11.06
6195,Mr. Scalise remained in the hospital on Thursday after a second surgery for internal injuries and a broken leg.,the-new-york-times,0,40.94,-7.94
6720,"His response: ""Well, I have people that actually have been studying it and they cannot believe what they're talking.""",huffpost,0,37.82,-10.75
2094,"""I think that freedom means freedom for everyone,"" the former vice president said.",huffpost,0,37.82,-10.75
4868,He said he's also working on an executive order to address the issue of tolerance.,fox-news,0,35.44,11.06
3221,"WASHINGTON — President Trump on Monday said the F.B.I. ruined the life of his former national security adviser and said his Democratic opponent for president, Hillary Clinton, suffered no consequences after she lied “many times” to the F.B.I.",the-new-york-times,0,40.94,-7.94
4734,"And I said, ’Baby, they don’t.’ Because we’re going to go in there, and we’re going to impeach the motherfucker.”",the-new-york-times,0,40.94,-7.94
6922,"He favored working with allies, and often spoke of how difficult it was to conduct American policy without the benefit of friends.",the-new-york-times,0,40.94,-7.94
5200,"The ARB, in its unclassified form, mentions that the attackers' motivation is the subject of an ongoing FBI investigation.",huffpost,0,37.82,-10.75
6835,"Ground troops moved into Syria in 2015 to combat ISIS in the region, amid an escalating Syrian civil war. ",fox-news,0,35.44,11.06
1501,She noted that thousands of federal workers in her state were not receiving paychecks.,the-new-york-times,0,40.94,-7.94
5865,"The Deputy Director, as the senior career FBI official, has the delegated authority to review and modify any disciplinary findings and/or penalty as deemed necessary in the best interest of the FBI.”",fox-news,0,35.44,11.06
7042,But state lawmakers and Republican Gov. Mike Pence have been defending and trying to explain the Religious Freedom Restoration Act ever since the governor signed it into law on Thursday.,fox-news,0,35.44,11.06
6862,"Additionally, forces were withdrawn despite the concern by many Republicans that “leaving would strengthen the hand of Russia and Iran, which both support Syrian President Bashar al Assad.”",huffpost,0,37.82,-10.75
6340,"It's possible that instead of an outright victory for Wal-Mart, the justices could issue a split decision of sorts and allow only the injunction part of the lawsuit to move forward.",fox-news,0,35.44,11.06
6556,And the men have a filial connection: acquaintances said that Mr. Bloomberg’s daughter Georgina is friends with Mr. Trump’s daughter Ivanka.,the-new-york-times,0,40.94,-7.94
7589,The site said the photo was tweeted to a female college student in Seattle.,huffpost,0,37.82,-10.75
4949,"“With today’s ruling, committed and loving gay and lesbian married couples will now be treated equally under our nation’s federal tax laws, regardless of what state they call home,” said Human Rights Campaign President Chad Griffin.",huffpost,0,37.82,-10.75
1263,"Prosecutors sealed details of the case because they feared that public disclosure would increase the risk of Mr. Stone fleeing or destroying or tampering with evidence, according to court documents.",the-new-york-times,1,40.94,-7.94
7788,One of the highest-profile Republicans in the House of Representatives – where national immigration reform will live or die this year – said he agrees with giving undocumented immigrants a chance to legalize their status.,fox-news,0,35.44,11.06
73,This was a relatively minor aspect of the Obama campaign's assault on McCain's Medicare record.,huffpost,1,37.82,-10.75
6591,"Labrador, who worked as an immigration attorney before serving in Congress, was part of a bipartisan group in the House that was working on a reform bill.",fox-news,0,35.44,11.06
1888,"As director of the IRS exempt organizations unit, she is in charge of the division overseeing nonprofit organizations, which includes the Cincinnati office that was the source of the inappropriate targeting criteria.",huffpost,0,37.82,-10.75
6666,"But ultimately, supporting him could hurt more conservative members with the House leadership.",the-new-york-times,0,40.94,-7.94
2275,"""I need to ask what she did (with the server) and when she did it and importantly why she did it,” he said on Fox News' ""On the Record with Greta Van Susteren.""",fox-news,0,35.44,11.06
6234,"Conaway then went on to demand Schiff immediately resign his committee chairmanship, saying that Republicans on the committee have “no faith in you.”",fox-news,0,35.44,11.06
4139,"Sen. Mitt Romney, R-Utah, whose views on the president and his policies have fluctuated, said Trump ""put forth a reasonable, good faith proposal that will reopen the government and help secure the border.""",fox-news,1,35.44,11.06
2492,"Many also vowed to stand in opposition to the Trump administration, gambling that Mr. Trump and congressional Republicans would disappoint voters and prompt a return to the Democratic Party they rejected.",the-new-york-times,0,40.94,-7.94
1978,'One party won't tax and will spend.,huffpost,0,37.82,-10.75
4369,"WASHINGTON — Donald Trump Jr. had multiple online conversations during the 2016 presidential campaign with WikiLeaks, the anti-secrecy group that last year released a hacked trove of Democrats’ emails, according to four congressional officials.",the-new-york-times,0,40.94,-7.94
1022,"Four states have legalized recreational marijuana, along with voters in D.C. -- though the D.C. measure is the subject of a congressional Republican effort to block its implementation.",huffpost,0,37.82,-10.75
3704,"Mr. Cohen said he initially lied because he did not want to contradict his congressional testimony, prosecutors said.",the-new-york-times,0,40.94,-7.94
4717,The Christian Broadcasting Network referred to her as a “foul-mouthed Islamic congresswoman.”),the-new-york-times,0,40.94,-7.94
6406,He added that “this class includes at least 544 store managers who are alleged to be discriminators and victims.”,the-new-york-times,0,40.94,-7.94
5527,The president's endorsement reflects their desire to unify as the general election battle between Clinton and presumptive rival Trump intensifies.,fox-news,0,35.44,11.06
179,"When one chamber of Congress is in session but not working, we the people still have to pay for members’ salaries and expenses, and for their police protection, and for keeping their lights and phones and coffee machines on.”",huffpost,0,37.82,-10.75
3745,He would need to replicate that early success to create an opening to build a wider coalition and compete deep into the primary schedule.,fox-news,0,35.44,11.06
2458,“We need the very best to lead us.,huffpost,0,37.82,-10.75
6632,There is always a chance that grassroots fervor in support of Labrador could gain a level of intensity that Boehner and McCarthy did not anticipate.,huffpost,0,37.82,-10.75
2316,"“Even Nixon didn’t destroy the tapes,” Mr. Priebus said, referring to the Watergate scandal that ultimately led to President Richard M. Nixon’s resignation.",the-new-york-times,0,40.94,-7.94
4334,"“WikiLeaks has such chutzpah that it allegedly tried to convince Trump Jr to leak his father’s tax returns & his own “Russian lawyer meeting” emails (he did),” Assange wrote.",fox-news,0,35.44,11.06
2272,"The South Carolina Republican set a deadline of May 1 for the interview and restated the committee is interested only in the deleted emails relating to Clinton’s response as secretary of state to the 2012 terror attacks on a U.S. outpost in Benghazi, Libya, in which four Americans were killed.",fox-news,0,35.44,11.06
7065,"Angie’s List, the business-rating website, this weekend put on hold plans to expand its Indianapolis headquarters.",fox-news,0,35.44,11.06
1400,Trump met with Democratic and Republican leaders of both chambers. ,fox-news,0,35.44,11.06
31,"A Romney campaign aide, though, said “that’s a distinction without a difference” since the “provider passes that reduction along to” patients.",fox-news,0,35.44,11.06
6909,"But Mr. Mattis’s core complaint was that Mr. Trump had lost sight of the importance of the competition for global power with Russia and China, who want “a world consistent with their authoritarian model.”",the-new-york-times,0,40.94,-7.94
5748,Members of the House voted 420-0 to release the report.,fox-news,0,35.44,11.06
7076,"Earlier Monday, Connecticut Gov. Dan Malloy (D) took a similar stand against the Religious Freedom Restoration Act, signed into law by Indiana Gov. Mike Pence (R) at a private ceremony last week.",huffpost,0,37.82,-10.75
7405,"After growing up in poverty in rural North Carolina, Cowan went to Duke University and then Northeastern University School of Law.",huffpost,0,37.82,-10.75
3238,"Both Facebook and Twitter have been under fire for allegedly censoring accounts, while ignoring rules violations by liberal and left-wing users. ",fox-news,0,35.44,11.06
168,These are two standout changes on a long list of new rules Republicans will institute in the House when they assume the majority on Jan. 5.,huffpost,0,37.82,-10.75
6380,"The mere certification of a class-action suit can prompt defendants to settle in light of the sums at stake, and the justices struggled to find a way to distinguish between gaps in pay that might have benign explanations and those caused by unlawful discrimination.",the-new-york-times,0,40.94,-7.94
3470,"""I wasn't suggesting the president's not a Christian.",fox-news,0,35.44,11.06
4593,The official told Fox News that the Utah Data Center is likely a repository for this material.,fox-news,0,35.44,11.06
5425,"Former President George Bush remained hospitalized in Houston, recovering from pneumonia, but a spokesman said he watched the ceremony on television.",the-new-york-times,0,40.94,-7.94
1897,She then invoked her Fifth Amendment right against self-incrimination and declined to testify at a House hearing on the agency’s actions.,the-new-york-times,0,40.94,-7.94
6679,"Trump said when he started seriously considering a presidential bid a few weeks back, he thought the president was native-born, but now he's not so sure.",fox-news,0,35.44,11.06
1074,"The measure also allows Congress to approve or reject such deals, but not amend them.",fox-news,0,35.44,11.06
4411,Critics of birthright citizenship say that the amendment was never intended to apply to children of two non-citizens -- and particularly those who have come to the country illegally.,fox-news,0,35.44,11.06
4560,"This year, he captured the nomination of a party whose hard-core activists remained suspicious of Mr. Romney’s late-in-life conversion to their cause.",the-new-york-times,1,40.94,-7.94
5148,One issue that may come up is the department's funding.,fox-news,0,35.44,11.06
1385,"""This is national security we’re talking about, we’re not talking about games,"" he told reporters. ",fox-news,0,35.44,11.06
3567,"""We kind of figured out what would be the best image to make out of that.""",fox-news,0,35.44,11.06
5107,"""We are disappointed by the government’s decision, but hardly surprised,"" he said.",huffpost,0,37.82,-10.75
2913,"Debate was mostly closed to the public, but the final version ""calls on the tea party and all people of good will to repudiate the racist element and activities within the tea party,"" said Hilary Shelton, director of the NAACP's Washington bureau.",fox-news,0,35.44,11.06
26,"The Ryan proposal, submitted again in the House earlier this year, would a decade from now give seniors government payments to purchase private plans or stay within the current system.",fox-news,0,35.44,11.06
7841,"Vega asserted the prosecution was ""politically motivated"" because of Hunter's early support of Donald Trump for president.",fox-news,0,35.44,11.06
3658,"According to BuzzFeed, “Cohen then acknowledged those instructions during his interviews with that office.”",huffpost,0,37.82,-10.75
7522,"Her standard rate was $225,000.",the-new-york-times,0,40.94,-7.94
1406,"Now, is the time for both parties to rise above the partisan discord, to set aside political convenience, and to put the national interest first,” he wrote.",fox-news,0,35.44,11.06
7681,"“I want the public to see my email,” Mrs. Clinton wrote in a Twitter post shortly before midnight, addressing the issue publicly for the first time.",the-new-york-times,0,40.94,-7.94
6943,This is just the most recent example of an administration at war with people of faith in this country.,fox-news,0,35.44,11.06
500,"""This country is capable of change. But change doesn't happen by itself.""",huffpost,0,37.82,-10.75
6289,Democrats backed him.,the-new-york-times,0,40.94,-7.94
437,"“As a result, in a manner compliant with all applicable laws, rules and regulations, the issuing of permits is being put on hold as the decision is being removed.”",the-new-york-times,0,40.94,-7.94
6535,"The financial industry tycoon ridiculed Trump’s statements on immigration, national security, foreign trade, and his use of overseas labor.",huffpost,0,37.82,-10.75
7272,"""Nothing the president is proposing would have stopped the massacre at Sandy Hook.",fox-news,0,35.44,11.06
4147,"I hope that instead of choosing the road of endless obstruction, Democrats will decide to work with him to reach an agreement and end the shutdown,” he said.",fox-news,0,35.44,11.06
4527,Top Senate leaders including Senate Republican Leader Mitch McConnell have condemned Akin's comments.,fox-news,0,35.44,11.06
3813,“This is nonsense.,huffpost,0,37.82,-10.75
1465,"In her first legislative act as speaker, Ms. Pelosi plans on Thursday to bring up two bills to reopen the government.",the-new-york-times,0,40.94,-7.94
3295,"""His conduct is unbecoming of a member of Congress.",fox-news,0,35.44,11.06
5019,"The Wall Street Journal reported Friday morning that AARP, one of the most influential lobbying groups in Washington, was softening its opposition to cutting retirement benefits.",huffpost,0,37.82,-10.75
5697,Those restrictions would be overturned by the For The People Act.,huffpost,0,37.82,-10.75
3128,"Asked why Sayoc appeared to be targeting Democratic politicians and others critical of Trump, Attorney General Jeff Sessions said he didn’t know but that the suspect “appears to be a partisan”",huffpost,0,37.82,-10.75
1979,"It is both of them together.""",huffpost,0,37.82,-10.75
7222,"Obama has said he will not meet with Netanyahu ahead of his speech in March, saying it would be ""inappropriate"" to meet with the leader two weeks before the Israeli elections.",huffpost,0,37.82,-10.75
5285,"And so, in this case, he decided to state clearly how he feels about making sure that people are treated equally, that there is a fairness and that our bedrock principles are upheld,"" Burton said.",fox-news,0,35.44,11.06
7833,"Critics worry that House Republican leaders and Senate Democrats are essentially negotiating a final deal, bypassing formal House-Senate negotiations, where conservatives had hoped to derail the process.",the-new-york-times,0,40.94,-7.94
3554,"Kathy Griffin admitted Tuesday she ""went too far"" on her latest photo shoot with controversial photographer Tyler Shields in which she is holding a bloodied mask of President Trump.",fox-news,1,35.44,11.06
7089,Indiana’s new law contains no reference to sexual orientation.,huffpost,0,37.82,-10.75
6560,"In 2014, Mr. Trump tweeted congratulations at Georgina for winning an equestrian tournament.",the-new-york-times,0,40.94,-7.94
1739,"Trump requested $5.7 billion for construction of the wall, while Democrats vowed to block any spending proposal that included such funding.",fox-news,0,35.44,11.06
3827,"Signing the letter were over a dozen Georgetown Jesuit priests, numerous members of the Theology and other departments including History, Government, Philosophy, School of Foreign Service and School of Nursing & Health Studies.",huffpost,0,37.82,-10.75
534,"A grand jury has been convened and was scheduled to meet Wednesday to begin hearing evidence, said Edward Magee, a spokesman for Robert P. McCulloch, the prosecuting attorney for St. Louis County.",the-new-york-times,0,40.94,-7.94
7735,The term “deep state” typically refers to a shadow government of agency officials who secretly plot to influence policy; they are usually associated with countries that have authoritarian elements that undercut democratically elected leaders.,the-new-york-times,0,40.94,-7.94
585,"Christie told supporters of his plans in a phone call Tuesday morning, according to NBC and the AP.",huffpost,0,37.82,-10.75
5045,"The Center on Budget and Policy Priorities, a progressive Washington think tank, estimates that Social Security keeps 13 million elderly Americans out of poverty.",huffpost,0,37.82,-10.75
4534,"""As I said yesterday, Todd Akin's comments were offensive and wrong and he should very seriously consider what course would be in the best interest of our country,"" said Romney in a statement.",huffpost,0,37.82,-10.75
1615,"All three men are under consideration, the administration officials said, even if Mr. Lieberman, who was Al Gore’s running mate in the 2000 presidential campaign, is the front-runner.",the-new-york-times,0,40.94,-7.94
1533,"He later apologized, and even invited Trump “to come to Mexico and to learn about the real Mexico.”",huffpost,0,37.82,-10.75
3279,"Twitter, which initially said Mr. Jones and Infowars had not violated its policies, later suspended the two accounts for a week for violating rules against inciting violence.",the-new-york-times,0,40.94,-7.94
491,"""He just let us speak, basically.",huffpost,0,37.82,-10.75
7204,"""I can assure you that my sole intention in accepting it was to voice Israel's grave concerns about a potential nuclear agreement with Iran that could threaten the survival of my country,"" he told the senators in a letter.",fox-news,0,35.44,11.06
4478,The White House did not immediately respond to requests for clarification of the legal grounds the president’s lawyers have given him for validating such a move.,the-new-york-times,0,40.94,-7.94
6182,It’ll be for another day.”,the-new-york-times,0,40.94,-7.94
3002,"In fact, they inscribed in the stones that our national motto was 'E pluribus unum.'""",huffpost,0,37.82,-10.75
2083,"According to the Times, Mary Cheney, who is openly gay and married her partner, Heather Poe, in Washington, DC last year, took to Facebook to rebuke her sister's remarks.",huffpost,0,37.82,-10.75
2992,"""And if Congress tells you they don't have time, they've got time to do it,"" Obama said.",huffpost,0,37.82,-10.75
852,Mr. Sestak said no and went on to win last week’s primary against Senator Arlen Specter.,the-new-york-times,0,40.94,-7.94
2664,"If anything, the pitch being offered from the administration to the rest of the party was: take the package now or risk being blamed for an economic downturn.",huffpost,0,37.82,-10.75
7852,"A grand jury in San Diego indicted the Hunters on charges of filing false campaign finance records, saying the couple misused more than $250,000 after a two-year investigation.",huffpost,0,37.82,-10.75
6594,"The Idaho congressman, echoing other conservatives, has said that Congress should wait until at least 2015 to take up the issue again because President Obama must make a clear attempt to take steps to secure the borders and step up interior enforcement of immigration laws.",fox-news,0,35.44,11.06
4325,"According to the report, the messages are part of a long correspondence between WikiLeaks and Trump Jr., though Trump Jr. seemed to ignore many of the messages, including some which urged him to release “one or more of your father’s tax returns.”",fox-news,0,35.44,11.06
2183,"“I would like to talk to you about your comments about my being a racist, you c---sucker.",fox-news,0,35.44,11.06
397,And that number continues to decline each year.,fox-news,0,35.44,11.06
5910,"But DOJ’s inspector general was “deeply troubled” by texts Strzok sent that “potentially indicated or created the appearance that the investigative decisions were impacted by bias or improper considerations,” and particularly focused on one anti-Trump text that implied a willingness “to take official action to impact the presidential candidate’s electoral prospects.”",huffpost,0,37.82,-10.75
6206,"“We’re just one day removed, so it still feels different, I think,” Senator Jeff Flake, Republican of Arizona, said before the game, recalling past tragedies that many swore would reshape the nation’s politics.",the-new-york-times,0,40.94,-7.94
401,"In the face of widespread public backlash, Tump announced late Friday that he has suspended — at least for now — his administration’s decision to reverse an Obama-era ban on the importation of elephant trophies from Zimbabwe and Zambia.",huffpost,0,37.82,-10.75
1452,"Democrats were equally adamant, according to another official who was present for the discussion.",the-new-york-times,0,40.94,-7.94
5834,"I'll file cloture on all three of these at the same time.""",huffpost,0,37.82,-10.75
3121,"Throughout the week, more than 10 packages containing potential explosive devices have been mailed to lawmakers and other public figures critical of Trump, including former President Barack Obama, former President Bill Clinton, Trump’s 2016 presidential opponent Hillary Clinton, Rep. Maxine Waters (D-Calif.), actor Robert De Niro and former CIA Director John Brennan.",huffpost,0,37.82,-10.75
3519,"""I'm saying that local communities and parents should be the ones in control over public education, certainly not the federal government, and I think the state governments have not done a particularly good job in public education, either,"" Santorum said.",huffpost,0,37.82,-10.75
5613,"Although I did not serve in Vietnam, I have seen first-hand the affects of military action, and no one wants it to be the first resort, nor do we want to mortgage the countries future....""",huffpost,0,37.82,-10.75
5785,No voters brought up the Mueller report to Mr. O’Rourke as he spoke to them Friday.,the-new-york-times,0,40.94,-7.94
5914,"Trump celebrated Strzok’s firing on Twitter, writing Monday that the investigation into his campaign “should be dropped” and that the investigation into Clinton “should be properly redone.”",huffpost,0,37.82,-10.75
4645,Those firms have denied they give the government a “back door” to their systems.,the-new-york-times,0,40.94,-7.94
573,"“Ending in a prayer, no gas in the air.”",the-new-york-times,0,40.94,-7.94
7169,"“And that weakness, on the other hand, is the friend of danger and the enemy of peace.""",huffpost,0,37.82,-10.75
6740,An NBC News/Wall Street Journal poll showed Mr. Trump as the most favored candidate among Republicans who consider themselves Tea Party supporters.,the-new-york-times,0,40.94,-7.94
3617,The image is too disturbing.,the-new-york-times,0,40.94,-7.94
4205,And he pushed back forcefully against critics like Mr. Carafano who said the measure amounted to an unacceptable amnesty for undocumented immigrants.,the-new-york-times,0,40.94,-7.94
535,"Protesters gathered outside Mr. McCulloch’s office on Wednesday, calling for him to step aside.",the-new-york-times,0,40.94,-7.94
2245,The state’s four legislative caucuses have said that they believe all four would have to agree for a special session to be scheduled.,the-new-york-times,0,40.94,-7.94
3541,"And while those factories as we all know in Ohio and Pennsylvania have fundamentally changed, the factory school has not.”",the-new-york-times,0,40.94,-7.94
3039,"In total, 33 Senate seats are in play this year, with 23 currently held by Democrats and 10 held by Republicans.",fox-news,0,35.44,11.06
2851,"When asked if he believed the president had flip-flopped on the issue, Romney said it's up to the public to be the judge.",fox-news,0,35.44,11.06
5076,"The most recent projections from the Social Security Administration, issued last month, indicate that at the current rate, the program’s trust funds will be exhausted by 2036, and that $6.5 trillion in additional money will be needed over a 75-year period to pay all scheduled benefits.",the-new-york-times,0,40.94,-7.94
6824,"""Patrick has a long list of accomplishments while serving as Deputy, & previously Boeing. ",fox-news,0,35.44,11.06
473,"On Wednesday night, a diminished number of protesters marched around a single block in Ferguson as a thunderstorm filled the sky with lighting and dumped rain.",fox-news,0,35.44,11.06
5532,One demand Sanders was thought to be considering – as part of a party-unity deal -- is the removal of Democratic boss Debbie Wasserman Schultz.,fox-news,0,35.44,11.06
4537,"""It still seems to me that there has to be room … to broaden the scope of what a campaign needs to be about,"" he said, going on to suggest Romney had made a bigger deal of the remark than he needed to.",huffpost,0,37.82,-10.75
881,But Republicans have suggested such actions may constitute a crime.,the-new-york-times,0,40.94,-7.94
1883,"The letter from Taylor states that her testimony would ""have no purpose other than to embarrass or burden her.""",huffpost,0,37.82,-10.75
6845,"""Grandstander? The Fake News is making such a big deal about this nothing event!""",fox-news,0,35.44,11.06
6951,"""I'm not ashamed to admit I'm a Christian,"" says Perry.",huffpost,0,37.82,-10.75
6540,Listening to Michael R. Bloomberg rage about Donald J. Trump in his speech at the Democratic National Convention this week — labeling him a public menace and hinting that he was not quite sane — it would be easy to think that the two billionaires had a rift going back many years.,the-new-york-times,1,40.94,-7.94
469,"At the time that he stopped me, I was a federal prosecutor. I wasn't a kid,"" he said.",fox-news,0,35.44,11.06
2628,"Workers would also see their share of Social Security payroll taxes cut by nearly a third for the coming year, a boost in take-home pay meant to encourage spending and aid the economy.",fox-news,0,35.44,11.06
1430,"In the meantime, about 800,000 federal employees ― about half furloughed, half deemed “essential” and required to work anyway ― face real problems with their household finances.",huffpost,0,37.82,-10.75
247,"Mr. Trump presented the agreement with congressional leaders as a victory anyway, and indicated in a speech in the Rose Garden that his cease-fire may only be temporary: If Republicans and Democrats cannot reach agreement on wall money by the February deadline, he said that he was ready to renew the confrontation or declare a national emergency to bypass Congress altogether.",the-new-york-times,1,40.94,-7.94
7953,"A grand jury indicted the officers on Friday, accusing them of conspiring to interfere with the outcome of the 2016 presidential election by hacking the Democratic National Committee, Hillary Clinton’s presidential campaign and the Democratic Congressional Campaign Committee.",the-new-york-times,0,40.94,-7.94
6013,"While the document dump does soften some of the more critical theories that have arisen with respect to the White House's handling of the events in Benghazi, it could also embolden critics who now see an administration willing to accommodate demands for documents.",huffpost,0,37.82,-10.75
865,"The White House did not disclose what those options were, but people briefed on the matter said one option was an appointment to the president’s Intelligence Advisory Board, a panel of prominent Americans outside government who provide independent oversight of the nation’s spy apparatus and advise the president.",the-new-york-times,0,40.94,-7.94
761,"“These ads, and the stories of the people in them, give voice to the nagging doubts that many Jewish voters feel about President Obama.",fox-news,0,35.44,11.06
2571,“Meaningful action to say past laws to protect worker safety or the access of students with special needs to an education?”,huffpost,0,37.82,-10.75
2867,"Obama, while saying he personally supports same-sex marriage, also said the issue should be left to the states to decide.",huffpost,0,37.82,-10.75
4003,“I can’t imagine what this place would be — I can’t imagine what the country would be -- with Donald Trump as our president.,fox-news,0,35.44,11.06
2406,Pelosi has led House Democrats since 2002.,fox-news,0,35.44,11.06
5501,"President Obama formally endorsed Hillary Clinton to succeed him in the White House Thursday, saying she has the ""courage"" for the job and vowing to hit the campaign trail for her soon -- in a video message posted just moments after meeting with her primary rival Bernie Sanders.",fox-news,1,35.44,11.06
425,"The FWS concluded that Zimbabwe has made strides to improve elephant management and anti-poaching efforts, according to a notice published Friday in the Federal Register.",huffpost,0,37.82,-10.75
4617,"They are not secret, in that every member of Congress has been briefed,"" he said during a speech in San Jose, Calif.",huffpost,0,37.82,-10.75
3169,Mr. Clapper also said that on Wednesday night he had taken precautions after the first packages were discovered. ,the-new-york-times,0,40.94,-7.94
1669,"During his 2016 campaign, Trump dismissed allegations of sexual misconduct against himself from more than a dozen women and threatened to sue some of his accusers.",huffpost,0,37.82,-10.75
228,Trump said he’s prepared to sign a bill to open the government through Feb. 15.,huffpost,0,37.82,-10.75
7829,"Representative Raúl R. Labrador, a Republican of Idaho and once a leading immigration negotiator in the House, said it would be a mistake to push forward.",the-new-york-times,0,40.94,-7.94
3971,"Former Senator Byron L. Dorgan, Democrat of North Dakota, said Democrats from the more rural states that make up much of the 2018 map would prefer to battle over issues other than immigration.",the-new-york-times,0,40.94,-7.94
693,Mr. Perry was widely criticized within his own party for backing a state plan that gives some children of illegal immigrants the same lower-cost in-state college tuition that is enjoyed by American citizens who attend the state’s public universities and who have been Texas residents at least three years.,the-new-york-times,0,40.94,-7.94
1041,"Rep. Jared Polis (D-Colo.), a vocal supporter of drug policy reform who has sponsored multiple bills seeking protection for state-legal marijuana businesses and advocated full-scale federal legalization of the drug, told HuffPost that Nebraska and Oklahoma attempting to overturn the will of Colorado's voters is ""outrageous.""",huffpost,0,37.82,-10.75
2623,"Kyl said an official analysis and price tag, referred to as a ""score,"" from the Joint Committee on Taxation (JCT) are not yet ready, but that the Senate could move to the bill anyway.",fox-news,0,35.44,11.06
7634,Clinton and her aides reportedly did not follow that requirement at the time -- until her office turned over documents.,fox-news,0,35.44,11.06
6321,"The case started a decade ago when Wal-Mart worker Betty Dukes said the management at her Pittsburg, Calif., store was bypassing her for promotions.",fox-news,0,35.44,11.06
4262,"""The President and Speaker had a frank meeting in the Oval Office tonight,"" said the statements.",huffpost,0,37.82,-10.75
6927,"As defense secretary, Mr. Mattis oversaw the world’s most powerful military, supervising active-duty troops based in the United States and deployed worldwide, including in war zones in Afghanistan, Iraq, Syria and on the Saudi border with Yemen.",the-new-york-times,0,40.94,-7.94
5912,It’s possible that the former FBI counterintelligence official’s extramarital relationship with Page also played a role in the FBI’s decision.,huffpost,0,37.82,-10.75
6041,"In an e-mail to Mr. Petraeus accompanying the final version of the talking points, Mr. Morell referred to the State Department’s deep concerns about the references.",the-new-york-times,0,40.94,-7.94
2199,"In 2015, LePage was forced to apologize to the son of a cartoonist for The Bangor Daily News because he told him he’d “like to shoot” his father.",fox-news,0,35.44,11.06
1128,"“I would hope that the secretary joins Elizabeth Warren, Sherrod Brown and the vast majority of Democrats in the Congress in saying, ‘No, we have got to defeat this piece of legislation,’ ” Mr. Sanders said on CBS’s “Face the Nation,” referring to fellow senators.",the-new-york-times,0,40.94,-7.94
5474,Rep. Michele Bachmann (R-Minn.) showed her support for Chick-fil-A Wednesday when she tweeted a photo of her visiting the restaurant.,huffpost,0,37.82,-10.75
4515,"The truth is, rape has many victims.",fox-news,0,35.44,11.06
2986,Carney contended that Congress wouldn't be focused at all on jobs if not for the president's power of persuasion.,fox-news,0,35.44,11.06
58,"As such, independent fact-checkers and news analysts alike have disputed the Romney campaign's characterization.",huffpost,0,37.82,-10.75
6225,"Another top Republican, Sen. Lindsey Graham of South Carolina, also lambasted Schiff on Thursday - comparing the California lawmaker to director Oliver Stone.",fox-news,0,35.44,11.06
3497,"We have seen nastiness, divisiveness, ugliness, distortions of opponents' records, of the president's record.""",fox-news,0,35.44,11.06
1183,"The Flynn Intel Group was paid more than $500,000 to represent Turkey in a dispute with the United States government while Mr. Flynn was advising the Trump campaign.",the-new-york-times,0,40.94,-7.94
6680,"""His grandmother in Kenya said he was born in Kenya, and she was there and witnessed the birth.",fox-news,0,35.44,11.06
2318,"In an interview Tuesday, Mr. Gowdy said Mr. Priebus had overstepped his expertise.",the-new-york-times,0,40.94,-7.94
96,Mr. Ryan says he would use the money to shore up Medicare and to help reduce budget deficits.,the-new-york-times,0,40.94,-7.94
3685,The New York Times has not independently confirmed the BuzzFeed report.,the-new-york-times,0,40.94,-7.94
960,"Though their numbers are declining, farmers are still a powerful force in the Iowa, which ranks second in the country in total farm sales.",the-new-york-times,0,40.94,-7.94
5108,"""From the beginning, the government has pursued a politically driven vendetta against Congressman Grimm and not an independent search for the truth.",huffpost,0,37.82,-10.75
2673,"No one I have ever talked to.""",huffpost,0,37.82,-10.75
877,"The White House under Mr. Emanuel has also leaned on Gov. David Paterson of New York to drop out of this year’s gubernatorial race, which he eventually did under a cloud of scandal.",the-new-york-times,0,40.94,-7.94
2002,"The Democrats tax and spend, while the Republicans just spend.",the-new-york-times,0,40.94,-7.94
156,Pilon added that the Founders never intended for the Constitution to be viewed as fluid advice.,fox-news,0,35.44,11.06
4464,"Doing away with birthright citizenship for the children of undocumented immigrants was an idea Mr. Trump pitched as a presidential candidate, but there is no clear indication that he would be able to do so unilaterally, and attempting to would be certain to prompt legal challenges.",the-new-york-times,0,40.94,-7.94
4024,"It’s very unusual,” Senate Minority Whip Dick Durbin, D-Ill., told the outlet.",fox-news,0,35.44,11.06
611,"According to HuffPost Pollster, Christie is in the middle of the pack of GOP presidential candidates.",huffpost,0,37.82,-10.75
3932,"The Dems have just learned that a Shutdown is not the answer!"" he said.",fox-news,0,35.44,11.06
4905,"“He was not out,” Mr. Hutchinson said of the teacher.",the-new-york-times,0,40.94,-7.94
4216,"Despite Democrats’ vow to reject the measure, it could create an opening for negotiations between the two sides.",the-new-york-times,0,40.94,-7.94
447,"In defending the decision on Friday, Ms. Sanders cited a recently completed Park Service review that had begun during the Obama administration.",the-new-york-times,0,40.94,-7.94
7907,"“I want to make sure that other Americans hear ... the president make this issue of Russian interference a priority in the meeting,” Warner, D-Va., told reporters on Capitol Hill Friday.",fox-news,0,35.44,11.06
1320,"In a letter to Senate Majority Leader Mitch McConnell and Reid, Obama warned the bill could cause chaos in U.S. foreign affairs, as other countries would use the measure to justify the creation of ways to target ""U.S. policies and activities that they oppose.""",fox-news,0,35.44,11.06
